name,amenity,shop,longitude,latitude
Kemal Halil Tanır İÖO,school,,28.999005898398018,41.0993761314286
Türk İsveç İlköğretim Okulu,school,,28.86713352106384,41.04551875936051
Mareşal Fevzi Çakmak İlköğretim Okulu,school,,28.790195891939145,41.00725396341823
Arnavutköy ilk öğretim okulu,school,,28.741956050614768,41.18476494068253
Yunus Emre İlk Öğretim Okulu,school,,28.86910847352052,41.09899501928288
Orhangazi İlköğretim ve Ortaöğretim Okulu,school,,28.87076849792781,41.093633761474905
75.Yıl İlk ve Ortaöğretim Okulu,school,,28.869487306463096,41.10398966598049
Esentepe İlköğretim Okulu,school,,28.879501472856848,41.09744002918928
Hasan Şadoğlu İlköğretim Okulu,school,,29.115565685531024,40.940340838013725
Cebeci Sultançiftliği İlköğretim Okulu,school,,28.8625693933207,41.10512838144108
