name,amenity,shop,longitude,latitude
Özel Nitelikli Umutlu Nesiller Anadolu Lisesi,school,,29.049100225698023,41.024752772138925
Derya Öncü Koleji Çekmeköy Kampüsü,school,,29.261647944408672,41.042508041364655
Mihriban Suat Bedük İlkokulu,school,,29.04997856804856,41.0031576686132
Özel Acıbadem Okulu Merkez Kampüsü,school,,29.05198677566436,41.00357703221453
Okyanus Koleji Sancaktepe Kampüsü,school,,29.240874967903988,40.97767619975383
Özel Küçük Prens Lisesi,school,,29.22871541823644,41.00265563094606
Özel Küçük Prens İlkokulu,school,,29.23206386835644,41.00258597803614
Özel Küçük Prens Ortaokulu,school,,29.23138191323361,41.0026820849783
Birikim Koleji Sancaktepe Kampüsü,school,,29.22010025085353,41.00261591519523
Şehit İbrahim Cengiz İmam Hatip Ortaokulu,school,,29.148690123141336,40.95916537664824
İBB Mahmut Bayram İmam Hatip Ortaokulu,school,,29.15670803939373,40.94408531829085
Bahçeşehir Koleji Maltepe Kampüsü,school,,29.157353336205773,40.94345350866181
İBB Barbaros Hayrettin Paşa Ortaokulu,school,,29.16143506018122,40.94981123707263
Özel Üsküdar Doğa Ortaokulu,school,,29.012667471510905,41.02135933682162
İBB Şair Erdem Beyazıt Ortaokulu,school,,28.79001740833957,41.10627881057526
Bahçeşehir Koleji Nakkaştepe 50. Yıl Kampüsü,school,,29.042903062512124,41.02599292235182
İBB Şehit Polis Mustafa Erdoğan Ortaokulu,school,,28.805629787398136,41.10440478331517
Özel İkitelli OSB Mesleki ve Teknik Anadolu Lisesi,school,,28.79403964897962,41.07411728453737
Prof.İbrahim ve Feti Pirlepeli Çok Programlı Anadolu Lisesi,school,,28.899884215652325,41.03318330562137
Yenibosna Anadolu İmam Hatip Lisesi,school,,28.82826059859426,41.01486716913796
Yenibosna Fatih Ortaokulu,school,,28.8277323217538,41.01542724933051
Yenibosna Doğu Sanayi İlkokulu,school,,28.823711530760285,41.01457100597285
Doğa Koleji Güneşli Kampüsü,school,,28.81392457420051,41.02339606979622
Era Koleji Kağıthane Kampüsü,school,,28.98407518651576,41.08487107298414
Özel Sancaktepe Bilfen İlkokulu,school,,29.235553813208497,40.964992899308186
Huda International Schools,school,,28.76724577644326,41.10419404660225
Özel Sinerji Kız Lisesi,school,,28.77030697982617,41.09994190226802
Final Okulları Bahçeşehir Kampüsü,school,,28.80469379776602,41.09522583918713
Okan Koleji,school,,29.105172731192948,40.98050429124726
İbb Şehit Savcı Selim Kiraz İlkokulu,school,,28.6911996265135,41.08120563693464
Özel Petek Koleji Kayaşehir Kampüsü,school,,28.751377060791057,41.12564200404774
İbb Mehmet Akif Ersoy İlkokulu,school,,28.7381580401426,41.09221735602817
İbb Mehmet Akif Ersoy Ortaokulu,school,,28.738406158404104,41.09276387410482
Özel Gökkuşağı Koleji,school,,29.11220587438358,41.02954668860492
Özel Pangaltı Ermeni Okulu,school,,28.988474869655988,41.05132780694767
Özel Bahçeşehir Vega Koleji,school,,28.693574735507205,41.06262912910427
Bahçeşehir Koleji,school,,28.68841547221898,41.06417389782597
MEF Bahçeşehir Kampüsü,school,,28.676252166535395,41.06855962290732
Bahçeşehir Atatürk Anadolu Lisesi,school,,28.68336101421903,41.0746064610877
Bahçeşehir Abdi İbrahim Ortaokulu,school,,28.683091481425148,41.073181200838775
Final Okulları Bahçeşehir Kampüsü,school,,28.698501154688376,41.07194341049371
Doğa Koleji Bahçeşehir Kampüsü,school,,28.698101719686168,41.07130175101172
Bahçeşehir Fen ve Teknoloji Lisesi,school,,28.68633595359636,41.06641402305016
İbrahim Feridun Tınaztepe İlkokulu,school,,28.636109985559635,40.97861659992591
Doğa Koleji,school,,28.712312329152823,40.99601734545941
Lider Koleji,school,,29.11872930235808,40.98350440870404
Abdullah Bilgingüllüoğlu Mesleki Özel Eğtim Merkezi,school,,28.16742237210069,41.16056830909606
Mahmut Şevket Paşa Ortaokulu,school,,28.979293646080468,41.05171323382468
Özel Bil Koleji Ataşehir-3 Kampüsü,school,,29.114325156015447,40.98332306257688
Sevinç Koleji,school,,29.109425262117128,40.981834489725465
İBB Fatih Sultan Mehmet İlkokulu,school,,28.802641286917755,41.10141219598102
Hüseyin Aycibin İlköğretim Okulu,school,,29.005651749999995,41.06220249999999
Habibler Anadolu Lisesi,school,,28.840934931543,41.13422465323897
İSTEK Özel Kaşgarlı Mahmut Okulları,school,,28.865078521267566,41.09077025056054
Lider Koleji,school,,29.118736735493464,40.983483794195145
Bahçeşehir Koleji Çamlıca Kampüsü,school,,29.068588960816463,41.00628028707545
Uğur Erkey İlkokulu,school,,29.001710557581035,41.12035029496059
İDMİB Mesleki ve Teknik Anadolu Lisesi,school,,28.897766411776065,40.98990365985514
Simya Koleji İlkokul,school,,28.7369851,40.97813175
Era Kolejleri,school,,28.90538555643717,41.05917529212768
İbn-i Sina Mesleki ve Teknik Anadolu Lisesi,school,,28.884554509485564,41.03227692590686
İbrahim Koçaslan Ortaokulu,school,,28.718930198834894,41.08896217161241
CERN Koleji Beylikdüzü,school,,28.63934416460467,40.99495219411399
Doğa Koleji,school,,29.226422306497792,40.98853146470764
Bahçeşehir Süleyman Demirel İlkokulu,school,,28.684498509173427,41.06304116168993
Bilfen Kurtköy İlkokulu,school,,29.367751943297176,40.93816511073568
İbni Sina Orta Okulu,school,,29.29951248117633,40.84100404922881
Bahçeşehir Koleji Sancaktepe Kampüsü,school,,29.226550160786186,40.97778677492988
Erenköy Koleji,school,,29.076980563313377,40.97524259624345
Bahçeşekir Koleji,school,,28.76734746714596,41.03794245901645
Mediha - Turhan Tansel Özel Eğitim Uygulama Okulu,school,,29.083244377459703,40.96970566371253
İbrahim Öktem İlkokulu,school,,29.03600931442655,40.9865317476901
Özel Atacan Eğitim Kurumları,school,,29.097531444846137,40.97086426959035
Artı Sonsuz Koleji,school,,29.094426223754606,40.97559993945537
Necatibey İlkokulu,school,,29.094721271182976,41.00332546834106
Kardelenler Koleji,school,,28.912912599999995,41.0836713
Beylikdüzü Beykent Okyanus Koleji,school,,28.62891059583289,40.99189066940001
Beylikdüzü FikriBilim Koleji,school,,28.628164783271643,40.99178622011632
Beylikdüzü Beykent Bahçeşehir Koleji,school,,28.628959327012343,40.99052077892348
Uğur Okulları Bolluca Kampüsü,school,,28.75192183073071,41.19888795893193
Beylikdüzü Beykent Oğuzkaan Koleji,school,,28.626441539449484,40.9925787836916
Beylikdüzü Beykent Era Kolejleri,school,,28.62679375369403,40.9921947313014
Bahçeşehir Koleji Ataşehir Kampüsü,school,,29.13267438895825,40.99330209863872
Okyanus Koleji,school,,28.779911892566044,41.04518273593096
Alibeyköy Mesleki ve Teknik Anadolu Lisesi,school,,28.94077706119297,41.07546057946822
Alibeyköy Anadolu Lisesi,school,,28.940370986426856,41.07357720419748
Çekmeköy Sınav Koleji,school,,29.175345469688097,41.04791019796705
İBB Prof. Dr. Sebahattin Zaim İlkokulu,school,,28.698392353511625,41.00482095982585
Özel Kavram Koleji,school,,28.70052763574096,41.00813318059647
Filibeli Ahmet Hilmi Imam Hatip Ortaokulu,school,,28.703986268517333,41.000970451045205
TED Rönesans Koleji,school,,29.119524534561663,40.95437036960068
Borsa İstanbul Özel Eğitim Uygulama Okulu,school,,28.70458178699353,41.021300406861016
Eğitmen Koleji,school,,29.099596789325663,40.97056491073793
Bilfen Maslak İlkokulu,school,,29.00671521231497,41.12086850876046
Nihat Delibalta İlkokulu,school,,28.68628583533108,41.03892589346232
Era Kolejleri,school,,28.922809118006622,41.03458322331903
Fiin Koleji,school,,29.036702418246577,40.99696536021923
İbrahim Özaydın İlkokulu,school,,28.6631330848467,41.03666029123661
İbrahim Özaydın Ortaokulu,school,,28.663491120773344,41.03639517971535
Ozel Yesilkoy Anaokulu ve Ilkokulu,school,,28.8289842156628,40.96139317374073
International Istanbul Community School,school,,28.578872180472533,41.11969733877447
Özel Eyüboğlu Doğu Ataşehir Anaokulu ve İlkokulu,school,,29.136092614087463,40.98704183961826
Özel Anakent Okulları,school,,29.073515339027463,40.98759852643083
İbn-i Haldun Üniversitesi Sürekli Eğitim Merkezi Bakırköy Taşmektep Yerleşkesi,school,,28.87859683000767,40.98053422945061
Zihni Küçük Özel Eğitim Merkezi,school,,28.658572263277915,41.081484476097806
Bahçeşehir Koleji Anaokulu,school,,28.901249809199964,41.08807693842421
Tarhan Koleji Maltepe Kampüsü,school,,29.15939628987364,40.91791857307375
Era Koleji Sancaktepe Kampüsü,school,,29.23223447815679,40.9768027178374
Doğa Koleji Acıbadem Kampüsü,school,,29.056935620755,41.01618040053738
Özel Asfa Ahmet Mithat Anadolu ve Fen Lisesi,school,,29.03397570608037,41.01531461167807
İstanbul - Eyüp Alibeyköy Mesleki Ve Teknik Anadolu Lisesi,school,,28.92910913966793,41.07204960682588
Tema Kids Montessori Kindergarten - Özel Atakent Tema Çocuk Anaokulu,school,,28.76981264042561,41.05952213268731
Tekden Koleji,school,,29.11852723114289,40.95364548232585
Maltepe Uğur Anadolu Lisesi,school,,29.13573591631789,40.93211236636636
Üsküdar Sınav Koleji,school,,29.078891558990936,41.03506313212239
Özel Beylerbeyi İlkokulu,school,,29.05363271653856,41.0415010524055
Sevinç Koleji Altunizade,school,,29.04565165047158,41.02169415202244
Okyanus Koleji,school,,28.672641242351403,41.06400980714375
Özel Çağın Anadolu Lisesi,school,,29.136863420742618,41.00545289997419
Oğuzkaan Koleji,school,,28.8651504479505,41.003395990820906
Gökkuşağı Koleji,school,,28.873358152021304,41.00706200119411
TED Atakent Koleji,school,,28.76287494168245,41.050920037682566
Bağcılar Aşkaleli İbrahim Polat Ortaokulu,school,,28.844171558498505,41.029751972294605
Göktürk Doğa Koleji,school,,28.909631927982087,41.17386671441072
TED Atakent Koleji,school,,28.6627265052696,41.05782659277135
Baylikdüzü Amerikan Kültür Koleji,school,,28.63278504063562,40.98932847726457
Kadıköy Key Koleji,school,,29.04508914287147,40.99553591630266
Prof. Dr. İbrahim Savaş Anadolu Lisesi,school,,28.634081371060763,41.00633349944615
Safir Koleji,school,,28.843689232960863,41.04872248715448
Özel Oran Okulları,school,,29.22681116657525,40.89728040373469
Özel Yesevi Havacılık Lisesi,school,,29.202975432675963,40.90972015473482
Uğur Okulları Kartal Kampüsü,school,,29.221764591255926,40.89980643200843
Balkanlar Koleji Yakacık Kampüsü,school,,29.220991206462976,40.91518347803315
Lions Özel Eğitim Meslek Okulu,school,,29.124575581096494,40.9803482332983
Era Koleji Pendik Kampüsü,school,,29.23401005005744,40.88331913455508
Özel Eriş Ortaokulu ve Lisesi,school,,28.54025558063576,41.01630658254932
Sevinç Koleji,school,,29.134366727507047,41.01118520160236
Bahçeşehir Koleji Ömerli Kampüsü,school,,29.32967961180313,41.085992653037806
Özel Sev Lisesi,school,,29.266681068835453,41.037812648430304
Doğa Koleji,school,,28.6303584000735,40.99407996252153
Modern English International School,school,,28.602844487021702,40.99224877828357
TED İstanbul Koleji,school,,29.124852563191084,41.110803673454505
Kartal Doğa Koleji,school,,29.1777404,40.8911723
Bilfen Yenişehir Koleji,school,,29.1382269,41.0072148
Özel Derece Okulları,school,,29.1191102,40.9335913
Resneli Niyazibey İÖO,school,,28.994343,41.0590286
Koza Koleji,school,,28.8714598,41.0078572
Uğur Hazırlık Lisesi,school,,28.8702919,40.9949114
Sultan Fatih Koleji,school,,28.7155205,40.9766104
Özel Başarılı Koleji,school,,28.8714588,41.0215331
Özel İstanbul Beykent Sosyal Bilimler Lisesi,school,,28.6253789,41.0181794
Özel Alev okulları,school,,29.3227438,41.0891548
2001 Koleji,school,,28.8172115,40.9606759
Özel Güller Anadolu Sağlık Meslek Lisesi,school,,29.2604872,40.9674123
Avrupa Koleji,school,,28.9178514,40.9945083
Fatih Cibali İlk Okul,school,,28.9563495,41.0248992
Fatih Özel Türgev Cerrahpaşa Yüksek Öğretim Kız Öğrenci Yurdu,school,,28.9308074,40.9990909
Özel Sahakyan Nunyan Ermeni ortaokulu,school,,28.9323804,41.0016525
Özel Sahakyan Nunyan Ermeni İlkokulu,school,,28.9324736,41.0015868
Özel Sahakyan Nunyan Ermeni Lisesi,school,,28.9332877,41.0020071
Özel Topkapı Levon Vartuhyan Ermeni İlkokulu,school,,28.9279413,41.0225132
Özel Dr. İsmail Niyazi Kurtulmuş Yükseköğretim Erkek Öğrenci Yurdu,school,,28.9314303,41.0211083
Özel Çapa Anadolu Sağlık Meslek Lisesi,school,,28.9329404,41.0142153
İelev özel ortaokul,school,,28.9741796,41.0127723
Ozel umut2,school,,28.9323986,41.0046985
Ozel Resaddiye Ebcim Anaokulu,school,,28.9438355,41.0036783
İbrahim Alaettin Gövsa Ortaokulu,school,,28.9272074,41.0163037
Okyanus koleji,school,,28.9334468,41.0279856
Özel Sultan fatih,school,,28.9441555,41.0271471
İrfan koleji,school,,29.1916301,41.0107581
Hayat Sağlık Kolejleri,school,,28.8276295,41.1359908
Işıl Özel Eğitim Okulları,school,,29.2714253,40.9683258
Özel Kardelen Okulları,school,,29.265287,40.9807554
Özel Bahtiyar İlkokulu ve Ortaokulu,school,,29.264183,40.9553522
Özel Bilgecihan Okullari,school,,29.2693328,40.9672944
Özel İstanbul Düzgün Akşam Lisesi,school,,29.2706203,40.9637784
doğa Koleji Beyoğlu,school,,28.9658235,41.0413596
Özel Sultanbeyli Altınay İlkokulu,school,,29.2486787,40.9712192
Özel Kardelen Okulları,school,,29.285233,40.9636202
Cemre Koleji,school,,28.8222939,41.0231258
Doğa Koleji,school,,28.9063481,41.0088159
Özel Zeytinburnu Artı Akşam Lisesi,school,,28.9053107,40.9868788
Özel Sınav Temel Lisesi,school,,28.9035486,40.9892354
İbni Sina Anadolu Lisesi,school,,28.8522812,41.0609573
Al Fayez International School,school,,28.8497713,41.0576569
Safir Koleji,school,,28.8273735,41.0212966
Birikim Koleji,school,,28.8556706,41.0329989
Akrida koleji temel lise,school,,28.8562738,41.0322885
Yenibosna Anadolu Lisesi,school,,28.832142,41.0119686
Kanada Kolej,school,,28.796567,40.9850769
PARC International School,school,,28.682872,41.057172
Özel Safran Temel Lisesi,school,,29.3035799,40.8166315
Özel Alman Lisesi,school,,28.9755457,41.0276151
Bahçeşehir Koleji Anaokulu,school,,29.3078063,40.9229887
Bahçeşehir Koleji İlkokulu,school,,29.3080815,40.9228144
Bahçeşehir Koleji Ortaokulu,school,,29.308524,40.9228918
Özel Ermeni Okulu,school,,28.8202274,40.9570312
Özel Rum Okulu,school,,28.8202676,40.9581959
Özel Çocukların Dünyası Anaokulu,school,,29.2946167,40.9217677
Yahşibey İlkokulu,school,,29.5844169,41.1483812
İBB Abdülezel Paşa Ortaokulu,school,,28.2626893,41.0927869
Özel Acıbadem İlkokulu,school,,29.0368562,41.0022518
Özel Acıbadem Ortaokulu,school,,29.0366652,41.0019937
Özel Acıbadem Anadolu Lisesi,school,,29.0362276,41.0015333
Özel Acıbadem Fen Lisesi,school,,29.0360243,41.0011752
Kadıköy Bil Koleji,school,,29.0456824,40.9958476
Al Maarifa International School,school,,28.8125226,41.0190805
Özel Saint Benoit Fransız Lisesi,school,,28.9767683,41.0250078
Özel Karaköy Rum Ana ve İlköğretim Okulu,school,,28.978184,41.0259123
Özel İlk İletişim Özel Eğitim ve Rehabilitasyon Merkezi,school,,29.1096046,40.9912128
Özel Birey İlkokulu,school,,28.7673821,41.0978797
Özel Birey Ortaokulu,school,,28.7675329,41.0978675
Göztepe Sevgi Özel Eğitim Anaokulu,school,,29.0661247,40.977909
Özel Feriköy Ermeni Okulu,school,,28.9817604,41.0534776
Kadıköy Özel Azra Anaokulu,school,,29.0841912,40.9767145
Bahçeşehir Uğur Lisesi,school,,28.6829273,41.0636749
Doğa Koleji,school,,28.6823882,41.06343
Özel Değişim Çağı Temel Lisesi,school,,28.7095386,40.9988196
Özel Pikare Koleji,school,,29.1200506,40.9820773
Rumeli Koleji,school,,28.4519172,41.0817511
Simya Koleji,school,,28.7299928,40.9805822
Mektebim Koleji,school,,28.7194531,40.9866218
Özel Sınav Lisesi,school,,28.8727865,40.9835203
