name,leisure,longitude,latitude
Hamza Yerlikaya Spor Kompleksi,sports_centre,28.87061255636608,41.08682116335879
Çelik Spor Tesisleri,sports_centre,29.25623415167409,40.90849325218765
Busenaz Sürmeneli Spor Kompleksi,sports_centre,29.264306872748662,40.90517942290901
Pendik Sahil Spor Tesisi,sports_centre,29.242697915127916,40.875562779581664
Dolayoba Spor Kompleksi,sports_centre,29.260322962883503,40.89317337669749
Optimum Tenis Akademisi,sports_centre,29.094709691590538,41.073069421598774
İstanbul Büyükşehir Belediyesi Spor Salonu,sports_centre,29.121271227258777,40.98390806098813
,sports_centre,29.57006496126178,41.15233034659625
,sports_centre,29.319231688355053,40.931354762746274
Tuzla Belediyesi Spor Kulübü,sports_centre,29.30634494503325,40.845375509041
Club Aydınoğlu,sports_centre,29.12754839519368,40.94226142735505
Kartal Yunus Futbol Sahası,sports_centre,29.209633071069828,40.889534786720816
İBB Taha Akgül Spor Kompleksi,sports_centre,29.232603286821476,40.9785675919881
Fenerbahçe Can Bartu Spor Tesisleri,sports_centre,29.21896197827538,40.9510030207467
,sports_centre,29.033769172052274,41.0253909186036
Vakıfbank Bağlarbaşı Spor Sarayı,sports_centre,29.034712401131976,41.02517361990961
İstanbul Büyükşehir Belediyesi Beykoz Spor Kompleksi,sports_centre,29.100434874074313,41.12496062466535
,sports_centre,28.782307199104306,41.10003965061665
İbb Tevfik Aydeniz Spor Tesisi,sports_centre,28.938377259683573,41.08150130446022
Alibeyköy Spor Kompleksi,sports_centre,28.94648508311804,41.0722005403938
,sports_centre,29.104028391293873,40.98624625969254
Ataşehir Belediye Spor Kulübü,sports_centre,29.111493510924248,40.991784786800864
,sports_centre,29.111252085158625,40.99234096319029
Ülker Spor ve Etkinlik Salonu,sports_centre,29.104855893789924,40.993002187334966
,sports_centre,29.10994328308071,40.990713569924125
Çamolukspor Kulübü Tesisleri,sports_centre,29.10958302764203,40.98990842911336
Şehit Erdem Özçelik Stadyumu,sports_centre,28.7486241324854,41.12273295817001
Gürbüz Süleymanoğlu Spor Merkezi,sports_centre,28.673825354798012,41.057305616037546
İstiklal Spor Merkezi,sports_centre,29.097714862481467,41.012202563074
Gençlik ve Spor Bakanlığı Bakırköy İlçe Müdürlüğü,sports_centre,28.832286833015537,40.98962844368552
Şafak Spor Sosyal Tesisleri,sports_centre,28.937147194499694,41.037430522934486
Kemal Ayyıldız Yarı Olimpik Yüzme Havuzu,sports_centre,29.21489134079542,41.00463178037872
Club Sporium,sports_centre,29.108657641628383,40.96026424080414
Ümraniye Yüzme Havuzu ve Spor Merkezi,sports_centre,29.180909136935547,41.01647259283265
,sports_centre,29.180897609316286,41.01652929956756
Kemerburgaz Metin Oktay Tesisleri,sports_centre,28.94269346883813,41.133444161724995
Kemerburgaz Spor Kulübü Spor Kompleksi,sports_centre,28.922586101135245,41.156393465307026
,sports_centre,28.596877211541532,41.08346735701167
,sports_centre,28.590515472899476,41.07507526186785
,sports_centre,28.455605092351366,41.15071975543112
,sports_centre,28.463733371291358,41.145886148871625
Galatasaray SK Taç Spor Tesisleri,sports_centre,29.12840299390734,40.98557584449942
Galatasaray SK Taç Spor Tesisleri,sports_centre,29.12922327226218,40.984675097888065
,sports_centre,29.058777849789244,40.995684433275024
,sports_centre,29.061881606390855,40.99568256828863
Beylikdüzü Spor Kompleksi,sports_centre,28.64455240791233,41.00272805237414
,sports_centre,28.72720185089081,40.984739868954904
Zara Ekinli Spor Kulübü Derneği Sosyal Tesisleri,sports_centre,28.877939706981127,41.106968970192014
İBB İstanbul Üniversitesi Avcılar Spor Kompleksi,sports_centre,28.72150108318259,40.99698432041304
,sports_centre,29.152695849850105,41.017052309115996
,sports_centre,29.107095244404036,40.97013838272572
Başakşehir Spor Parkı,sports_centre,28.780387727886183,41.106507766547516
,sports_centre,29.310278982967922,40.81277457884377
,sports_centre,28.782919133017916,41.03514329603887
,sports_centre,28.895429785421957,41.012591246977756
Cevahir Aqua Heybeliada,sports_centre,29.090585123484153,40.88030954887012
E.C.A Elginkan Anadolu Lisesi Spor Merkezi,sports_centre,29.13551522137816,40.92704594947002
,sports_centre,29.35925299336772,40.91716880867728
,sports_centre,28.780992856636654,41.026629563356295
,sports_centre,28.781377917485415,41.02594192927666
,sports_centre,29.0483234281389,40.98257715869817
Esatpaşa Spor Tesisi,sports_centre,29.085491118997723,41.00145262605899
Yenikent Mustafa Akboğa Kapalı Yüzme Havuzu,sports_centre,28.68185451106564,41.04235253741491
Esenyurt Belediyesi Yarı Olimpik Yüzme ve Spor Kompleksi,sports_centre,28.672874077524607,41.03681716487415
,sports_centre,28.662764556153597,40.96333092396879
,sports_centre,29.094309125099162,41.073181908255656
,sports_centre,28.840181172778323,40.985199208334855
,sports_centre,29.299454350574237,40.83321120032125
Bayrampaşa Spor Kompleksi,sports_centre,28.910952951299585,41.04451270354097
,sports_centre,28.259447566681605,41.085160199980926
,sports_centre,28.877973869853623,41.0250062749725
Eyüpsultan Belediyesi Yüzme Havuzu,sports_centre,28.929298450687966,41.081802038766085
,sports_centre,29.236569674421958,40.96483017488127
Bizimtepe Aydos Spor Kompleksi,sports_centre,29.236650516617125,40.964983271587585
Ümraniye Belediyesi Beytullah Eroğlu Yüzme Havuzu,sports_centre,29.099473749999998,41.0513736
Ümraniye Belediyesi Beytullah Eroğlu Yüzme Havuzu,sports_centre,29.09946200521891,41.051452188440216
,sports_centre,29.140178892755475,40.94277313075625
TSYD Spor Tesisleri,sports_centre,29.020387323413058,41.08066461577011
"Sezai Karakoç Gençlik, Spor ve Engelliler Merkezi",sports_centre,28.881009351996685,41.096477747637906
Tırmanma Duvarı,sports_centre,28.9232028,41.071695500000004
Mehmet Çakır Kültür ve Spor Merkezi,sports_centre,29.069759403018796,41.054113271648724
,sports_centre,28.74073074710391,40.97087663909069
Sancaktepe Yenidoğan Kapalı Yüzme Havuzu,sports_centre,29.245358500000002,41.01574500000001
,sports_centre,29.22798505533731,40.97856510741856
Hamidiye Spor Merkezi,sports_centre,28.971150416146372,41.095170122433856
Miltaş Sport Tesisleri,sports_centre,29.08777106202029,40.95929199286036
Bahçelievler Spor Kompleksi,sports_centre,28.88051064016519,41.002216307082385
Kemal Ayyıldız Yarı Olimpik Yüzme Havuzu,sports_centre,29.21496763656271,41.004637085002535
Metin Oktay Spor Tesisleri,sports_centre,28.799699277032364,40.97511323508958
Yakacık Kapalı Yüzme Havuzu,sports_centre,29.219790813796408,40.906747669483245
,sports_centre,29.105781484474786,40.95760559398054
,sports_centre,29.002189174328283,41.09403477672439
,sports_centre,28.832455708729768,40.98970710129437
,sports_centre,28.832994440773547,41.05812823127852
,sports_centre,28.82242069425337,41.04164050128488
,sports_centre,29.26985973680332,40.92476738370142
,sports_centre,29.12281264084015,40.98469938718488
,sports_centre,29.10380092450515,41.01144861121636
,sports_centre,29.235823912645206,41.00153714743713
,sports_centre,28.93187425217183,41.02565008559976
,sports_centre,28.93915860432004,41.02778231151988
,sports_centre,29.217948975923044,40.89607751526253
Marmara Eğitim Kurumları Spor Tesisleri,sports_centre,29.186196492528072,40.959045400332165
Küçükköy Yüzme Havuzu ve Fitness Merkezi,sports_centre,28.90031309299795,41.076070339132805
İbn Haldun Üniversitesi Spor Merkezi,sports_centre,28.800165966454646,41.13413562318626
,sports_centre,28.823725266467854,40.998437929299755
,sports_centre,28.830424031191455,40.997034956094566
,sports_centre,28.832435658704448,40.99665386256767
,sports_centre,28.82335366986746,41.01417577603645
,sports_centre,28.8274523266075,41.01673236436748
,sports_centre,28.83723498000385,41.01901216251259
,sports_centre,29.05232199845371,41.02029233168748
,sports_centre,29.05337350357914,41.019601608581375
Marmara Üniversitesi Spor Sahaları,sports_centre,29.130130987883625,40.96349654072129
,sports_centre,29.124095255687592,41.11018856593187
19 Mayıs Spor Parkı,sports_centre,29.223754053293547,40.98749322526298
,sports_centre,28.713528296653426,41.07111028893169
,sports_centre,29.042917668023374,41.0404008225326
Muhsin Yazıcıoğlu Kapalı Spor Salonu,sports_centre,29.071964318530924,41.00143399015786
,sports_centre,29.12465120059873,41.02127874297559
Okyanusfly,sports_centre,29.1393877,41.0069752
MyClub World,sports_centre,29.1054041,40.9910363
Avantgarde Fitness & Spa,sports_centre,29.0149621,41.0708468
Altayçeşme Sports Center,sports_centre,29.1287096,40.9402789
Çalışkan Sports Center,sports_centre,29.1924924,41.0214886
Ağaoğlu Spor Salonu,sports_centre,29.19135,41.0279316
,sports_centre,28.6910455,41.0153266
Hidayet Türkoğlu Basketbol ve Spor Okulları,sports_centre,29.1376594,41.0023369
Güngören Spor Kulübü,sports_centre,28.8707548,41.0233543
Fit In Time,sports_centre,29.0399621,41.1875783
bfit,sports_centre,29.0233621,41.2079819
Çayırbaşı Stadyumu,sports_centre,29.0304818,41.1563552
Gaia Spa & Fitness Center,sports_centre,28.9882405,41.0404517
Gold‘s Gym,sports_centre,29.0116088,41.0757742
Çiroz Halı Saha,sports_centre,28.8122814,40.962693
Pendik Kapalı Yüzme Havuzu,sports_centre,29.3205098,40.9307365
Spor A.Ş. Kurtköy Spor Kompleksi,sports_centre,29.3201542,40.9309297
Blue Pasific,sports_centre,28.6470684,41.0207125
Zigana spor tesisleri,sports_centre,28.9221464,40.9993498
Paşa Sports,sports_centre,28.9306274,41.0037705
Paşa Sports,sports_centre,28.930922,41.0036547
Uzun Yusuf Spor Tesisleri,sports_centre,28.9273389,41.010407
Volkswagen Arena,sports_centre,29.0076777,41.1087294
Karayemiş Tesisleri,sports_centre,29.1644927,40.8988101
Ada Yıldız Spor Klübü,sports_centre,29.0910339,40.9601898
Sultanbeyli belediyesi spor salonu,sports_centre,29.268887,40.983883
Akyüz Spor Salonu,sports_centre,28.9019056,41.0025376
Hasan doğan spor kompleksi,sports_centre,28.8949173,40.9946246
Fırat Spor Kompleksi,sports_centre,29.416261,40.9273643
Şehit Burhan Öner Spor Kompleksi,sports_centre,29.2797557,40.9151148
Plus Pilates,sports_centre,29.1215016,40.9832866
Let's Club,sports_centre,29.1246533,40.9830368
Burhan Felek Spor Kompleksi,sports_centre,29.0303515,41.0141293
Selimiye Stadı,sports_centre,29.0193488,41.0096315
Hayat Pilateste,sports_centre,28.9700185,41.0583743
Altınova Halı Saha Tesisleri,sports_centre,28.8981133,41.0180442
Olimpiyatevi,sports_centre,28.8533476,40.9869196
İSMEK Spor Eğitim Merkezi,sports_centre,28.8904789,41.0133918
Boulder İstanbul,sports_centre,29.0267108,40.9937368
,sports_centre,29.1036939,40.9880093
Yeşilpınar Kapalı Yüzme Havuzu,sports_centre,28.9258349,41.0785033
Haldun Alagaş Spor Kompleksi,sports_centre,29.1046151,41.0249223
Asaf Bey Plajı,sports_centre,29.0884979,40.8791465
,sports_centre,29.0919021,40.8841914
Altıntepsi Spor Kulübü,sports_centre,28.9026069,41.0390638
Yoga Sutra,sports_centre,29.0624812,40.9829843
Uzak Doğu Savaş Sanatları ve Kültür Derneği,sports_centre,29.0243795,40.9845224
İBB Beyoğlu Yüzme Havuzu,sports_centre,28.9691125,41.0296801
Kayalar Spor Tesisi,sports_centre,28.895427,41.0336496
Acıbadem Sports,sports_centre,29.0001254,41.0542674
GSB - Alemdağ Stadı,sports_centre,29.2334862,41.0474327
Üstü Kapalı Halı Saha,sports_centre,29.2333445,41.0482441
Üstü Kapalı Halı Saha,sports_centre,29.2353747,41.0475623
Dr. Mimar Kadir Topbaş Spor Kompleksi - Kapalı Yüzme Havuzu,sports_centre,29.2358591,41.0479793
Basketbol Sahası,sports_centre,29.2462509,41.0513788
Kapalı Spor Salonu,sports_centre,29.2454592,41.0507877
,sports_centre,28.9548125,41.0396068
,sports_centre,28.9548481,41.0394016
Basketbol Gelişim Merkezi,sports_centre,28.9191697,40.996484
Goranga Yoga Merkezi,sports_centre,28.9988546,41.0670654
Arnavutköy Sağlıklı Yaşam Merkezi,sports_centre,28.7190986,41.1859807
Esperanza Sport Club,sports_centre,28.9238137,41.0835409
XOOM Traing Club,sports_centre,29.1337493,40.9273065
,sports_centre,29.03411,41.1387448
,sports_centre,29.0341605,41.1387589
,sports_centre,29.0342271,41.1387305
