name,amenity,shop,longitude,latitude
,,convenience,28.873146295483668,40.973841495263336
Tarım Kredi Kooperatifleri Market - Yayla Şubesi,,convenience,28.853024074661256,41.14841665556266
Show Market,,convenience,28.656135461440968,41.06595334741307
Shell Select,,convenience,28.966244713832474,41.10146910117102
Shell Select,,convenience,28.91313477488677,41.01688715958357
,,convenience,28.91793189891136,41.09229964617076
Shell Select,,convenience,28.832998753285363,40.991910578119374
,,convenience,28.45975727680133,41.02831721923166
,,convenience,28.606137525701996,40.989629437664696
Shell Select,,convenience,28.811308317438375,41.136798838592924
Shell Select,,convenience,28.8205014418444,41.04941274237935
,,convenience,28.659224779104154,41.08325961475312
,,convenience,28.63384649160263,41.09165855419317
Shell Select,,convenience,28.63430677744497,41.09017854023793
,,convenience,29.159400732860895,40.94376779395978
Burda,,convenience,29.1388417,41.0097386
Temur Hipermarket,,convenience,29.1358277,41.0048654
Üstün Market,,convenience,29.1383921,41.0059616
Mopas,,convenience,29.1348077,41.0132424
Basaran Mini Market,,convenience,28.9787961,41.005123
Eroğlu Bakkal,,convenience,28.9305688,41.0153495
,,convenience,28.9318031,41.014444
Tövbe Market,,convenience,28.933686,41.0133431
Filiz Cam,,convenience,28.9333176,41.0128863
,,convenience,28.9283427,41.0182766
,,convenience,28.9310295,41.0157362
Çin Pazarı,,convenience,28.9304236,41.0142338
Çapa Home,,convenience,28.9294549,41.0153384
,,convenience,28.9289304,41.0145472
,,convenience,28.9302162,41.0163566
,,convenience,28.9284945,41.0147154
Sezon Kuruyemiş,,convenience,28.9292456,41.0154462
Cem Açık Parfüm,,convenience,28.9291055,41.0153953
Uludağ Kuruyemiş,,convenience,28.9283974,41.014776
Büfe,,convenience,28.931362,41.0122107
Gökhan Gıda,,convenience,28.9304907,41.0144582
Birlik Market,,convenience,29.1793666,40.8873603
Mis Market,,convenience,29.2395035,41.0532015
Meydan Market,,convenience,29.0421492,41.0707778
Gözde Market,,convenience,28.9805492,41.0287397
Kazancı Mini Market,,convenience,28.9868346,41.0341122
Carrefour Express,,convenience,28.984412,41.0337254
Gülbak Gıda Tic.Ltd.Şti MARKETİM,,convenience,29.2344818,40.8781964
Gülbak Gıda Şube1,,convenience,29.233252,40.879733
Gülbak Gıda Şube 2,,convenience,29.2310043,40.878719
Özyer Gıda,,convenience,28.802084,41.0111358
Madalyon Market,,convenience,29.2430667,40.8762696
Durak Tekel,,convenience,28.980795,41.0419761
Seyran Büfe,,convenience,28.9795646,41.0408377
Büfe,,convenience,28.9743172,41.0277832
,,convenience,28.9768973,41.0032903
,,convenience,28.9801383,41.0061099
Güçlü Tekel,,convenience,28.9784433,41.035185
Peynirci Fatih,,convenience,28.9312695,41.0124376
Arı Lokum market,,convenience,28.96157,41.0203
,,convenience,29.1856095,41.0230869
Carrefour Express,,convenience,29.1884842,41.0211296
,,convenience,29.0017928,41.06839
,,convenience,29.0654883,41.0615352
Migros Jet,,convenience,29.190894,41.027915
,,convenience,29.1878203,41.025188
Komşum Market,,convenience,29.0722059,40.9840891
,,convenience,28.9798147,41.0058378
Umut Gıda,,convenience,28.9087604,41.0985296
Sun Gıda 2,,convenience,29.258428,40.8920125
,,convenience,28.8654355,41.0151759
Cansu Market,,convenience,29.0984044,40.8774596
Migros Jet,,convenience,29.1371995,41.0084163
Carrefour Express,,convenience,29.1426835,40.9983634
,,convenience,28.9843129,41.0324652
Mini Market,,convenience,28.6743975,41.1557869
Mini Market,,convenience,28.6747102,41.1557267
Mini Market,,convenience,28.674556,41.1550164
,,convenience,29.1720983,41.0126067
Bülbül Gıda,,convenience,29.1528806,40.9755243
Metin Market,,convenience,29.0441483,41.0059412
Ersin Bakkal,,convenience,28.8040454,41.0017879
Seker Market,,convenience,28.8955865,41.1015745
,,convenience,29.0543183,41.0345291
Bayramoğlu Gıda,,convenience,29.1190316,40.9397649
Akçe Gıda,,convenience,29.1198765,40.940302
Can Gıda,,convenience,29.1248842,40.9440643
Tekel,,convenience,29.1675183,40.9020304
,,convenience,28.3708009,41.0838581
Carrefour Express,,convenience,29.1014555,40.9517925
,,convenience,28.9577025,41.0026259
Sen Market,,convenience,28.9760324,41.0034354
,,convenience,28.3685419,41.0826867
Metro Selimpaşa Tesisleri,,convenience,28.3705795,41.0840829
