name,amenity,leisure,longitude,latitude
İmrahor Mahallesi Camii,place_of_worship,,28.7454403,41.216996550000005
,place_of_worship,,28.82609531706311,41.22737340412986
Kemerburgaz Merkez Camii,place_of_worship,,28.913670557309498,41.1591060063587
Evyap Camii,place_of_worship,,28.990179146793643,41.10887093410759
Seyrantepe Merkez Cami,place_of_worship,,28.998310455158606,41.100103781200566
,place_of_worship,,28.999905544206168,41.09454953534876
Emniyet Cami,place_of_worship,,29.004870907331526,41.08615654166182
Çeşme Üstü Mrk. Camii,place_of_worship,,29.029002099999996,41.16262345
Kocataş Cami,place_of_worship,,29.035543722079026,41.16823790522342
,place_of_worship,,29.095581379949174,41.15671890296863
,place_of_worship,,29.093648027834618,41.15408713734256
,place_of_worship,,29.08997166824963,41.15132360635765
,place_of_worship,,29.085738945810622,41.15357546828619
Taş Ocakları Camii,place_of_worship,,29.092403302287945,41.14067374867519
Serbostani Mustafa Ağa Camii,place_of_worship,,29.09238993907945,41.13374950781782
,place_of_worship,,29.096845843360622,41.12914626969762
,place_of_worship,,29.10215420998677,41.12732995709258
,place_of_worship,,29.11214411407292,41.12149012283084
,place_of_worship,,29.111105815468058,41.11365449248628
,place_of_worship,,29.143012,41.087735900000006
Yunus Emre Cami,place_of_worship,,29.259296194632892,41.01784531746185
,place_of_worship,,29.244891622409572,41.01412723197935
Hazreti Ali Camii,place_of_worship,,29.220063845985727,41.02057660229936
Osman Ekşi Camii,place_of_worship,,29.221217767664392,41.029030799689274
,place_of_worship,,29.147711929672685,40.98759557478398
Erengazi Akşemsettin Camii,place_of_worship,,29.1583464,40.98056409999999
,place_of_worship,,29.15917878052916,40.984765790795485
Günyamaç Camii,place_of_worship,,29.186980731666974,41.01755864613937
Şahinbey Camii,place_of_worship,,29.19366372723598,41.02282332191257
Kurtuluş Camii,place_of_worship,,28.979848044572527,41.04458214955085
,place_of_worship,,28.979335199853246,41.03985731875884
Taht Kadısı Cami,place_of_worship,,28.97001361606105,41.03586565352792
Mosque Sururi Cami,place_of_worship,,28.97218867358332,41.035191402811215
Beyoğlu Emin Cami,place_of_worship,,28.974280819034945,41.036862219962316
Aşık Paşa Cami,place_of_worship,,28.956295216659974,41.024071267885944
Çakır Ağa Camii,place_of_worship,,28.938990536243217,41.032569977411974
Adile Şah Kadın Hatice Sultan Cami,place_of_worship,,28.94108414840258,41.03465241961806
Hacı İlyas Yatağan Cami,place_of_worship,,28.942108399999995,41.035642599999996
Hoca Ali Cami,place_of_worship,,28.943304150000003,41.0360061
Yusuf Secaattin Ambarı Camii,place_of_worship,,28.946816549999998,41.034550349999996
Abdi Subaşı Camii,place_of_worship,,28.95157975,41.02885545
Cafer Subaşı Cami,place_of_worship,,28.950398250000003,41.02840464999999
Kovacı Dede Cami,place_of_worship,,28.94804045557543,41.025324181753106
Hace-i Rakım Musta Efendi Camii,place_of_worship,,28.950753912906677,41.02185072000345
Mesih Ali Paşa Camii,place_of_worship,,28.943475546905017,41.02198089338263
Altay Camii,place_of_worship,,28.943082314414372,41.02315012017993
Bali Paşa Camii,place_of_worship,,28.9439883,41.01901680000001
Kadı Asker Mehmet Efendi Parmakkapı Cami,place_of_worship,,28.941850304681086,41.01740330845798
Beyceğiz Camii,place_of_worship,,28.946378889995646,41.02588185932736
Hülafa-yi Raşidin Cami,place_of_worship,,28.856802402633328,41.10761205933385
Şahtepe Camii,place_of_worship,,28.852908040210423,41.10732371998897
Hayırlıoğlu Cami,place_of_worship,,28.851879528638893,41.114071280453544
Mescid-i Selam Camii,place_of_worship,,28.84662536652408,41.11825785909055
Hasan Muhammed Ali Cami,place_of_worship,,28.86724359889142,41.105273501339795
Ebuzer Camii,place_of_worship,,28.866124129132427,41.107476280555
Veysel Karani Camii,place_of_worship,,28.866468783346843,41.11380658899249
Cami,place_of_worship,,28.874090700000004,41.109076900000005
Kırçeşme Ulu Camii,place_of_worship,,28.919261429483146,41.06275457571356
Kartaltepe Yeni Cami,place_of_worship,,28.899034609572535,41.057797548972886
Profesör Mahmut Esat Coşan Cami,place_of_worship,,28.90580098847994,41.06645532581861
Kazım Karabekir Camii,place_of_worship,,28.909748183030032,41.07994415087614
Silahtar Ağa Cami,place_of_worship,,28.94097025,41.0635338
Cezer-i Kasım Cami,place_of_worship,,28.9361825161945,41.043493319667256
Ağva Çelebi Ahmet Camii,place_of_worship,,29.856938851802852,41.13823833221695
Yeni Camii,place_of_worship,,29.856228302596172,41.13537503196834
,place_of_worship,,29.595362584693525,41.1661874707388
,place_of_worship,,29.0574159,41.17321909999999
Cami,place_of_worship,,29.046420499999996,41.0918954
Cami,place_of_worship,,29.050559000000003,41.094994050000004
,place_of_worship,,29.045766259569756,41.11673389086896
Cami,place_of_worship,,29.035968664436343,41.146607971902895
KOSB Camii,place_of_worship,,29.396568254310246,40.88424533208244
BOSB Camii,place_of_worship,,29.398831632998128,40.87850949236052
,place_of_worship,,29.361733600000008,40.84149155000001
Hasan Basri Cami,place_of_worship,,29.362366902996314,40.8387405321042
Gümüşpınar Camii,place_of_worship,,29.361652081242287,40.83435519429649
Mimar Sinan Merkez Camii,place_of_worship,,29.362611755536225,40.83163012999642
Tuzla Şifa Cami,place_of_worship,,29.352596988478375,40.82691491567488
İmam-ı Gazali Cami,place_of_worship,,29.355963467327303,40.82848089922418
Etiler Cami,place_of_worship,,29.031388419194187,41.08290114067144
,place_of_worship,,29.048717993231502,41.09231530336456
,place_of_worship,,28.85322345,41.06386125000001
Hz. Ali Cami,place_of_worship,,28.85737605,41.071768799999994
Yüksel Kaya Camii,place_of_worship,,28.88399275,41.091947350000005
Marangozlar Sitesi Camii,place_of_worship,,28.885233649999996,41.092586999999995
,place_of_worship,,28.885837132417898,41.098640030941866
Birlik Camii,place_of_worship,,28.870693441278192,41.09632972262418
Aksa Camii,place_of_worship,,28.86792730666685,41.09393782454408
Hacı Şükrü Cami,place_of_worship,,28.86331089015518,41.094355331013
Mevlana Cami,place_of_worship,,28.859868237691447,41.101235455389634
Karaburun Alperen Camii,place_of_worship,,28.677886981198508,41.33957484637868
,place_of_worship,,28.67577611691324,41.30378689271715
,place_of_worship,,28.690194272600937,41.27012238612049
,place_of_worship,,28.764169643775833,41.20571791854251
,place_of_worship,,28.769585750000005,41.204603250000005
,place_of_worship,,28.76501525,41.19749769999999
,place_of_worship,,28.89351074020729,41.09922989527264
,place_of_worship,,28.90159913652452,41.033241240565985
Orta Cami,place_of_worship,,28.90607652651512,41.042152371096044
Muradiye Camii,place_of_worship,,28.906182545590067,41.04745896865298
Yeşil Çimen Camii,place_of_worship,,28.90130529745888,41.04840611756917
,place_of_worship,,28.90193982619376,41.05404563752313
,place_of_worship,,28.895671185508196,41.02714197382851
Seyyid Ömer Camii,place_of_worship,,28.931985616389444,41.009819603434714
Hüseyin Kethüda Sormagir Camii,place_of_worship,,28.933040366121165,41.008072502724104
Hekimoğlu Alipaşa Camii,place_of_worship,,28.935026569179357,41.00618177894734
Davutpaşa Camii,place_of_worship,,28.937786519481374,41.00654776094938
Başçı Mahmut Camii,place_of_worship,,28.940673247925876,41.009617667377945
İskender Paşa Camii,place_of_worship,,28.948005260734867,41.016618686676594
Alipaşa Cami,place_of_worship,,28.465288799999996,41.141039449999994
Kaleiçi Camii,place_of_worship,,28.45767394911696,41.14497871687284
Ulu Cami,place_of_worship,,28.45563434032044,41.1494580819646
,place_of_worship,,28.41510335404149,41.13853771843443
,place_of_worship,,28.884631381434325,41.1856019953465
,place_of_worship,,28.853585216347113,41.147653258239586
,place_of_worship,,28.85747884943023,41.14428478639168
Göztepe Yeni Camii,place_of_worship,,28.839320700000002,41.1286895
Demirciköy Camii,place_of_worship,,29.056467840756966,41.23519244947905
Hamid-i Evvel Camii,place_of_worship,,29.151965630477733,41.21715237261838
Riva Yeni Cami,place_of_worship,,29.221826201627458,41.22525794830174
,place_of_worship,,29.299565850000004,41.1533693
Birlik Camii,place_of_worship,,29.0756725,41.04594180000001
Şeb Sefa Hatun Camii,place_of_worship,,28.9588589,41.01935945
Metal İş Sanayi Sitesi Camii,place_of_worship,,28.803684266942536,41.0697970043854
,place_of_worship,,28.89246951530072,41.03861717945006
Nine Hatun Camii,place_of_worship,,28.877043550000003,41.036248
,place_of_worship,,28.863086832559027,41.04547942537225
,place_of_worship,,28.75514495,41.12578605
Bala Süleyman Ağa Cami,place_of_worship,,28.923968909798994,41.00798441358955
Keresteciler Merkez Cami,place_of_worship,,28.782643849999992,41.0713982
İpkas Kooperatif Camii,place_of_worship,,28.79506685,41.079435450000005
Göçmen Konutları Camii,place_of_worship,,28.79646827651963,41.104606480855885
Huzur Cami,place_of_worship,,28.754324799999996,41.07436989999999
İmamoğulları Merkez Cami,place_of_worship,,28.74992355,41.076134450000005
Sincanlar Camii,place_of_worship,,28.800664302630924,41.143482434922355
Müderris Halil Hilmi Camii,place_of_worship,,28.784565160155818,41.10721146916719
Güzide Hanım Camii,place_of_worship,,29.083852100000005,41.0325331
,place_of_worship,,28.812796849999998,41.0729809
Şeyh Şamil Camii,place_of_worship,,28.80492973415908,41.10102687776617
Ömer Nasuhi Bilmen Camii,place_of_worship,,28.80644955,41.11333855
Medine Camii,place_of_worship,,28.7735026,41.02858775
,place_of_worship,,28.77064235,41.02086745
,place_of_worship,,28.78321789012832,41.01302312274748
,place_of_worship,,28.82241590392363,41.01621348184941
Güneşli Merkez Camii,place_of_worship,,28.827349774179943,41.03184315122282
Cami,place_of_worship,,28.75726756926237,41.044660058088866
Seyrantepe Cami,place_of_worship,,28.91303775,41.069511549999994
İşkent Sanayi Sitesi Camii,place_of_worship,,28.910304573245448,41.05068941534836
İstanbul Toptancı Halleri Cami,place_of_worship,,28.886646248264086,41.05040085276581
,place_of_worship,,28.87866365,41.045171100000005
Fatma Hatun Cami,place_of_worship,,28.873730942965803,41.04683852761347
,place_of_worship,,28.875220072847785,41.04162759652286
,place_of_worship,,28.877908676521226,41.03898422713017
Fetih Camii,place_of_worship,,28.872497870672223,41.02113488623841
Aksa Camii,place_of_worship,,28.830211287495384,40.998852073406916
,place_of_worship,,28.641612899999995,40.96686355
,place_of_worship,,28.677167800000003,40.99768275
Saadetdere Camii,place_of_worship,,28.698113034818487,41.00823226956059
,place_of_worship,,28.692734599999998,41.0162277
Hüseyin Ergun Ulu Cami,place_of_worship,,28.696845924073042,41.02005984467839
Hürriyet Camii,place_of_worship,,28.69112050717604,41.0216079442635
Allahu Ekber Ahlibeyt Camii,place_of_worship,,28.689574503369116,41.02192907248014
Hz. Ömer Camii,place_of_worship,,28.689417080695364,41.025075569512
Yunus Emre Cami,place_of_worship,,28.695303534510924,41.029430901451505
,place_of_worship,,28.694204641670567,41.03352233310145
Osmanlı Cami,place_of_worship,,28.69535895,41.040247050000005
,place_of_worship,,28.71635054488168,40.97889906758084
,place_of_worship,,28.785901700000004,41.017719549999995
,place_of_worship,,28.826025227845314,41.054283559440094
Hacı Bostan Gül Cami,place_of_worship,,28.818954975265793,41.060805742744165
Yunus Emre Cami,place_of_worship,,28.88029782768228,41.07767512360559
Cemsultan Camii,place_of_worship,,28.891025960708287,41.064922556591966
Soğanlı Hazreri Ömer Camii,place_of_worship,,28.8560358,41.00893105000001
Bilal-i Habeşi Camii,place_of_worship,,28.8065845,41.1205309
Prof.Dr.M.Esat Coşan Camii,place_of_worship,,28.78618616937372,41.11044595447543
,place_of_worship,,28.78558054438528,41.083924785845326
Mücahitler Camii,place_of_worship,,28.820465900000006,41.140507250000006
,place_of_worship,,28.832469077731787,41.15533211029806
Araba Konağı Camii,place_of_worship,,28.835566123905984,41.14021240838697
Pirinççi Camii,place_of_worship,,28.85083665779576,41.163926532104504
Miraç Camii,place_of_worship,,28.89429741682719,41.084037258114385
Hüdai Cami,place_of_worship,,28.891683289217948,41.0776330424237
Atik Ali Paşa Camii,place_of_worship,,28.94177587083794,41.024907987591305
Pirinççi Sinan Ağa Camii,place_of_worship,,28.945675451578,41.022244466469026
Tercüman Yunus Cami,place_of_worship,,28.94409296745323,41.02887864003279
Öküz Mehmet Paşa Camii,place_of_worship,,28.938247630690128,41.02425742662016
Macuncu Kasım Camii,place_of_worship,,28.934500553382403,41.01223832634133
Koruk Mahmudağa Camii,place_of_worship,,28.93182205,41.0113043
Odabaşı Camii,place_of_worship,,28.931152550000004,41.0120106
,place_of_worship,,28.78362895271602,41.07672876611633
,place_of_worship,,28.790363506352477,41.07949479422202
İmam Gazali Camii,place_of_worship,,28.83905058016729,41.041264941496124
,place_of_worship,,28.846346231618853,41.03220419483365
Matbaacılar Sitesi Cami,place_of_worship,,28.85062291821982,41.061308352687824
Giyim-koop. İş Merkez Cami,place_of_worship,,28.870309287559238,41.07113213048793
Küçükçekmece İkitelli Merkez Cami,place_of_worship,,28.793639293614344,41.05405711344168
Hacı Mustafa Güllü Cami,place_of_worship,,28.806098517943905,41.04910583408856
Mimar Sinan Cami,place_of_worship,,28.87294203457212,41.051043009185165
,place_of_worship,,28.87499688252783,41.056568194882885
Veysel Karani Cami,place_of_worship,,28.920997281448088,41.06628468149282
Cami,place_of_worship,,29.11110358028682,41.03669424955952
Hidayet Camii,place_of_worship,,29.109263726028274,41.01058037735037
Arıcılar Gölyayla Cami,place_of_worship,,28.96083239476732,41.101019368672524
Yenişehir Ulu Camii,place_of_worship,,29.304014800000004,40.9319926
Hz. Ebubekir Camii,place_of_worship,,29.33642771838372,40.88502860380477
Hüda Camii,place_of_worship,,29.331378657815875,40.8728365807074
Yıldız Camii,place_of_worship,,29.328061310884614,40.86282648404881
Ahmet Yesevi Mevlana Camii,place_of_worship,,29.304082899999997,40.86707575
Esenyalı Muhammediye Camii,place_of_worship,,29.291672150000004,40.86294975
Orhangazi Merkez Camii,place_of_worship,,29.289627685257926,40.867384647403725
İçmeler Merkez Camii,place_of_worship,,29.304990804837004,40.84852114366817
Harmandere Merkez Camii,place_of_worship,,29.323736449999995,40.9286472
Tahir Ekşioğlu Kardeşler Camii,place_of_worship,,29.32156225,40.9351008
Hz.Mahmut Ramazanoğlu Camii,place_of_worship,,29.30619123154595,40.94027909477181
Battalgazi Camii,place_of_worship,,29.267510485410636,40.91467840152534
,place_of_worship,,29.27099275,40.91165469999999
Hacı Zeliha Hatun Cami,place_of_worship,,29.27010844849548,40.90897726716465
Hafız İsmail Biçer Camii,place_of_worship,,29.26001305,40.90875055
,place_of_worship,,29.260726631958953,40.91675674454275
Kadirli Camii,place_of_worship,,29.235098449683722,40.898116035414546
Çınardere Yeni Camii,place_of_worship,,29.23825183648285,40.89815598043034
Erenler Camii,place_of_worship,,29.238334600000005,40.89342005
Muhammediye Camii,place_of_worship,,29.23199885,40.88668435
Pendik Merkez Camii,place_of_worship,,29.2348915,40.87763215
Yakacık Aydoğan Niyaziye Camii,place_of_worship,,29.239377517279816,40.92234315517145
Dumlupınar Merkez Cami,place_of_worship,,29.25601790892085,40.89268449314596
Molla Teyyip Cami,place_of_worship,,29.2377569,40.9330885
Güngören Merkez Camii,place_of_worship,,28.87047980190013,41.02538009726535
Molla Gürani Camii,place_of_worship,,28.849100552225952,41.02459872215225
,place_of_worship,,28.819840836933412,41.02960212687748
Hicret Cami,place_of_worship,,28.720174368072428,41.05666090527919
Bahçeşehir Hacı Eyüp-Saadet Çarmıklı Camii,place_of_worship,,28.68444018292773,41.07008125228318
,place_of_worship,,28.78910654329105,41.04312207133784
Toplukonut Eda Cami,place_of_worship,,28.7965995502778,41.04413879710235
Bağlar Beyazıt Cami,place_of_worship,,28.803102999999997,41.04249275
Hacı Süleyman Çetinsaya Camii,place_of_worship,,28.78007313195627,41.03834134469224
Halkalı Merkez Camii,place_of_worship,,28.787247889261778,41.0361425713209
Yeni Cami,place_of_worship,,28.751852920370087,41.055735904752126
,place_of_worship,,28.761650467374935,41.04502580037392
,place_of_worship,,28.781706288251673,41.01820777636103
Hazreti Hamza Camii,place_of_worship,,28.638468132000956,41.1115751453562
Cami,place_of_worship,,28.63901471084794,41.116470572224856
19 Mayıs Cami,place_of_worship,,28.584070618031507,41.07409968214651
Esenkent Şehit Mustafa Hasanoğlu Camii,place_of_worship,,28.67223083271844,41.05860044575764
,place_of_worship,,28.703131868131393,41.03393450738154
Hz. Osman Cami,place_of_worship,,28.68381791485206,41.04429463555786
Yeşilbayır Cami,place_of_worship,,28.608986531794578,41.130087595524564
,place_of_worship,,28.54233469452114,41.11140391807799
,place_of_worship,,28.444258499999997,41.201142499999996
Hacı Cahit Camii 1996,place_of_worship,,28.455454647449777,41.22181645697908
,place_of_worship,,28.457436149999996,41.22674905
Aksaray Valide Sultan Camii,place_of_worship,,28.952895885976602,41.010029533454265
Muratpasa Camii,place_of_worship,,28.9489622763202,41.01031891130755
Cerrahpaşa Camii,place_of_worship,,28.94508205374793,41.00769851513437
Selçuk Sultan Camii,place_of_worship,,28.944349000000003,41.011059499999995
Kadriye Hatun Camii,place_of_worship,,29.12368859381046,40.945348016191915
,place_of_worship,,29.125608181528754,40.95097944490607
,place_of_worship,,29.064747846902605,41.06258717918818
,place_of_worship,,29.058547000000008,41.05325485000001
,place_of_worship,,29.05765305,41.0544738
Yıldırım Beyazıt Camii,place_of_worship,,29.0822416845846,41.08847901699521
,place_of_worship,,29.09013668211183,41.10377994716798
,place_of_worship,,29.10945576670817,41.11110300020438
Işıklı Çeşme Cami,place_of_worship,,29.133937970497797,41.12246805599811
Bilal-i Habeş Cami,place_of_worship,,29.135907827918437,41.13992426386009
,place_of_worship,,29.106590068692302,41.118734805439324
Tepeköy Cami,place_of_worship,,29.106993757372106,41.11515615705859
,place_of_worship,,29.10569070556501,41.11107038266468
,place_of_worship,,29.098756029902084,41.1120613012987
Karagöz Sırtı Camii,place_of_worship,,29.090063001855064,41.111794688285485
,place_of_worship,,29.088283947151538,41.10352416768549
Ahmet Hamdi Akseki Camii,place_of_worship,,29.088809402049773,41.099188146069764
,place_of_worship,,28.70185585,41.177077049999994
,place_of_worship,,28.7072729,41.185296840876745
,place_of_worship,,28.71367630501207,41.18280409197958
,place_of_worship,,28.764043026756386,41.19108065182319
,place_of_worship,,28.716130843649875,41.196725259513926
,place_of_worship,,28.70596677909802,41.22207959379276
,place_of_worship,,28.703659234112045,41.208771025242214
Alparslan Camii,place_of_worship,,29.102815245585866,41.00986275124107
Ravza Camii,place_of_worship,,29.07629365,41.06576525
Çilingir Köyü Merkez Camii,place_of_worship,,28.677574449999998,41.18690345
,place_of_worship,,28.59016885,41.10821919999999
,place_of_worship,,28.504088649999996,41.17737764999999
,place_of_worship,,28.41918455487218,41.10021162717447
Beyciler Köyü Merkez Camii,place_of_worship,,28.1139104,41.23435155
Çayırdere Merkez Camii,place_of_worship,,28.144817835143954,41.28092701383672
Sayalar Köyü Camii,place_of_worship,,28.175345299999996,41.3160637
,place_of_worship,,28.19121345,41.22952655
,place_of_worship,,28.2105554283685,41.22337841370156
Arnavutköy Osmanlı Camii,place_of_worship,,28.742059532369986,41.18817517810097
,place_of_worship,,28.7143012,41.20193985
,place_of_worship,,28.707123532162235,41.207459795752676
Enes Bin Malik Cami,place_of_worship,,28.70329316740679,41.21874767337049
,place_of_worship,,29.36045121816921,40.827071003577494
Yunus Emre Camii,place_of_worship,,29.340377009348146,40.85988435350414
Yıldıztepe Camii,place_of_worship,,29.30814810345467,40.87107522002954
Hakev Vakfı Tuzla Cem ve Kültür Evi,place_of_worship,,29.33008928471322,40.86432347018284
İmrahor Camii,place_of_worship,,29.01025317038511,41.02139628335762
Yusuf Dede Camii,place_of_worship,,29.05606495,41.0140025
,place_of_worship,,28.83539804399398,41.011647618641
Barbaros Camii,place_of_worship,,28.848474361177402,41.00484555002767
Teşrifatçı Hacı Mahmut Camii,place_of_worship,,29.022563232683183,41.05414801191994
,place_of_worship,,29.17755575126349,40.893179182999255
,place_of_worship,,28.847051812237595,41.03595502561468
Hacı Fehime Özyurt Camii,place_of_worship,,28.691676641189673,41.01029357277942
Yenikent Ulu Cami,place_of_worship,,28.680705589250817,41.04023968900846
Irşadi Örnek Cami,place_of_worship,,28.673703242583358,41.04262586382813
Pınar Cami,place_of_worship,,28.666368352328668,41.032950698455515
,place_of_worship,,28.646595506668305,41.03302881287372
,place_of_worship,,28.63415912407589,41.037570827240025
,place_of_worship,,28.015948101029892,41.093631516276595
Gaysunizade Mehmet Efendi Camii,place_of_worship,,28.94248197210228,41.04855264764341
Hilal Konutlari Camii,place_of_worship,,29.285808672893832,40.912157612938735
Hatice Ana Camii,place_of_worship,,29.28797941336319,40.91522957151157
Sümbül Efendi Camii,place_of_worship,,28.928682299999995,41.00335664999999
Kumrulu Mescid,place_of_worship,,28.946486659735584,41.02369402874164
Üç Mihraplı Camii,place_of_worship,,28.96340507031615,41.0202443296507
Yavuz Ersinan Cami,place_of_worship,,28.962135315668675,41.021546453314116
Sultan Selim Camii,place_of_worship,,28.942073583325364,41.014977799405614
Molla Fenari İsa Camii,place_of_worship,,28.943825781216216,41.01506700531739
Hafız Ahmet Paşa Camii ve Medresesi,place_of_worship,,28.947446054859448,41.02178120887299
Kantarcılar Mescidi,place_of_worship,,28.96595960536449,41.01864738394548
Hz. Cabir Cami,place_of_worship,,28.9441211,41.03859425
Hirami Ahmet Paşa Cami,place_of_worship,,28.945907878571063,41.02796764867844
Kazasker İvaz Efendi Cami,place_of_worship,,28.9409385,41.03815310000001
Şeyh Süleyman Mescidi,place_of_worship,,28.955366079931103,41.01921240801342
Sancaktar Hayrettin Cami,place_of_worship,,28.934645402855878,41.002768461752375
Mimar Acem Örümceksiz Camii,place_of_worship,,28.92648623595397,41.01360186885143
Kapıağası Mahmutağa Cami,place_of_worship,,28.976706376897607,41.003267230240965
Hasanağa Nakilbent Cami,place_of_worship,,28.974915864670656,41.00391971663538
Dizdariye Cami,place_of_worship,,28.971816726666137,41.006127509388264
Tarakçılar Daye Hatun Camii,place_of_worship,,28.969096053340664,41.01223105394014
Kepenekçi Sinan Camii,place_of_worship,,28.965902130526246,41.017875664902746
Hoca Gıyasettin Cami,place_of_worship,,28.96178285,41.0187927
Haraççı Karamehmet Camii,place_of_worship,,28.960152742904853,41.02348509794575
Bıçakçı Alaattin Cami,place_of_worship,,28.95735343106876,41.02187648077872
Divitler Keklik Mehmet Efendi Cami,place_of_worship,,28.955981122267275,41.02167789061756
Hacı Hasan Cami,place_of_worship,,28.955046702555524,41.020916766011524
Keçeçizade Fuat Paşa Cami,place_of_worship,,28.97304029112543,41.00654024127593
Kasap Demirhun Cami,place_of_worship,,28.957322806216922,41.02066185365207
Ümmü Gülsüm Cami Çivizade Mescidi,place_of_worship,,28.956920176082132,41.01843912477351
Manisali Mehmet Paşa Camii,place_of_worship,,28.953697255205793,41.01801424802731
Sanki Yedim Camii,place_of_worship,,28.953258419803007,41.01877750491922
Sinan Ağa Camii,place_of_worship,,28.954239357030456,41.02262811697702
Gül Cami,place_of_worship,,28.956380916590188,41.02676565141646
Debbağ Yunus Cami,place_of_worship,,28.95324015,41.027273650000005
Mismarcı Sucaattin Cami,place_of_worship,,28.951203149215498,41.0277905585709
Ali Yazıcı Cami,place_of_worship,,28.951589950000002,41.029838600000005
Hacı İsa Cami,place_of_worship,,28.944840971844684,41.03319752314803
Hz. Kab Mescidi,place_of_worship,,28.940702433166148,41.039791793424065
Oduncu Yarıcızade Camii,place_of_worship,,28.94324097206743,41.03311905679607
Hoca Kasım Günani Cami,place_of_worship,,28.94198946334623,41.03177982129286
Hammami Muhiyiddin Camii,place_of_worship,,28.943021599999998,41.031241300000005
Karaali Cami,place_of_worship,,28.942818399999997,41.0289095
Derviş Ali Cami,place_of_worship,,28.94291295,41.0275007
Sekbanbaşı Yakup Ağa Cami,place_of_worship,,28.96111837002061,41.00901880251306
Katip Sinan Cami,place_of_worship,,28.96081814838821,41.00790095698837
Katip Kasım Cami,place_of_worship,,28.956623739184316,41.005873801000234
Nalbant Cami,place_of_worship,,28.960344279048293,41.00450812227724
Nişancı Mehmet Paşa Cami,place_of_worship,,28.961158805050644,41.006199412702834
Kazgancı Sadi Mehmet Efendi Cami,place_of_worship,,28.9465038,41.010691550000004
Bezmialem Valide Sultan Camii,place_of_worship,,28.935012242807073,41.01764643478849
Katip Muslihuddin Cami,place_of_worship,,28.93234640331523,41.019087365900106
Bayezid Ağa Camii,place_of_worship,,28.92779755005634,41.020552183325414
Kürkçübaşı Ahmet Şemsettin Cami,place_of_worship,,28.928311032076767,41.01860996642764
Hacı Evhaddin Camii,place_of_worship,,28.923901,40.996696549999996
Hacı Hüseyin Ağa Cami,place_of_worship,,28.924511682790456,40.99422967555977
Malcı Mehmet Paşa Cami,place_of_worship,,28.925925245907152,40.99879622232369
Fevziye Küçük Efendi Cami,place_of_worship,,28.924446498522677,41.00040933215047
Hacı Hamza Camii,place_of_worship,,28.923863466157197,41.00120755317129
Ali Fakih Cami,place_of_worship,,28.926662099999998,41.001568500000005
Duhani Mustfabey Cami,place_of_worship,,28.928384316621553,41.001914750504525
Arakiyeci Ahmet Çelebi Camii,place_of_worship,,28.925423119231702,41.00574888387032
Sitte-i Hatun Camii,place_of_worship,,28.926580716518888,41.00656350434975
Cambaziye Camii,place_of_worship,,28.92815663485338,41.00530425495506
Hacı Evliya Cami,place_of_worship,,28.923924850000002,41.01314915000001
Hasırcı Melek Cami,place_of_worship,,28.92363190552529,41.01401750298154
Melek Hatun Cami,place_of_worship,,28.92318623919899,41.01500676420779
Çivicizade Mescidi,place_of_worship,,28.926678199999998,41.017214300000006
Caferağa Cami,place_of_worship,,28.929110054486475,41.014288150002066
Hacı Bayram Kaftani Cami,place_of_worship,,28.946671326504877,41.009398990927025
Şemi Molla Camii,place_of_worship,,28.94618925159801,41.008218982992844
Akseki Mescidi,place_of_worship,,28.941427849999997,41.022301999999996
Akşemsettin Camii,place_of_worship,,28.94015470572715,41.021524259809794
Tuti Abdüllatif Camii,place_of_worship,,28.939547215414475,41.020811195818034
Mimar Sinan Mescidi,place_of_worship,,28.940157455384025,41.01913233237337
Emir Buhari Camii,place_of_worship,,28.94639425,41.020066799999995
Karabaş Veli Cami,place_of_worship,,28.937114599999994,41.02281685
Muhtesip İskender Camii,place_of_worship,,28.939780000000006,41.02293725
Mesih Mehmet Paşa Camii,place_of_worship,,28.93945274061389,41.02560573079288
Keçeçi Piri Cami,place_of_worship,,28.936332669058157,41.02644317597888
Neslişah Sultan Cami,place_of_worship,,28.933169604937408,41.02654058234058
Hz. Ebuzer Gifari Cami,place_of_worship,,28.942939580529746,41.037717839403975
K. Muslihittin Yazıcı Cami,place_of_worship,,28.945684394474632,41.030581823879054
Mesnevihane Cami,place_of_worship,,28.94931180309865,41.02889361624961
Mustafa İsmet Efendi Cami,place_of_worship,,28.949369366634667,41.0283058034191
İbrahim Paşa Muhsine Hatum Cami,place_of_worship,,28.963349712900257,41.00542198491099
Hüseyin Paşa Cami,place_of_worship,,28.96160263409522,41.006989396214536
Hoca Piri Camii,place_of_worship,,28.967110266796162,41.009446454371734
Yedikule Fetih Cami,place_of_worship,,28.921438720344174,40.99317980635893
Ramazan Efendi Camii,place_of_worship,,28.93159525,41.00485474999999
Vezir Camii,place_of_worship,,28.976502302799457,41.01464033288092
Vilayet Camii,place_of_worship,,28.975728151267383,41.01262871647626
Hoca Paşa Cami,place_of_worship,,28.9757268,41.01371675
Hidayet camii,place_of_worship,,28.97383335,41.016667899999995
Çelebioğlu Hoca Alaaddin Camii,place_of_worship,,28.970222835302547,41.01541108058788
Hacı Küçük Cami,place_of_worship,,28.970628470295694,41.01408523203925
Hüseyin Ağa Camii,place_of_worship,,28.96887701711464,41.00952595230186
Divanı Ali Cami,place_of_worship,,28.967524750000006,41.007636500000004
Dibekli Eminbey Cami,place_of_worship,,28.965121597043456,41.0086744839346
Kasap İlyas Cami,place_of_worship,,28.943651007016374,41.003870142522125
