name,amenity,longitude,latitude
Özel Pendik Bölge Hastanesi,hospital,29.245707735348052,40.88275938369296
Pendik Hospital,hospital,29.244361179703677,40.88356997550962
Bahat Özel Hastanesi,hospital,28.860323131906274,41.10611863520606
Yedikule Göğüs Hastalıkları ve Göğüs Cerrahisi Eğitim ve Araştırma Hastanesi,hospital,28.91565829386362,41.002149155149134
Diş Sağlık Merkezi,hospital,29.091285608033584,41.09718245111263
Bezmialem Üniversitesi İlhan Varank Yerleşkesi,hospital,28.864831572243155,41.09495526033207
Bahçeşehir Semt Polikliniği,hospital,28.683882687081404,41.062461879373586
İstanbul Gaziosmanpaşa Eğitim ve Araştırma Hastanesi,hospital,28.898122547080057,41.08651144262779
Cemal Pamuk Aile Sağlığı Merkezi,hospital,28.78543707661659,40.99913990624546
Sancaktepe Şehit Prof.Dr. İlhan Varank Eğitim Ve Araştırma Hastanesi,hospital,29.196666886893887,41.00553750822794
Haseki Eğitim Ve Araştırma Hastanesi,hospital,28.8992987554175,41.00975609877334
Özel Safa Hastanesi,hospital,28.85720355,41.022723049999996
Özel Yaman Cerrahi Tıp Merkezi,hospital,28.829639775253476,41.02741599582576
,hospital,28.85236427586364,41.067871931622136
Özel Akkuş Ağız ve Diş Sağlığı Polikliniği,hospital,28.827097781050647,41.03843400944938
Gaziosmanpaşa Fizik Tedavi Rehabilitasyon Eğitim ve Araştırma Hastanesi,hospital,28.90830602598715,41.08909665188769
İstanbul Beykoz (Paşabahçe) Devlet Hastanesi,hospital,29.098218973714367,41.11760850188885
Tuzla Devlet Hastahanesi,hospital,29.30321862088855,40.8443864635755
Yakacık Tıp Merkezi,hospital,29.22435390865824,40.92006630685695
İstinye Devlet Hastanesi,hospital,29.055741709668506,41.115157947867125
İstinye Devlet Hastanesi,hospital,29.055410481188773,41.114999210031705
Okan Üniversitesi Diş Hastanesi,hospital,29.301695579079656,40.85912473266593
Bolluca Sağlık Ocağı,hospital,28.762320845164634,41.19997166462954
Okan Üniversitesi Hastanesi,hospital,29.301873437452,40.84934627094012
Tuzla Termal Tesisleri,hospital,29.294517226663274,40.84482186334258
Özel Gisbir Hastanesi,hospital,29.294316764846503,40.84764983447216
Büyükçekmece Mimar Sinan Devlet Hastanesi,hospital,28.555548233240998,41.01700259250648
Şişli Florence Nightingale Hastanesi,hospital,28.983695479423922,41.06926657246607
Lokman Hekim Hastanesi,hospital,29.29104132635345,40.92544430850709
Marmara Üniversitesi Prof. Dr. Asaf Ataseven Hastanesi,hospital,29.138242943398563,40.950602905516135
,hospital,29.138990942539824,40.949208028177175
,hospital,29.139485817350952,40.949152776598986
VM Medical Park Pendik,hospital,29.25642505728346,40.880658733824966
Özel Pendik Yüzyıl Hastanesi,hospital,29.261439367303186,40.8793764537467
Kurtköy Ersoy Hastanesi,hospital,29.298051452838717,40.91061348636765
Yeditepe Üniversitesi İhtisas Hastanesi,hospital,29.031275865030576,41.004111566715935
Medicana Ataşehir Hastanesi,hospital,29.106932833005395,40.983542195897265
Maltepe Altayçeşme Devlet Hastanesi,hospital,29.134987984553558,40.93687648410676
Ersoy Hastanesi,hospital,29.13472344970216,40.933171115376325
Özel Baypark Hospital,hospital,28.89108340163267,41.063016966468396
Mehmet Toprak Hastanesi,hospital,29.14563292569449,40.91719825936444
İstanbul Onkoloji Hastanesi,hospital,29.153693082740492,40.92244194973562
Özel Medicine Hospital Güneşli,hospital,28.83849859167121,41.030124758784716
Yavuz Selim Devlet Hastanesi Poliklinikleri,hospital,29.20451368112528,40.9016229958577
Dünyagöz,hospital,29.111499359464766,40.98440685168008
Moodist Psikiyatri ve Nöroloji Hastanesi,hospital,29.05339906983787,41.00232731284003
Acıbadem Ataşehir Hastanesi,hospital,29.127015833961686,40.994480924988636
Ataşehir Ağız ve Diş Sağlığı Hastanesi,hospital,29.10918889574964,40.99063397448642
Acıbadem Ataşehir Cerrahi Tıp Merkezi,hospital,29.108680482831506,40.98560433153711
Acıbadem Bahçeşehir Hastanesi,hospital,28.688389178485156,41.06266830349113
Medicana Çamlıca Hastanesi,hospital,29.08346611640012,41.02469637962124
Medicana,hospital,29.082544502138912,41.024299339112
Özel İlke Hastanesi,hospital,28.834860237464156,40.99763020100264
Ataköy Hastanesi,hospital,28.840688540046948,40.99256163665613
Sultantepe ASM,hospital,29.021129427091918,41.02838138954245
Taksim Eğitim ve Araştırma Hastanesi,hospital,28.98314479933851,41.033100297584525
Beykoz Devlet Hastanesi Toplum Ruh Sağlığı Merkezi,hospital,29.093447450000006,41.153926549999994
Başakşehir Çam ve Sakura Şehir Hastanesi,hospital,28.776212795751796,41.10503112367816
Özel Avrupa Tıp Merkezi,hospital,28.685185323491424,41.02570416257798
SBÜ Bağcılar Eğitim ve Araştırma Hastanesi Güneşli Semt Polikliniğ,hospital,28.83228418294879,41.035660374364625
Mehmet Remzi Önecek Aile Sağlığı Merkezi,hospital,28.671425176618417,41.04058467286772
Teke Köyü Sağlık Evi,hospital,29.664879553611787,41.0688359167503
Sancaktepe Prof. Dr. Feriha Öz Acil Durum Hastanesi,hospital,29.209957464657645,41.00018882923803
Kartal Dr Lütfi Kırdar Eğitim ve Araştırma Hastane Polİklİnİklerİ,hospital,29.17100334402083,40.91702481724581
İstanbul Fizik Tedavi ve Rehabilitasyon Eğitim Ve Araştırma Hastanesi,hospital,28.854577682237586,40.995200218166424
Sarıyer İsmail Akgün Devlet Hastanesi,hospital,29.056711427380595,41.16942431331889
,hospital,28.669309648766205,40.99357624389136
,hospital,29.111583564825473,40.98673084191049
Büyük Çavuşlu Aile Sağlığı Mer. (Medical Clinic),hospital,28.06448319946214,41.239123108416464
Silivri Kolan Hastanesi,hospital,28.25842109863334,41.07206961086631
Acıbadem Dr. Şinasi Can (Kadıköy) Hastanesi,hospital,29.042966306592955,41.007166288590255
Yedikule Surp Pırgiç Ermeni Hastanesi,hospital,28.915355815051843,40.99377735184313
,hospital,29.316730581939446,40.83234014023069
Özel Cenk Teker Tıp Merkezi,hospital,28.256120354421558,41.078812888688326
AsMed,hospital,29.11605420767025,40.99204656578753
Ataşehir Florence Nightingale,hospital,29.109302884078538,40.98454923183173
Özel Ataşehir Florence Nightingale Hastanesi,hospital,29.108752878251064,40.98476523121047
Esthetica,hospital,29.110046684288,40.985160646743104
Beykent Üniversitesi Hastanesi,hospital,28.626252410196503,41.01751914695499
,hospital,29.03295733613085,40.99816973935254
Çağıner Hastanesi,hospital,29.045149414721518,40.996182402888685
Küçükçekmece Ağız ve Diş Sağlığı Merkezi,hospital,28.79023741694933,41.02180113235984
Sultangazi Haseki Eğitim ve Araştırma Hastanesi,hospital,28.87315074009046,41.104779842330345
Central Hospital,hospital,29.100294018039104,40.96592590094286
Erdem Hastanesi,hospital,29.082244434292928,41.02517495929437
Silivri Devlet Hastanesi,hospital,28.25013467580625,41.07790331877939
Sultanbeyli Devlet Hastanesi,hospital,29.283918602311356,40.985594466020686
Sarıyer Hamidiye Etfal Eğitim ve Araştırma Hastanesi,hospital,29.027557485284284,41.1578740444565
Zeytinburnu Yesiltepe Aile Sağlık Merkezi,hospital,28.89785883173658,40.991171205326765
Medical Park,hospital,28.224463193727612,41.08239652209384
Girne Aile Sağlığı Merkezi,hospital,29.139267457808582,40.94288284466786
Kartal Kızılay Hastanesi,hospital,29.181927860679885,40.890894110215456
Kadıköy Verem Savaş Dispanseri,hospital,29.033354576480427,40.99290127658372
Çekmeköy İlçe Sağlık Müdürlüğü,hospital,29.17580011315201,41.03686750932703
Üsküdar Cezmi Or Verem Savaş Dispanseri,hospital,29.01207221337062,41.01802808133495
Ümraniye Verem Savaş Dispanseri,hospital,29.089441561526094,41.03002300304779
Kartal Dr. Lütfi Kırdar Eğitim ve Araştırma Hastanesi Büyükada Ek Hizmet Binası,hospital,29.127906717148512,40.869982233682784
Medistanbul Hastanesi,hospital,28.904752850994917,41.09276953063443
Seyrantepe Hamidiye Etfal Eğitim ve Araştırma Hastanesi,hospital,28.996249819285485,41.103618866836534
Özel Abat Cerrahi Tıp Merkezi,hospital,28.660460505072283,40.988867931730816
Eyüpsultan Devlet Hastanesi,hospital,28.940763079366075,41.05737786264425
Mercan Hastanesi,hospital,29.307564035576668,40.82838932059942
Kızılay Altıntepe Tıp Merkezi,hospital,29.10463126042405,40.955005828359845
Özel Bölge Hastanesi,hospital,29.215454769916253,41.00565506751944
,hospital,29.220967336444474,40.98189884769505
,hospital,29.22195469223163,40.982038707717685
Medical Park Hastanesi Ataşehir,hospital,29.14436510874797,40.987814030543284
Kadıköy Florence Nightingale Tıp Merkezi,hospital,29.04241420508467,40.98099063011719
Kadıköy Belediyesi Dr. Rana Beşe Sağlık Polikinliği,hospital,29.048301368703658,40.987949209573216
Bayındır Hastanesi İçerenköy,hospital,29.110563849661784,40.96697572657719
Yeşilköy Prof. Dr. Murat Dilmener Acil Durum Hastanesi,hospital,28.80799612167288,40.97062704279357
Özel Esencan Hastanesi,hospital,28.676551901310802,41.033399861083616
Şile Devlet Hastanesi,hospital,29.572522932469102,41.162220743373545
Dünya Göz Suadiye,hospital,29.075019592493547,40.96110109808084
Başkent Üniversitesi İstanbul Sağlık Uygulama ve Araştırma Merkezi Hastanesi,hospital,29.04112516024876,41.02489007882202
Tuzla Ağız ve Diş Sağlığı Polikliniği,hospital,29.353910953029978,40.82370247466103
Özel Bahçelievler Medicana Hastanesi,hospital,28.87010880445977,41.00647139342751
İstanbul Göz Hastanesi,hospital,28.87111130643324,41.00115739507722
Özel Bahçelievler Medicana Hastanesi,hospital,28.869880210343148,41.00673881121613
Aktif International Hastanesi Bahçelievler,hospital,28.86958893773685,41.00716752026427
,hospital,28.86305224768968,40.99582974486907
,hospital,29.245439709166053,40.972529823643036
,hospital,29.053575097043716,41.09567736442436
,hospital,29.053888221099218,41.09566924688777
,hospital,29.05342680243007,41.09542506999563
,hospital,29.053607192425154,41.09538631820555
,hospital,29.053797007974847,41.095367247963715
,hospital,29.053580598154838,41.09641881395038
Lema Clinic,hospital,28.796045090015706,41.052587580504536
Bayrampaşa İlçe Sağlık Müdürlüğü,hospital,28.884204288518905,41.06800325717867
Başakşehir Devlet Hastanesi,hospital,28.808424061747065,41.11835885042913
,hospital,29.02389114386938,40.982589650779126
Medipol Üniversitesi Esenler Hastanesi,hospital,28.866294084220275,41.05125839876252
Medipol Üniversitesi Esenler Hastanesi,hospital,28.866211865913925,41.05139927900665
Avicenna Hastanesi,hospital,28.881009115769245,41.04083701821804
T.C. Sağlık Bakanlığı Esenler 8 No'lu Aile Sağlığı Merkezi,hospital,28.8630193,41.04359019999999
,hospital,28.869130974219225,41.05554400830517
Esenler Kadın Doğum ve Çocuk Hastalıkları Hastanesi,hospital,28.869110963244022,41.05597782297832
,hospital,28.869124170332466,41.0556186929017
,hospital,28.774407384304556,41.05990338059402
,hospital,28.8699546426024,41.006664434906845
Kağıthane Kızılay Hastanesi,hospital,28.9708833,41.082674749999995
S life hastanesi,hospital,28.65222173752595,41.039869289943255
Acıbadem Maslak Hastanesi,hospital,29.025258114323496,41.12738153024474
,hospital,29.045451835476374,41.00244128910199
İstanbul Meslek Hastalıkları Hastanesi,hospital,29.138931911718547,40.94901791762138
Acıbadem Ataşehir Hastanesi,hospital,29.126935687058428,40.99440484622754
Erdem Hastanesi,hospital,28.82544746034968,41.04013296402276
,hospital,29.253538484165432,40.87358048382694
Bakırköy Prof. Dr. Mazhar Osman Ruh Sağlığı ve Sinir Hastalıkları Eğitim ve Araştırma Hastanesi,hospital,28.862426858726387,40.98898001639595
Özel Florya Hastanesi,hospital,28.74762332861978,40.97990550626294
Avcılar Murat Kölük Devlet Hastanesi,hospital,28.73128537856684,40.98474873975096
Esenler Kadın Doğum Hastanesi,hospital,28.869098608828043,41.055778474155105
,hospital,28.90752981886402,41.05881114057441
,hospital,28.907058923683184,41.0580141268349
Acıbadem Kartal Hastanesi,hospital,29.20720266783624,40.88622654781331
Medipol Üniversitesi Çamlıca Hastanesi,hospital,29.08206199445568,41.02331994848574
Megapol Hastanesi,hospital,29.199477776333758,40.9161097236675
Aksu Özel Göztepe Hastanesi,hospital,29.06200176501139,40.98777313968988
Pendik Medipol Üniversitesi Hastanesi,hospital,29.235136181954513,40.884550806544034
Central Hospital,hospital,29.11072486948014,40.97925610260263
,hospital,29.14441585253301,40.98786688426605
,hospital,29.124049048244224,40.93335441808967
İbni Sina Hastanesi,hospital,29.167204271604326,40.900880881566806
,hospital,29.235109063953566,41.03756591836474
Op. Dr. Arash Jafari,hospital,29.012871999999998,41.07620685
,hospital,28.829953865240277,40.99844503754088
,hospital,28.916941864246464,40.99727019482929
Koç Üniversitesi Hastanesi,hospital,28.916749998034906,41.023997019498395
Hospital Türk,hospital,29.0218119,41.0259618
,hospital,28.9641454,41.0336496
,hospital,29.0190475,41.0111084
Vera Tıp Merkezi,hospital,28.7968486,41.0060255
Baltalimanı Hastanesi,hospital,29.0535611,41.0964088
Florence Nightingale,hospital,29.0042388,41.0632063
Özel Küplüce Tıp Merkez,hospital,29.0522183,41.0396776
Özel Remedy Hospital,hospital,29.2368748,40.8787769
Özel Bağcılar Tekden Hastanesi,hospital,28.8449942,41.0479666
Acıbadem Hospital,hospital,28.8730593,40.977664
Çevre Hastanesi,hospital,29.0013232,41.0672214
Aksoy Hastanesi,hospital,29.0013661,41.0673508
Birinci Göz Hastanesi Beylikdüzü,hospital,28.6428053,41.0112282
Dünya Göz Hastanesi Beykent,hospital,28.6274846,41.019077
Amerikan Hastanesi,hospital,28.9952948,41.0533806
Belde Tıp Merkezi,hospital,28.9158289,41.057449
Alataş Polikliniği,hospital,28.6806966,41.0347149
Acıbadem Fulya Hastanesi,hospital,28.9995499,41.0557195
Özel Avcılar Anadolu Hastanesi,hospital,28.7061163,41.0054462
Özel Avcılar Hospital,hospital,28.709593,40.9947818
Özel Medicana Hastanesi,hospital,28.7211479,40.9812753
İstanbul Tüpbebek,hospital,28.9983966,41.0554676
Kasım Paşa Asker Hastanesi,hospital,28.964016,41.0327835
Mecidiyeköy KBB ve Vertigo Kliniği,hospital,28.995985,41.06524
Alibey Hastanesi,hospital,28.9270647,41.0789994
Koç Üniversitesi Hastanesi,hospital,28.9166504,41.0241414
Özel Mediplus Tıp Merkezi,hospital,28.6608987,41.0178075
Bakırköy Dr. Sadi Konuk Eğitim ve Araştırma Hastanesi Bahçelievler Polikliniği,hospital,28.8560596,40.9970758
Acıbadem Taksim,hospital,28.9820377,41.0412184
Beyoğlu Göz Hastanesi,hospital,28.9742012,41.0245743
Özel Akgün Tem Hastanesi,hospital,28.8016254,41.0614165
Beyoglu,hospital,28.974911,41.0314549
,hospital,28.6451328,41.0113498
Güney Hastanesi,hospital,28.8796744,41.0437273
Medipol Üniversitesi Fındıkzade Hastanesi,hospital,28.9400268,41.0125315
Özel Fatih Hastanesi,hospital,28.9507717,41.0156766
İstanbul Cerrahi Hastanesi,hospital,28.9980027,41.0555721
istanbul Eğitim ve Araştırma Hastanesi Poliklinikleri,hospital,28.9457972,41.0092457
İstanbul Üniversitesi Kardiyoloji enistitusu,hospital,28.9432435,41.0091541
Surp Pırgiç Ermeni Hastanesi,hospital,28.9146943,40.9939323
Bağcılar Eğitim ve Araştırma Hastanesi,hospital,28.8712404,41.0301322
Özel İstanbul Şafak Hastahanesi,hospital,28.8999746,41.0656093
Özel gop Yaşam Diyaliz Merkezi,hospital,28.8645332,41.1049081
İstanbulum Tıp Merkezi,hospital,28.8616773,41.1034186
Dora Hospital,hospital,29.0010012,41.0589817
Saygı Hastanesi Ayak Sağlığı Birimi,hospital,29.257738,40.969457
Saygı Hastanesi,hospital,29.2581715,40.9697567
Sultanbeyli Dünyagöz Hastanesi,hospital,29.2534249,40.9685018
Neolife,hospital,29.0200903,41.0704006
T.C. Sağlık Bakanlığı İstanbul Tacirler Eğitim Vakfı Sultanbeyli İlçe Devlet Hastanesi Merkez Polikliniği,hospital,29.265783,40.9636827
Ersoy Hastanesi,hospital,29.2694043,40.966572
İstanbul Tacirler Eğitim Vakfı T.E.V. Sultanbeyli İlçe Devlet Hastanesi,hospital,29.2659788,40.965177
Sultanbeyli Avrupa Göz Hastanesi,hospital,29.2612337,40.9670638
balıklı rum hastanesi vakfı,hospital,28.9175398,40.9996039
Yedikule Göğüş Hastalıkları Hastanesi,hospital,28.9152374,41.0021036
Yedikule Surp PIRGIÇ ERMENI Hastanesi,hospital,28.9152516,40.9938689
SÜLEYMANİYE KADIN DOĞUM VE ÇOCUK HASTANESİ,hospital,28.9148279,40.9956164
MEDILIFE HASTANESİ,hospital,28.8595084,41.048796
Aksa,hospital,28.826181,41.0314854
Özel Hospitalist Hastanesi,hospital,28.8550884,41.0345832
İstanbul Eğitim ve Araştırma Hastanesi Osmaniye Semt Poliklinği,hospital,28.8813608,40.9920204
Gaziosmanpaşa Özel Başarı Hastanesi,hospital,28.9066811,41.0797533
Dayıoğlu Tıp Merkezi,hospital,28.746725,41.0633215
Haydarpaşa Numune Eğitim ve Araştırma Hastanesi Tıbbiye Binası,hospital,29.0257508,41.0043457
,hospital,28.9803363,41.0648209
,hospital,28.903253,41.0732107
Özel Pendik Şifa Hastanesi,hospital,29.2361908,40.88302
Dünya Göz Hastanesi,hospital,29.2362412,40.8788795
Haydarpaşa Numune Hastanesi,hospital,29.0227593,41.0044482
Tempo OSGB - İşe Giriş Sağlık Raporu,hospital,29.0929142,41.0270348
İstanbullu OSGB,hospital,28.8059014,41.0800511
Özel Üsküdar Anadolu Hastanesi,hospital,29.0158947,41.0214296
Doktor Levent Polikliniği,hospital,28.9864126,41.0624452
Özel 2000 Tıp Merkezi,hospital,28.5809717,41.0205828
Özel Elitium,hospital,28.6760478,41.0603661
İstanbul Tema Hastanesi,hospital,28.7739432,41.0600854
