name,leisure,longitude,latitude
Bağcılar Merkez Parkı,park,28.857747409777424,41.03059696833233
Şamlar Parkı,park,28.75524525691176,41.125423300287316
Güvercintepe Parkı,park,28.751150073927842,41.0732343733927
,park,28.778790914424984,41.06453016312279
Bezirganbahçe Parkı,park,28.776246352904543,41.0289526672185
Dumlupınar Parkı,park,28.904591551545664,41.07634739816899
Ahmet Sarıoğlu Parkı,park,28.90243274592247,41.05019121992528
Park Aliya Izzet Begoviç,park,28.830095521648218,40.998021638655516
Florya Sahil Parkı,park,28.79375991870303,40.96896949613753
Balıkçı Adası Parkı,park,28.770690117652947,40.98877011099303
Şair Nedim Parkı,park,28.782402807239325,40.997336604881
,park,28.81516136607358,41.02156601916978
Bilal Habeşi Parkı,park,28.81604740527779,41.040317099760394
Çukurbostan Parkı,park,28.934489665393215,41.0103951486545
Mustafa Kemal Parkı,park,28.855486430137006,41.06890813948164
Dumlupınar Parkı,park,29.091242233574135,41.050358199904146
Şehit Enver Yorulmaz Parkı,park,28.861791562875954,41.001498648347116
Molla Gürani Parkı,park,28.84824062843037,41.025752817385616
Şehit Yılmaz Özdemir parkı,park,28.784746253943364,41.04411976769861
,park,28.79401360690196,41.032923478585055
Nurettin Şen Parkı,park,28.783289606079173,41.03552796668051
Şehit Başkomiser Ahmet Zehir Parkı,park,28.787046901970353,41.03579910056482
Merkez Parkı,park,28.78770533705604,41.036802074692346
Kenan Onuk parkı,park,28.793695190838942,41.03805228858013
Mehmet Akif Ersoy Parkı,park,28.791800464498664,41.0338825542996
Park,park,28.796077033333333,41.03261416524666
,park,28.94854165281375,41.010204989834264
,park,28.94912321814863,41.010297042647856
Deniz Gezmiş Parkı,park,29.094697869818695,40.9998387738912
Dikilitaş Parkı,park,29.00450888295633,41.056041347433876
,park,28.994477905901775,41.036094128769044
,park,28.785036767035862,41.017189201729565
,park,28.78580994024281,41.01800201781644
