name,amenity,shop,leisure,longitude,latitude
Hakmar,,mall,,29.2746438,40.9497888
Oruklar Avm,,mall,,29.2695549,40.9529929
Gönen Alışveriş Merkezi,,mall,,29.2662554,40.9763406
Yağmur Kırtasiye,,mall,,29.2756976,40.9739451
Hakmar,,mall,,29.2720019,40.9562832
Hakmar,,mall,,29.2763328,40.968719
Güleryüz AVM,,mall,,29.2752582,40.9669832
Nisanur Ucuzluk Pazarı,,mall,,29.2696461,40.9730554
Ayaz AVM,,mall,,29.283905,40.945445
Hakmar,,mall,,29.2760592,40.9686874
guvendir zuccaciye,,mall,,29.2821524,40.9523217
Pusula Orman Ürünleri,,mall,,29.2656747,40.9804154
Güleryüz,,mall,,29.2820928,40.9536596
Öz keskin metal,,mall,,29.2634367,40.9755926
Özkuruşlar,,mall,,29.2575982,40.9814112
Sena Stone,,mall,,29.2600062,40.9727981
Confident,,mall,,29.2706635,40.965913
Md fulla,,mall,,29.2668008,40.9659496
Küçük çarşı,,mall,,29.2669295,40.9662008
Ev center,,mall,,29.2688744,40.9666792
Beşyıldız Alışveriş Merkezi,,mall,,29.1762078,41.0289247
Hakmar,,mall,,29.2776333,40.9650254
Ucuzluk pazari,,mall,,29.2763114,40.9802059
Bereket kahvalti dünyasi,,mall,,29.2755604,40.9680392
Hakmar,,mall,,29.2747121,40.9802759
Yedikapi endüstriyel ürünler,,mall,,29.3003318,40.9454251
Huzur,,mall,,29.2706895,40.9789909
Hakmar,,mall,,29.2785859,40.9843851
İnci toyz,,mall,,29.2593092,40.9675774
Alhas Gıda,,mall,,29.259553,40.9674802
Hakmar,,mall,,29.2604113,40.9672695
Hakmar,,mall,,29.2567635,40.9589653
Pirilti,,mall,,29.2473056,40.9692986
Bayza,,mall,,29.2535877,40.9675045
Yılmaz kardeşler,,mall,,29.2764616,40.9857619
Bozkurt,,mall,,29.25335,40.9674089
Plato alışveriş merkezi,,mall,,29.2609936,40.9690227
Hakmar,,mall,,29.2662243,40.9765079
Kardeşler Ticaret,,mall,,29.2588019,40.9676908
Hakmar,,mall,,29.2657757,40.9785049
AK Çarşı,,mall,,29.2656469,40.978189
herşy beş,,mall,,29.2537444,40.9681312
Hakmar,,mall,,29.2717838,40.9762045
Hakmar,,mall,,29.2638445,40.9668645
İstinye park,,mall,,29.2561626,40.9630244
Oruç,,mall,,29.2614669,40.9688117
Göymen Hipermarketleri,,mall,,29.2799807,40.9822631
2. Matbaacılar Sitesi,,mall,,28.9216,41.0363902
Show Center,,mall,,28.9066908,41.0091089
2. Matbaacılar Sitesi,,mall,,28.9186202,41.0248815
Ülker,,mall,,28.9122269,41.0208384
Burda,,mall,,28.902977,41.0037237
Bizim Toptan Market,,mall,,28.9195331,41.0013557
Textil Port,,mall,,28.9139851,41.0031981
ÖRNEK,,mall,,28.8597885,41.0462314
Redstar,,mall,,28.8284752,41.0236939
Asya nakis,,mall,,28.8282815,41.0226934
Gormez avm,,mall,,28.8439841,41.0408874
Kiler GYO,,mall,,28.8302934,41.0445838
E-Bebek,,mall,,28.8641597,40.9960597
Mopaş,,mall,,29.1228296,40.9348051
Halep Pasajı,,mall,,28.9790916,41.0345008
Gür Çarşı İş Hanı,,mall,,28.8740015,40.979692
BOMONTİ PARK,,mall,,28.9819133,41.0549874
Konsept Plaza A-Blok,,mall,,28.8870567,41.0115441
Konsept Plaza B-Blok,,mall,,28.8872478,41.0112129
Collesium Mall,,mall,,28.8874106,41.011464
Real Merter AVM,,mall,,28.8799695,41.0214353
Kanyon AVM,,mall,,29.0112099,41.0781323
Metropol İstanbul,,mall,,29.1218458,40.994175
