name,amenity,shop,leisure,longitude,latitude
,parking,,,29.253502956900014,40.97399450433709
,parking,,,29.25360127528192,40.97369502465792
,parking,,,29.163335052424788,40.92009810491654
İspark Şemsipaşa Açık Otoparkı,parking,,,29.0095962895588,41.025480036579445
,parking,,,29.377428620232738,40.889156383296175
,parking,,,29.378580242166198,40.88941391970013
,parking,,,29.043867566776967,41.085800667647085
İBB Ulaşım AŞ Çobançeşme Garajı,parking,,,28.95472515981897,41.08455347140059
,parking,,,28.69006922997847,41.07198559214374
,parking,,,29.040230382034004,41.20554434421992
,parking,,,28.992241983059863,41.04143522336982
,parking,,,28.94489642072816,41.06574011402961
,parking,,,28.946904924259037,41.06396215826154
Gazi Parkı Otoparkı,parking,,,28.901806657207047,41.09508773612323
,parking,,,28.96420275068829,41.072055041603626
,parking,,,29.041526345565355,41.04264943088793
,parking,,,28.983074163742295,41.03969026837741
,parking,,,28.960577301082775,41.01088692099643
,parking,,,29.027249899806584,41.03043087325389
Perpa Ticaret Merkezi Açık Otopark 3,parking,,,28.971138279163196,41.05954081577868
,parking,,,28.9802434978099,41.026215004474636
İspark Çengelköy Açık Otoparkı,parking,,,29.05339881537498,41.04844229065597
,parking,,,29.025825444956464,40.99592792211272
Kuledibi Otopark,parking,,,28.9730208697211,41.02715227457157
Pirelli Apartmanı Otoparkı,parking,,,29.015938597191504,41.089402743336
,parking,,,28.94877474936883,41.04278719475594
GoPark Merkez Otopark,parking,,,28.915546778524515,41.05699510552233
,parking,,,28.91382486411771,41.05591455419291
,parking,,,29.119813932530477,40.97619417298282
,parking,,,28.91883724527079,41.02057296949488
,parking,,,28.922557459113296,41.022407655469706
,parking,,,28.467021179352965,41.134864168570836
,parking,,,28.76832680545248,41.067519332461316
,parking,,,28.767137831052608,41.06485557868744
,parking,,,29.118514139613467,40.977900276143835
İspark,parking,,,29.02086380837188,40.98949119782135
Süreyyapaşa Kat Otoparkı,parking,,,29.029562038404386,40.98788759168185
,parking,,,29.02532314968323,40.98061230645856
,parking,,,29.021730950803736,40.97897285229177
,parking,,,29.038081539144066,40.968858090444556
,parking,,,29.04051405509871,40.97569215729534
,parking,,,29.032561539779827,40.96910569099152
,parking,,,29.040364374772015,40.97676718360164
,parking,,,29.037883128057413,40.97420179836798
İspark Bostancı İdo Açık Otoparkı 1,parking,,,29.09018427498301,40.95230617205287
İspark Kadıköy Dalyan Parkı Açık Otoparkı,parking,,,29.064766374108746,40.96340411501752
,parking,,,29.05068281555169,40.96928947533975
,parking,,,29.064649596437498,40.9638270937987
İspark Caddebostan Açık Otoparkı,parking,,,29.067350622642937,40.9636603678239
,parking,,,29.10023657578279,40.95591620163686
,parking,,,29.021339501664233,40.996520868222454
,parking,,,29.037303776169914,40.99275635485847
,parking,,,29.03798772648522,40.99308322301621
,parking,,,29.025007761003373,40.98285511775454
,parking,,,29.0244670100391,40.980401088321614
,parking,,,29.051919550576326,40.9746482821088
,parking,,,29.035434017099462,40.96979743288817
,parking,,,29.041420968111257,40.97662319884873
,parking,,,29.019757320813664,41.00245014401956
,parking,,,29.031307544788586,41.00095391741634
,parking,,,29.032153508749058,41.00064614125237
,parking,,,29.017331078714832,41.006216101517616
,parking,,,29.01702112294908,41.00577407870476
,parking,,,29.03656221729949,40.982055829871875
,parking,,,29.050353069934665,41.00676313909641
,parking,,,29.021582866497372,41.00352997551115
,parking,,,29.018956401986063,41.00409162153982
,parking,,,29.01691019172743,41.00459832435728
,parking,,,29.01825058780003,41.00347507660874
,parking,,,29.025002617519696,41.02375284212453
,parking,,,29.03463251203978,40.969694196462356
,parking,,,29.039487942953645,41.03187803122573
,parking,,,29.039334184884538,41.031803916612915
,parking,,,28.824423542702306,40.9809915866688
,parking,,,29.03900525274277,40.971693883273666
,parking,,,29.03849807092606,40.97242073992544
,parking,,,29.025108429098438,41.1061106957823
,parking,,,29.0411057,40.971197599999996
İspark,parking,,,28.789937160449018,40.971226157633275
,parking,,,29.13024468627498,41.02375495697658
,parking,,,29.019414655747703,41.10530691965095
,parking,,,29.020590049899564,41.10727871917374
,parking,,,29.02401340186024,41.107458094988225
,parking,,,28.983575765666174,41.03220960538695
,parking,,,29.39306006199322,40.95221194803231
,parking,,,29.390322523736703,40.95230533644832
,parking,,,29.391835226286386,40.95115526650738
,parking,,,29.38890035481522,40.95101780269312
,parking,,,29.390665853222142,40.95079477284653
,parking,,,28.98396371492252,41.030482718623745
,parking,,,28.984408346952012,41.028931111304985
,parking,,,28.985178102346264,41.03312275555579
,parking,,,29.02390006778204,41.10469515903343
,parking,,,29.027073685840648,41.10542868356451
,parking,,,29.025676675330736,41.105241168080006
,parking,,,28.97935497104707,41.031929277252914
,parking,,,28.982009477455822,41.033628227231794
,parking,,,28.982298261471463,41.03321981329235
,parking,,,29.0789766702773,41.079988923718105
,parking,,,29.026701768703152,41.1046291838336
,parking,,,29.027559882838286,41.10471986591824
,parking,,,29.026961751429237,41.10360474762057
,parking,,,29.024257,41.10260769999999
,parking,,,29.02779257899454,41.10156651384221
,parking,,,29.021226927015267,41.10615578446552
,parking,,,29.01621446242821,41.10615164195858
İSPARK,parking,,,28.79450134207413,40.96931747441322
,parking,,,29.035287060069646,41.10281645382328
,parking,,,29.0355262121276,41.10199559659638
,parking,,,29.02688509882506,41.107050660376174
,parking,,,29.028873165660414,41.10735244347319
,parking,,,29.02829953138852,41.107049623307084
,parking,,,29.033020261296578,41.10700165148779
,parking,,,29.03602271653648,41.10713857687322
,parking,,,29.03508823905828,41.107750780186805
,parking,,,29.035423869893886,41.10748592523966
,parking,,,29.035548583336002,41.1067176046978
,parking,,,29.01839133755589,41.102402509785506
,parking,,,29.023036679921486,41.1079934505507
,parking,,,29.025105658727707,41.10706374375379
,parking,,,29.003900949904253,41.04224642384615
Sinanpaşa Otopark,parking,,,29.00320936672274,41.04260630145785
,parking,,,29.1296290575718,41.02300915766132
,parking,,,29.152590105346885,40.97491093524444
,parking,,,28.62788708805102,41.262231600553434
,parking,,,29.38875011617576,40.9517404734089
Süreyyapaşa Göğüs Hastalıkları Hastanesi Misafir Otoparkı,parking,,,29.142526208433072,40.9486252392092
,parking,,,29.13975021773778,40.949981315280596
,parking,,,29.128829951183356,40.918422066934845
Evlendirme Dairesi Otoparkı,parking,,,29.10275771891814,40.94614478989115
,parking,,,29.112097065366044,40.990192817793606
,parking,,,29.12161482111524,40.92894413421148
,parking,,,29.13944355,40.9494928
,parking,,,29.140652151865044,40.947250027989334
,parking,,,28.760262471750504,41.10106489788582
,parking,,,28.92520442889967,41.07182888303184
,parking,,,29.064278519649772,41.24910526303136
,parking,,,29.0440234942026,41.20533434871404
,parking,,,29.043648819418316,41.20486091295039
,parking,,,29.043506699065468,41.20520779355738
,parking,,,29.039752441753386,41.20487988861543
,parking,,,29.04271527377677,41.20473051688697
,parking,,,29.04467008372537,41.20241937704296
,parking,,,29.044232781398932,41.20361969973915
,parking,,,29.04327787199549,41.203069685595246
,parking,,,29.046306846430337,41.20193188061678
,parking,,,29.003698958786405,41.23133055782075
,parking,,,29.0037956904389,41.231420332752855
,parking,,,29.00412670498914,41.23135794128319
,parking,,,29.00429782362445,41.231081034362276
,parking,,,29.00444663335473,41.23083141125312
,parking,,,29.004508465678526,41.23032417282759
,parking,,,29.037589880443054,41.124119658163416
,parking,,,29.0497753968759,41.11595818654983
,parking,,,29.049610580110734,41.11587803710244
,parking,,,29.04945146341169,41.11580429995115
,parking,,,29.048930518977,41.11571550104345
,parking,,,29.049141761546114,41.11739315483916
,parking,,,29.04931539071424,41.117347230808704
,parking,,,29.049494621795716,41.117344023775686
,parking,,,29.049679824817108,41.117339432182995
,parking,,,29.049842577039772,41.117354082060466
,parking,,,29.048677093179624,41.11852512512041
,parking,,,29.048813332821073,41.11862184719188
,parking,,,29.048952757005043,41.11872302984186
,parking,,,29.04876046689128,41.118035073889594
,parking,,,29.04861424724868,41.1180867555481
,parking,,,29.04868211529524,41.11880955648654
,parking,,,29.049081472878743,41.119023467925274
,parking,,,29.0490830262748,41.119111054882325
,parking,,,29.00932777247588,41.23154069258988
,parking,,,29.010086427194782,41.23267451071208
,parking,,,29.02250386630828,41.20922732458505
,parking,,,29.00930042245685,41.08477400535968
,parking,,,29.021807273646782,41.20918698285705
,parking,,,29.020399069582638,41.208325946246454
,parking,,,29.020756484433473,41.208528530795824
,parking,,,29.0245321478374,41.20480885064197
,parking,,,29.044231802417652,41.204867334572356
,parking,,,29.3678771714548,40.93651927004399
Novartis Kurtköy - Otopark,parking,,,29.321373297970833,40.936346345836185
Yönetim Binası Otopark,parking,,,29.320580802846624,40.93754996744058
,parking,,,29.04474240632808,41.20234361476782
,parking,,,29.071094174914734,41.20298766789099
,parking,,,29.002267444729924,41.228578710931394
,parking,,,29.002284755183535,41.22843605110656
,parking,,,29.00227423815641,41.22829687396371
,parking,,,29.003075118295428,41.23072346487839
,parking,,,29.007348323790712,41.09662563220808
,parking,,,29.039682637231664,41.22194362112984
,parking,,,29.051303614539133,41.03420896363704
,parking,,,29.042848120427156,41.204419199741295
,parking,,,29.03495625864572,41.24623923810537
,parking,,,29.003889002096077,41.244598841371825
,parking,,,29.04383237812274,41.203746441276635
,parking,,,29.133911716618467,40.926238399216494
,parking,,,29.043583734594023,41.20355762739548
,parking,,,29.070046689241074,41.203211006167834
Personel Otoparkı,parking,,,29.191358905763487,40.958398650286426
Personel Otoparkı,parking,,,29.19186216738774,40.95855542835233
Personel Otoparkı,parking,,,29.192009211172675,40.958817958610595
Personel Otoparkı,parking,,,29.19241892556854,40.95893330119089
Öğrenci Otoparkı,parking,,,29.193362268053036,40.95973351453532
,parking,,,29.187721606583775,40.95927440459536
Öğrenci Otoparkı,parking,,,29.189741444998383,40.95766189293148
,parking,,,29.185286332874426,40.959090935364124
,parking,,,28.880896015347744,40.990864022953666
,parking,,,29.04519984884021,41.201115705574026
,parking,,,29.057646438454707,41.1679949150021
,parking,,,29.225474109246683,40.87278731984584
,parking,,,29.10671403088709,40.99542268777204
,parking,,,29.071707340521876,41.20686685825069
,parking,,,29.072480869387135,41.20795231137009
,parking,,,28.692042925332863,41.071481278854996
,parking,,,28.68884685265402,41.070873740289
,parking,,,28.666441866016378,41.343707587638995
,parking,,,28.684743930827537,41.072511243296326
,parking,,,28.677638094822008,41.069028228388326
,parking,,,28.990035505122055,41.10470413945125
,parking,,,28.658503519243684,41.00768180554084
Bauhaus Otopark,parking,,,28.656397147579973,41.01051186415427
,parking,,,29.02281742100112,41.20605212349388
,parking,,,28.838305900000005,40.999682
,parking,,,28.51918315873451,41.006005386963814
,parking,,,28.244400024799496,41.12229169061506
,parking,,,28.244560929740345,41.12270411110235
,parking,,,28.229193967929906,41.122099825056424
,parking,,,28.229325956667193,41.12169885415361
,parking,,,28.944511874837055,41.071446186366224
2. El Otomotiv Bayisi,parking,,,29.044004220004002,41.08465884527327
,parking,,,28.97718755919576,41.00895656935332
,parking,,,28.97792052750461,41.00985744125448
Sera,parking,,,28.86384156591673,40.9984060050615
,parking,,,28.977627268412675,41.03945639477713
,parking,,,28.76241916404414,41.08152116160788
,parking,,,28.76503381593297,41.07765779573373
,parking,,,28.802341001390545,40.98403977795566
,parking,,,28.839326566226358,41.07493661789507
,parking,,,28.84723928604219,41.06104207602823
,parking,,,29.41149084501158,40.95406688570348
,parking,,,29.32885896881223,40.9370437338515
Omsan Lojistik Orhanlı Park Sahası,parking,,,29.352438996844956,40.91239061628491
,parking,,,28.78065700864515,41.03878814611936
,parking,,,28.617351556861166,41.09007084446734
Yediemin Otopark,parking,,,29.09827496800694,41.091978694504924
,parking,,,29.09726815756824,41.09025271940051
,parking,,,29.097018759540237,41.09327734067856
,parking,,,29.098676968788926,41.09398506654123
Medistate Hastanesi Otoparkı,parking,,,29.100015103100567,41.094079200315306
,parking,,,29.09604622132636,41.095015323427354
,parking,,,29.09673909486152,41.09394336081096
,parking,,,28.989930893465875,41.05854764647105
,parking,,,28.989424174701888,41.058444411031935
,parking,,,28.78893931416772,41.02681222875928
,parking,,,28.78910872788998,41.026499132590246
,parking,,,28.789444379920763,41.02550911678755
,parking,,,28.977928536301498,41.015744262724894
,parking,,,28.978890316084566,41.00614640410695
,parking,,,28.792878240144844,40.99824475566784
,parking,,,28.785502199999996,41.017479249999994
,parking,,,28.12716615809806,41.066345417348856
,parking,,,28.95453036377455,41.01391557442437
,parking,,,28.855504014453874,40.988794121735694
,parking,,,29.012699744439416,41.08188744382764
,parking,,,28.970852700000002,41.00606474999999
,parking,,,28.97212216666667,41.00541143333333
Oto Yıkama Park,parking,,,28.985859668892196,41.03290939729729
,parking,,,29.377447279774174,40.89214050379387
,parking,,,29.37961592103874,40.89227930413694
,parking,,,29.375061205223417,40.89493283601441
,parking,,,29.373842400109158,40.89343445065282
,parking,,,29.37428522213148,40.89243943319545
,parking,,,29.37524085944672,40.89529045134073
,parking,,,29.38015890423628,40.89059429807431
,parking,,,29.379975890462045,40.88958925598211
,parking,,,29.37450182807322,40.88964559698272
,parking,,,29.37756756422774,40.888477737805
,parking,,,29.378255345187426,40.888597907056706
,parking,,,29.378214600489688,40.88831679522379
,parking,,,29.38041172746112,40.88837968592429
,parking,,,29.376866845684997,40.89185169706224
,parking,,,29.38177771163936,40.89080330969528
,parking,,,29.382531303202487,40.893361219824506
,parking,,,29.382765430734864,40.891552022272165
,parking,,,29.383816786364637,40.89130158219011
,parking,,,29.177784424019066,40.91340617102262
,parking,,,28.80320308268035,41.0298612483638
,parking,,,28.7702916,41.0032673
,parking,,,28.772216,41.004518250000004
,parking,,,28.769501750000003,41.002620050000004
,parking,,,28.771539399999998,41.00410610000001
,parking,,,28.76643386856904,40.99977479242953
,parking,,,29.009938117250044,41.05291121303261
,parking,,,29.010121233626403,41.05081385267848
,parking,,,29.004838680275597,41.09012317351064
,parking,,,29.035092641232083,41.2096063161419
,parking,,,29.041674617127196,41.2059728699309
Ortak Otopark,parking,,,29.036667387661083,41.11731148466726
,parking,,,29.041201279999058,41.206085155277506
,parking,,,29.02067423336326,41.20788249799096
,parking,,,29.02111366899296,41.20804825971104
,parking,,,29.02153872748352,41.208232321102756
,parking,,,29.022158363119914,41.20841764045697
,parking,,,28.62242783053181,41.0904380738595
,parking,,,28.8706624,41.02954025
,parking,,,28.8700288,41.02947830000001
,parking,,,28.855660964716016,41.04908287870572
,parking,,,28.728106221784962,40.97951828839962
,parking,,,28.68935917497693,41.0505238146363
,parking,,,29.08675016929563,40.98817416412941
,parking,,,29.045078559440963,41.20534298421678
,parking,,,29.103926920480326,40.988811131206845
,parking,,,29.107458165527287,40.979829679919504
,parking,,,29.106369366134263,40.98041414468921
,parking,,,29.1815310501239,40.99971358872301
Kadıköy Belediyesi Ek Hizmet Biansı,parking,,,29.128509834138182,40.9797001307367
,parking,,,29.111849034950882,40.99371311286249
,parking,,,28.828260872044986,40.979944191360644
,parking,,,28.822071051820412,40.9801169470815
,parking,,,28.48785580291745,41.121342558140746
,parking,,,29.034849752101245,41.19350339448454
,parking,,,29.009701753584952,41.052765706882475
,parking,,,29.03702695513445,41.192081806404666
,parking,,,29.0450368604651,41.20290191918262
,parking,,,29.032933800000002,41.21999985
,parking,,,28.601755143462206,41.08881245397495
,parking,,,28.629214917549895,41.00447348040839
İspark Çınar Açık Otoparkı,parking,,,29.00871954298652,41.08511064878262
İSPARK,parking,,,29.007670024854452,41.08652922748105
İSPARK,parking,,,29.008345192759645,41.08610396879396
Perpa Ticaret Merkezi Açık Otopark 2,parking,,,28.96918567884913,41.06213383348693
,parking,,,28.828127176695062,40.98764510176904
,parking,,,28.977360169346355,41.004783414474616
Çağrı Market Müşteri Park Alanı,parking,,,29.136370159174135,41.00310884397302
Cevahir AVM Açık Otopark,parking,,,28.993776594562657,41.06103850295607
,parking,,,28.891706209943216,41.04005300496414
,parking,,,28.891854619911136,41.0420036006674
,parking,,,29.110763337117188,41.059211914343294
İspark - Miniatürk,parking,,,28.949474988114694,41.058415331327375
,parking,,,28.97676914078308,41.01240031737315
,parking,,,29.03048244258041,41.03640124048707
,parking,,,29.09595155963826,40.954012660064066
,parking,,,28.895363714441917,41.04531057731215
,parking,,,29.029270458226563,41.07188046591321
,parking,,,29.02882741701847,41.071757074996285
,parking,,,29.028318093261582,41.07252196950941
,parking,,,29.024759432111594,41.07606643584731
,parking,,,29.029673601751732,41.072790284931834
,parking,,,29.09327835406425,40.984235087201874
,parking,,,29.03006741818066,41.070706113342254
,parking,,,29.025775850000002,41.071281000000006
,parking,,,29.023113889096372,41.055845372222024
,parking,,,29.022885147984333,41.064537771249704
,parking,,,29.172518543812373,40.91410449559663
,parking,,,28.875478124695466,40.98532210492486
,parking,,,28.784588106672388,41.023654203867956
,parking,,,28.996821629780587,41.0466981351185
,parking,,,29.03901666334458,41.00108370403576
,parking,,,28.980524634810635,41.00295055175071
Parktürk Söğütlüçeşme Kadıköy,parking,,,29.0337630652256,40.99253202292297
İstanbul Büyükşehir Belediyesi personel ve ziyaretçi otoparkı,parking,,,28.953557909558732,41.01389139683579
,parking,,,29.02384084954982,41.103866490977154
,parking,,,29.622141677274563,41.17503981940156
,parking,,,29.623417990593644,41.17516421225146
,parking,,,28.95408801275935,41.01252884563762
,parking,,,28.863559900000002,41.0037183
,parking,,,28.669000396687668,41.02829757878806
,parking,,,28.668717896225164,41.028723686169805
Otopark,parking,,,29.295930214744423,41.136181659105404
,parking,,,29.05633776722095,41.05358314443282
,parking,,,29.05703120943164,41.054259662115754
,parking,,,29.063002076661206,41.060479428674626
,parking,,,28.640628380952453,41.01510630783831
,parking,,,28.6266556863046,41.0243437839876
,parking,,,28.75485832653575,40.98086950224363
,parking,,,29.018375344808945,41.04961689493072
,parking,,,28.74744538986157,41.17691996405944
,parking,,,28.746437853877328,41.177243854368584
Arnavutköy Belediyei Temizlik İşleri Garajı,parking,,,28.74320021025246,41.17685875241634
,parking,,,28.744124076107493,41.18093424897196
,parking,,,28.743276540283972,41.18157850035254
,parking,,,29.103207410365552,41.015260930879016
,parking,,,29.055060416992596,41.11072824376746
,parking,,,29.050988819742983,41.10928628959468
,parking,,,28.588842016849483,41.01775315268019
,parking,,,28.849155480205255,40.98160734092902
Araç Parkı,parking,,,29.132264711197326,40.938568281378835
İETT Sarıgazi Garajı,parking,,,29.20133465207108,41.00399874345096
,parking,,,29.442276064635298,41.1922004040018
,parking,,,29.44089979983629,41.196433977903354
,parking,,,29.441172978552807,41.19634483139924
,parking,,,29.440499086789593,41.19630013008166
,parking,,,29.440416689440603,41.19614672489629
,parking,,,29.440932032282387,41.19577431502665
,parking,,,29.438164838498487,41.193644514107646
,parking,,,29.43926077886816,41.193535357940604
,parking,,,29.439569318353957,41.19343981385094
,parking,,,29.442193782852694,41.19459454835058
Karadeniz Otopark,parking,,,28.884486107136592,41.07123874896932
Metro Otopark,parking,,,29.122710229798724,40.94746033318618
,parking,,,29.12621811146224,40.92523769876092
HAPPY CENTER Müşteri Otoparkı,parking,,,29.178999331990834,41.03240101008385
,parking,,,28.958647912916593,41.00270530279934
,parking,,,29.135347302921982,40.92661326699949
,parking,,,29.13473951055901,41.01703860602744
köpük oto park,parking,,,29.130201242378543,40.93564493767742
,parking,,,29.120505439074257,40.92994799736831
,parking,,,29.15327296037244,40.92357515776587
Oto Parl-Yıkama,parking,,,29.121942549180154,40.93725625566294
,parking,,,29.303852127219795,40.89046357720173
,parking,,,29.1282207956389,40.98430472966164
,parking,,,29.13971052051091,40.97898362095633
,parking,,,29.140921591492834,40.97872637792697
,parking,,,29.46615182766408,41.1888322001811
,parking,,,29.45683122782475,41.183640796017556
,parking,,,29.455716016065224,41.181389300810864
,parking,,,29.13535842259711,40.97762475382605
,parking,,,29.14158695172749,40.97692053892063
,parking,,,29.13332727822146,40.97853240927858
,parking,,,29.14114402269512,40.9751025418049
,parking,,,29.13947710119561,40.97508980498353
,parking,,,29.131317031019382,40.976171695785844
,parking,,,29.092209601963503,41.0941761287987
İspark Pendik Devlet Hastanesi Açık Otoparkı,parking,,,29.22891318996252,40.877471674159075
,parking,,,29.03292929263266,41.05037377124806
,parking,,,29.08922287405236,41.09448689069194
,parking,,,29.094507227072906,41.09475708980184
,parking,,,29.018809367808277,41.067728186772555
,parking,,,29.012908618940738,41.056996872606014
,parking,,,28.85640889327908,40.99797216996841
,parking,,,29.21485421274367,41.005529953644505
,parking,,,28.823580080778303,40.97827547118853
,parking,,,28.823761598685195,40.98381572881272
,parking,,,28.888789054812907,41.00098132422277
,parking,,,28.855704724026587,40.98088410732001
,parking,,,28.854731071231946,40.981747138108226
,parking,,,28.853937253791855,40.98252260183537
,parking,,,28.85332343107909,40.98193736560322
,parking,,,28.85221918518619,40.980916374675296
,parking,,,28.892746165520983,41.000365600936384
,parking,,,29.029328344169244,40.982125208052615
,parking,,,29.025810487097615,40.989081986548264
,parking,,,29.027952310602608,40.991883073624805
,parking,,,29.042776063927583,40.96836156399314
İspark Suadiye Cep Otoparkı,parking,,,29.07355286697494,40.95848845522169
,parking,,,28.621236084635918,41.02565817441389
,parking,,,28.622293645713302,41.02625073976387
,parking,,,28.621332874995506,41.02731646114457
,parking,,,29.0308988,40.9860589
,parking,,,29.030840492460648,41.03015358595322
,parking,,,28.95559771967232,41.01294671638579
,parking,,,29.11107901908451,40.938963975096044
,parking,,,29.112031616196738,40.93793642938528
,parking,,,29.109848360817686,40.940754459339885
,parking,,,29.123007771251388,40.92549289938559
,parking,,,29.11764149171153,40.93116227251628
,parking,,,29.122477684918668,40.92532829589253
,parking,,,29.125629137084427,40.92163613110843
,parking,,,29.120465133900964,40.92835741652622
,parking,,,29.122069244776476,40.92657651722453
,parking,,,29.124749057282198,40.92263620684744
,parking,,,29.118709850577645,40.929670794266166
,parking,,,29.119659887329647,40.92861382731444
,parking,,,29.126121533398774,40.92175539893118
,parking,,,29.119084141440656,40.92994395072501
,parking,,,29.127223838045502,40.920612476110094
,parking,,,29.12163641578873,40.92629999824098
,parking,,,29.1250787608628,40.92291695874756
,parking,,,29.208493168874174,40.90627349084177
,parking,,,29.206533953435667,40.90748131936022
,parking,,,29.035974838200957,40.981398976236164
,parking,,,29.03483453128952,40.984329128653606
,parking,,,29.034668653129568,40.98496395312989
