latitude,longitude,target_id,name,station_main_count,school_public_count,supermarket_main_count,cafe_main_count,bar_main_count,park_main_count,mall_main_count,score_total,score_breakdown
40.82380625422141,29.31141606445831,cell_000593,cell_000593,0,5,22,0,0,12,0,36.12110886910708,"{""station_main"": 0.0, ""school_public"": 16.222487943248765, ""supermarket_main"": 14.99019912030199, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 4.908421805556329, ""mall_main"": 0.0}"
40.9679503983655,29.239671239818616,cell_003163,cell_003163,0,6,7,1,0,2,0,36.10631611640082,"{""station_main"": 0.0, ""school_public"": 17.293294335267746, ""supermarket_main"": 13.545420482033924, ""cafe_main"": 2.8346868942621075, ""bar_main"": 0.0, ""park_main"": 2.4329144048370397, ""mall_main"": 0.0}"
41.02200445241954,28.677670113474345,cell_004082,cell_004082,0,7,2,2,0,6,1,35.965799697845085,"{""station_main"": 0.0, ""school_public"": 18.0605606427119, ""supermarket_main"": 7.298743214511119, ""cafe_main"": 4.865828809674079, ""bar_main"": 0.0, ""park_main"": 4.323323583816936, ""mall_main"": 1.4173434471310538}"
41.08506751548258,29.0483517074461,cell_005240,cell_005240,4,0,1,9,0,4,0,35.846245514242725,"{""station_main"": 18.41007154710683, ""school_public"": 0.0, ""supermarket_main"": 4.252030341393161, ""cafe_main"": 9.50212931632136, ""bar_main"": 0.0, ""park_main"": 3.6820143094213664, ""mall_main"": 0.0}"
40.99497742539252,29.15596894440564,cell_003639,cell_003639,2,5,1,0,0,3,0,35.79969310296991,"{""station_main"": 12.164572024185198, ""school_public"": 16.222487943248765, ""supermarket_main"": 4.252030341393161, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 3.1606027941427883, ""mall_main"": 0.0}"
41.01299544341053,28.582010347288087,cell_003913,cell_003913,0,4,2,14,0,2,1,35.78302267864973,"{""station_main"": 0.0, ""school_public"": 14.728057237685466, ""supermarket_main"": 7.298743214511119, ""cafe_main"": 9.905964374485048, ""bar_main"": 0.0, ""park_main"": 2.4329144048370397, ""mall_main"": 1.4173434471310538}"
41.01299544341053,28.534180464194957,cell_003909,cell_003909,0,3,8,3,0,1,1,35.75605189077682,"{""station_main"": 0.0, ""school_public"": 12.642411176571153, ""supermarket_main"": 13.957748231657977, ""cafe_main"": 6.321205588285577, ""bar_main"": 0.0, ""park_main"": 1.4173434471310538, ""mall_main"": 1.4173434471310538}"
41.03101346142854,28.79724482120717,cell_004253,cell_004253,0,9,2,2,0,7,0,35.683970817505895,"{""station_main"": 0.0, ""school_public"": 19.00425863264272, ""supermarket_main"": 7.298743214511119, ""cafe_main"": 4.865828809674079, ""bar_main"": 0.0, ""park_main"": 4.515140160677975, ""mall_main"": 0.0}"
40.814797245212404,29.31141606445831,cell_000432,cell_000432,0,4,6,1,1,4,0,35.632072639950806,"{""station_main"": 0.0, ""school_public"": 14.728057237685466, ""supermarket_main"": 12.96997075145081, ""cafe_main"": 2.8346868942621075, ""bar_main"": 1.4173434471310538, ""park_main"": 3.6820143094213664, ""mall_main"": 0.0}"
41.049031479446555,29.024436765899534,cell_004594,cell_004594,0,3,2,11,1,7,0,35.61802266682622,"{""station_main"": 0.0, ""school_public"": 12.642411176571153, ""supermarket_main"": 7.298743214511119, ""cafe_main"": 9.744384667934925, ""bar_main"": 1.4173434471310538, ""park_main"": 4.515140160677975, ""mall_main"": 0.0}"
40.91389634431147,29.144011473632357,cell_002189,cell_002189,0,6,6,1,0,2,0,35.5308663858177,"{""station_main"": 0.0, ""school_public"": 17.293294335267746, ""supermarket_main"": 12.96997075145081, ""cafe_main"": 2.8346868942621075, ""bar_main"": 0.0, ""park_main"": 2.4329144048370397, ""mall_main"": 0.0}"
41.07605850647357,29.072266648992663,cell_005081,cell_005081,0,3,5,3,0,5,0,35.186104708105496,"{""station_main"": 0.0, ""school_public"": 12.642411176571153, ""supermarket_main"": 12.166865957436574, ""cafe_main"": 6.321205588285577, ""bar_main"": 0.0, ""park_main"": 4.055621985812191, ""mall_main"": 0.0}"
41.05804048845556,28.80920229198045,cell_004737,cell_004737,2,1,4,2,0,0,1,35.16316099777865,"{""station_main"": 12.164572024185198, ""school_public"": 5.669373788524215, ""supermarket_main"": 11.0460429282641, ""cafe_main"": 4.865828809674079, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 1.4173434471310538}"
40.940923371338485,29.15596894440564,cell_002673,cell_002673,0,5,14,0,0,5,0,35.137056490788524,"{""station_main"": 0.0, ""school_public"": 16.222487943248765, ""supermarket_main"": 14.858946561727572, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 4.055621985812191, ""mall_main"": 0.0}"
41.07605850647357,28.90486205816671,cell_005067,cell_005067,0,15,2,1,0,21,0,34.99411175896375,"{""station_main"": 0.0, ""school_public"": 19.865241060018292, ""supermarket_main"": 7.298743214511119, ""cafe_main"": 2.8346868942621075, ""bar_main"": 0.0, ""park_main"": 4.995440590172228, ""mall_main"": 0.0}"
41.01299544341053,28.54613793496824,cell_003910,cell_003910,0,3,5,3,0,2,1,34.9807405742614,"{""station_main"": 0.0, ""school_public"": 12.642411176571153, ""supermarket_main"": 12.166865957436574, ""cafe_main"": 6.321205588285577, ""bar_main"": 0.0, ""park_main"": 2.4329144048370397, ""mall_main"": 1.4173434471310538}"
41.07605850647357,29.06030917821938,cell_005080,cell_005080,1,3,1,3,0,8,0,34.954947085791154,"{""station_main"": 7.086717235655269, ""school_public"": 12.642411176571153, ""supermarket_main"": 4.252030341393161, ""cafe_main"": 6.321205588285577, ""bar_main"": 0.0, ""park_main"": 4.652582743885993, ""mall_main"": 0.0}"
40.97695940737451,28.737457467340757,cell_003282,cell_003282,0,6,6,0,0,8,0,34.91584783060455,"{""station_main"": 0.0, ""school_public"": 17.293294335267746, ""supermarket_main"": 12.96997075145081, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 4.652582743885993, ""mall_main"": 0.0}"
41.003986434401526,28.534180464194957,cell_003748,cell_003748,0,2,11,4,0,3,0,34.87286603423607,"{""station_main"": 0.0, ""school_public"": 9.731657619348159, ""supermarket_main"": 14.616577001902389, ""cafe_main"": 7.364028618842733, ""bar_main"": 0.0, ""park_main"": 3.1606027941427883, ""mall_main"": 0.0}"
41.13912156953661,29.084224119765945,cell_006209,cell_006209,0,3,5,3,0,4,0,34.81249703171467,"{""station_main"": 0.0, ""school_public"": 12.642411176571153, ""supermarket_main"": 12.166865957436574, ""cafe_main"": 6.321205588285577, ""bar_main"": 0.0, ""park_main"": 3.6820143094213664, ""mall_main"": 0.0}"
41.02200445241954,29.239671239818616,cell_004129,cell_004129,0,7,7,0,0,3,0,34.766583918888614,"{""station_main"": 0.0, ""school_public"": 18.0605606427119, ""supermarket_main"": 13.545420482033924, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 3.1606027941427883, ""mall_main"": 0.0}"
40.84182427223942,29.31141606445831,cell_000915,cell_000915,0,5,4,1,0,8,0,34.755800509660965,"{""station_main"": 0.0, ""school_public"": 16.222487943248765, ""supermarket_main"": 11.0460429282641, ""cafe_main"": 2.8346868942621075, ""bar_main"": 0.0, ""park_main"": 4.652582743885993, ""mall_main"": 0.0}"
40.97695940737451,29.2516287105919,cell_003325,cell_003325,0,5,4,4,0,0,0,34.6325594903556,"{""station_main"": 0.0, ""school_public"": 16.222487943248765, ""supermarket_main"": 11.0460429282641, ""cafe_main"": 7.364028618842733, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.97695940737451,28.65375517192778,cell_003275,cell_003275,0,3,11,2,0,2,0,34.557731392984664,"{""station_main"": 0.0, ""school_public"": 12.642411176571153, ""supermarket_main"": 14.616577001902389, ""cafe_main"": 4.865828809674079, ""bar_main"": 0.0, ""park_main"": 2.4329144048370397, ""mall_main"": 0.0}"
41.003986434401526,28.677670113474345,cell_003760,cell_003760,0,4,3,2,0,5,1,34.54865986273115,"{""station_main"": 0.0, ""school_public"": 14.728057237685466, ""supermarket_main"": 9.481808382428365, ""cafe_main"": 4.865828809674079, ""bar_main"": 0.0, ""park_main"": 4.055621985812191, ""mall_main"": 1.4173434471310538}"
40.985968416383514,29.15596894440564,cell_003478,cell_003478,1,4,3,0,0,3,0,34.457185649911885,"{""station_main"": 7.086717235655269, ""school_public"": 14.728057237685466, ""supermarket_main"": 9.481808382428365, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 3.1606027941427883, ""mall_main"": 0.0}"
40.93191436232948,29.287501122911745,cell_002523,cell_002523,0,6,8,0,0,3,0,34.41164536106851,"{""station_main"": 0.0, ""school_public"": 17.293294335267746, ""supermarket_main"": 13.957748231657977, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 3.1606027941427883, ""mall_main"": 0.0}"
41.003986434401526,28.821159762753734,cell_003772,cell_003772,2,2,4,0,0,0,1,34.35961601892851,"{""station_main"": 12.164572024185198, ""school_public"": 9.731657619348159, ""supermarket_main"": 11.0460429282641, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 1.4173434471310538}"
41.03101346142854,29.191841356725487,cell_004286,cell_004286,0,6,2,2,0,11,0,34.330058693420405,"{""station_main"": 0.0, ""school_public"": 17.293294335267746, ""supermarket_main"": 7.298743214511119, ""cafe_main"": 4.865828809674079, ""bar_main"": 0.0, ""park_main"": 4.872192333967463, ""mall_main"": 0.0}"
40.9679503983655,28.833117233527016,cell_003129,cell_003129,2,3,1,1,0,2,0,34.32661484124866,"{""station_main"": 12.164572024185198, ""school_public"": 12.642411176571153, ""supermarket_main"": 4.252030341393161, ""cafe_main"": 2.8346868942621075, ""bar_main"": 0.0, ""park_main"": 2.4329144048370397, ""mall_main"": 0.0}"
41.03101346142854,28.689627584247628,cell_004244,cell_004244,0,11,2,1,0,8,0,34.27478218852907,"{""station_main"": 0.0, ""school_public"": 19.48876933586985, ""supermarket_main"": 7.298743214511119, ""cafe_main"": 2.8346868942621075, ""bar_main"": 0.0, ""park_main"": 4.652582743885993, ""mall_main"": 0.0}"
41.01299544341053,29.239671239818616,cell_003968,cell_003968,0,6,5,0,0,9,0,34.211224950865,"{""station_main"": 0.0, ""school_public"": 17.293294335267746, ""supermarket_main"": 12.166865957436574, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 4.75106465816068, ""mall_main"": 0.0}"
40.86885129926644,29.26358618136518,cell_001394,cell_001394,1,6,2,0,0,2,0,34.11166919027117,"{""station_main"": 7.086717235655269, ""school_public"": 17.293294335267746, ""supermarket_main"": 7.298743214511119, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 2.4329144048370397, ""mall_main"": 0.0}"
40.9679503983655,28.725499996567475,cell_003120,cell_003120,0,2,7,3,0,6,0,33.9216072734846,"{""station_main"": 0.0, ""school_public"": 9.731657619348159, ""supermarket_main"": 13.545420482033924, ""cafe_main"": 6.321205588285577, ""bar_main"": 0.0, ""park_main"": 4.323323583816936, ""mall_main"": 0.0}"
41.05804048845556,29.072266648992663,cell_004759,cell_004759,0,5,8,0,0,4,0,33.86225048432811,"{""station_main"": 0.0, ""school_public"": 16.222487943248765, ""supermarket_main"": 13.957748231657977, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 3.6820143094213664, ""mall_main"": 0.0}"
40.97695940737451,29.144011473632357,cell_003316,cell_003316,0,4,20,0,0,5,0,33.76458971647756,"{""station_main"": 0.0, ""school_public"": 14.728057237685466, ""supermarket_main"": 14.980910492979904, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 4.055621985812191, ""mall_main"": 0.0}"
41.03101346142854,28.677670113474345,cell_004243,cell_004243,0,12,1,2,0,13,0,33.68592772960785,"{""station_main"": 0.0, ""school_public"": 19.633687222225316, ""supermarket_main"": 4.252030341393161, ""cafe_main"": 4.865828809674079, ""bar_main"": 0.0, ""park_main"": 4.934381356315295, ""mall_main"": 0.0}"
40.92290535332047,29.120096532085793,cell_002348,cell_002348,1,0,6,14,0,4,0,33.644666671012494,"{""station_main"": 7.086717235655269, ""school_public"": 0.0, ""supermarket_main"": 12.96997075145081, ""cafe_main"": 9.905964374485048, ""bar_main"": 0.0, ""park_main"": 3.6820143094213664, ""mall_main"": 0.0}"
40.86885129926644,29.2516287105919,cell_001393,cell_001393,1,2,3,2,0,2,0,33.598926451942916,"{""station_main"": 7.086717235655269, ""school_public"": 9.731657619348159, ""supermarket_main"": 9.481808382428365, ""cafe_main"": 4.865828809674079, ""bar_main"": 0.0, ""park_main"": 2.4329144048370397, ""mall_main"": 0.0}"
41.067049497464566,28.868989645846863,cell_004903,cell_004903,1,3,3,0,0,6,0,33.53426037847173,"{""station_main"": 7.086717235655269, ""school_public"": 12.642411176571153, ""supermarket_main"": 9.481808382428365, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 4.323323583816936, ""mall_main"": 0.0}"
41.01299544341053,28.785287350433887,cell_003930,cell_003930,0,4,4,3,0,1,0,33.512649201366195,"{""station_main"": 0.0, ""school_public"": 14.728057237685466, ""supermarket_main"": 11.0460429282641, ""cafe_main"": 6.321205588285577, ""bar_main"": 0.0, ""park_main"": 1.4173434471310538, ""mall_main"": 0.0}"
41.10308553350059,28.90486205816671,cell_005550,cell_005550,0,3,4,2,0,11,0,33.42647524847679,"{""station_main"": 0.0, ""school_public"": 12.642411176571153, ""supermarket_main"": 11.0460429282641, ""cafe_main"": 4.865828809674079, ""bar_main"": 0.0, ""park_main"": 4.872192333967463, ""mall_main"": 0.0}"
41.03101346142854,29.0483517074461,cell_004274,cell_004274,0,4,5,1,0,4,0,33.411624398805515,"{""station_main"": 0.0, ""school_public"": 14.728057237685466, ""supermarket_main"": 12.166865957436574, ""cafe_main"": 2.8346868942621075, ""bar_main"": 0.0, ""park_main"": 3.6820143094213664, ""mall_main"": 0.0}"
41.10308553350059,29.01247929512625,cell_005559,cell_005559,1,0,5,7,0,4,1,33.38322127100021,"{""station_main"": 7.086717235655269, ""school_public"": 0.0, ""supermarket_main"": 12.166865957436574, ""cafe_main"": 9.03028032135595, ""bar_main"": 0.0, ""park_main"": 3.6820143094213664, ""mall_main"": 1.4173434471310538}"
40.99497742539252,29.275543652138463,cell_003649,cell_003649,0,6,2,4,0,1,0,33.37340961575265,"{""station_main"": 0.0, ""school_public"": 17.293294335267746, ""supermarket_main"": 7.298743214511119, ""cafe_main"": 7.364028618842733, ""bar_main"": 0.0, ""park_main"": 1.4173434471310538, ""mall_main"": 0.0}"
40.92290535332047,29.20379882749877,cell_002355,cell_002355,0,6,4,0,0,17,0,33.32204037684952,"{""station_main"": 0.0, ""school_public"": 17.293294335267746, ""supermarket_main"": 11.0460429282641, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 4.982703113317676, ""mall_main"": 0.0}"
41.10308553350059,28.892904587393428,cell_005549,cell_005549,0,3,4,2,0,9,0,33.30534757267001,"{""station_main"": 0.0, ""school_public"": 12.642411176571153, ""supermarket_main"": 11.0460429282641, ""cafe_main"": 4.865828809674079, ""bar_main"": 0.0, ""park_main"": 4.75106465816068, ""mall_main"": 0.0}"
41.094076524491584,28.964649412033122,cell_005394,cell_005394,0,5,6,0,0,5,0,33.24808068051176,"{""station_main"": 0.0, ""school_public"": 16.222487943248765, ""supermarket_main"": 12.96997075145081, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 4.055621985812191, ""mall_main"": 0.0}"
41.01299544341053,28.70158505502091,cell_003923,cell_003923,0,9,3,0,0,9,0,33.237131673231765,"{""station_main"": 0.0, ""school_public"": 19.00425863264272, ""supermarket_main"": 9.481808382428365, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 4.75106465816068, ""mall_main"": 0.0}"
40.9679503983655,29.287501122911745,cell_003167,cell_003167,0,4,5,3,0,0,0,33.21612878340762,"{""station_main"": 0.0, ""school_public"": 14.728057237685466, ""supermarket_main"": 12.166865957436574, ""cafe_main"": 6.321205588285577, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.877860308275444,29.323373535231593,cell_001560,cell_001560,0,2,12,3,0,2,0,33.21104302913976,"{""station_main"": 0.0, ""school_public"": 9.731657619348159, ""supermarket_main"": 14.725265416668986, ""cafe_main"": 6.321205588285577, ""bar_main"": 0.0, ""park_main"": 2.4329144048370397, ""mall_main"": 0.0}"
40.9679503983655,29.144011473632357,cell_003155,cell_003155,0,3,8,1,0,4,0,33.11686061191261,"{""station_main"": 0.0, ""school_public"": 12.642411176571153, ""supermarket_main"": 13.957748231657977, ""cafe_main"": 2.8346868942621075, ""bar_main"": 0.0, ""park_main"": 3.6820143094213664, ""mall_main"": 0.0}"
40.99497742539252,28.65375517192778,cell_003597,cell_003597,0,4,7,0,0,10,0,33.095107752983125,"{""station_main"": 0.0, ""school_public"": 14.728057237685466, ""supermarket_main"": 13.545420482033924, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 4.821630033263738, ""mall_main"": 0.0}"
41.05804048845556,28.880947116620145,cell_004743,cell_004743,0,7,2,1,0,10,0,33.01562078474886,"{""station_main"": 0.0, ""school_public"": 18.0605606427119, ""supermarket_main"": 7.298743214511119, ""cafe_main"": 2.8346868942621075, ""bar_main"": 0.0, ""park_main"": 4.821630033263738, ""mall_main"": 0.0}"
40.94993238034749,29.15596894440564,cell_002834,cell_002834,0,4,10,0,0,4,0,32.87496164689805,"{""station_main"": 0.0, ""school_public"": 14.728057237685466, ""supermarket_main"": 14.464890099791216, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 3.6820143094213664, ""mall_main"": 0.0}"
41.05804048845556,28.677670113474345,cell_004726,cell_004726,0,2,5,3,0,8,0,32.8723119089563,"{""station_main"": 0.0, ""school_public"": 9.731657619348159, ""supermarket_main"": 12.166865957436574, ""cafe_main"": 6.321205588285577, ""bar_main"": 0.0, ""park_main"": 4.652582743885993, ""mall_main"": 0.0}"
40.940923371338485,29.299458593685028,cell_002685,cell_002685,0,7,3,1,0,2,0,32.809970324239416,"{""station_main"": 0.0, ""school_public"": 18.0605606427119, ""supermarket_main"": 9.481808382428365, ""cafe_main"": 2.8346868942621075, ""bar_main"": 0.0, ""park_main"": 2.4329144048370397, ""mall_main"": 0.0}"
40.97695940737451,29.227713769045334,cell_003323,cell_003323,1,4,3,0,0,1,0,32.713926302900155,"{""station_main"": 7.086717235655269, ""school_public"": 14.728057237685466, ""supermarket_main"": 9.481808382428365, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 1.4173434471310538, ""mall_main"": 0.0}"
41.08506751548258,28.95269194125984,cell_005232,cell_005232,1,2,4,0,0,10,0,32.686047816531264,"{""station_main"": 7.086717235655269, ""school_public"": 9.731657619348159, ""supermarket_main"": 11.0460429282641, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 4.821630033263738, ""mall_main"": 0.0}"
40.86885129926644,29.335331006004875,cell_001400,cell_001400,0,2,15,2,0,3,0,32.65702001817875,"{""station_main"": 0.0, ""school_public"": 9.731657619348159, ""supermarket_main"": 14.898930795013719, ""cafe_main"": 4.865828809674079, ""bar_main"": 0.0, ""park_main"": 3.1606027941427883, ""mall_main"": 0.0}"
41.13011256052761,29.096181590539228,cell_006049,cell_006049,0,3,2,6,0,5,0,32.64342354452833,"{""station_main"": 0.0, ""school_public"": 12.642411176571153, ""supermarket_main"": 7.298743214511119, ""cafe_main"": 8.646647167633873, ""bar_main"": 0.0, ""park_main"": 4.055621985812191, ""mall_main"": 0.0}"
41.003986434401526,28.54613793496824,cell_003749,cell_003749,0,2,8,2,0,5,0,32.61085664649241,"{""station_main"": 0.0, ""school_public"": 9.731657619348159, ""supermarket_main"": 13.957748231657977, ""cafe_main"": 4.865828809674079, ""bar_main"": 0.0, ""park_main"": 4.055621985812191, ""mall_main"": 0.0}"
41.112094542509595,28.80920229198045,cell_005703,cell_005703,1,1,4,4,0,1,0,32.58350601841737,"{""station_main"": 7.086717235655269, ""school_public"": 5.669373788524215, ""supermarket_main"": 11.0460429282641, ""cafe_main"": 7.364028618842733, ""bar_main"": 0.0, ""park_main"": 1.4173434471310538, ""mall_main"": 0.0}"
40.985968416383514,28.79724482120717,cell_003448,cell_003448,0,5,4,1,0,2,0,32.536132170612014,"{""station_main"": 0.0, ""school_public"": 16.222487943248765, ""supermarket_main"": 11.0460429282641, ""cafe_main"": 2.8346868942621075, ""bar_main"": 0.0, ""park_main"": 2.4329144048370397, ""mall_main"": 0.0}"
41.13912156953661,29.096181590539228,cell_006210,cell_006210,0,2,5,4,0,3,0,32.423154989770254,"{""station_main"": 0.0, ""school_public"": 9.731657619348159, ""supermarket_main"": 12.166865957436574, ""cafe_main"": 7.364028618842733, ""bar_main"": 0.0, ""park_main"": 3.1606027941427883, ""mall_main"": 0.0}"
41.05804048845556,29.024436765899534,cell_004755,cell_004755,0,1,6,7,0,9,0,32.42068951949165,"{""station_main"": 0.0, ""school_public"": 5.669373788524215, ""supermarket_main"": 12.96997075145081, ""cafe_main"": 9.03028032135595, ""bar_main"": 0.0, ""park_main"": 4.75106465816068, ""mall_main"": 0.0}"
41.08506751548258,28.24720116563618,cell_005173,cell_005173,0,5,6,0,0,3,0,32.353061488842364,"{""station_main"": 0.0, ""school_public"": 16.222487943248765, ""supermarket_main"": 12.96997075145081, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 3.1606027941427883, ""mall_main"": 0.0}"
41.003986434401526,28.833117233527016,cell_003773,cell_003773,0,5,6,0,0,3,0,32.353061488842364,"{""station_main"": 0.0, ""school_public"": 16.222487943248765, ""supermarket_main"": 12.96997075145081, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 3.1606027941427883, ""mall_main"": 0.0}"
41.003986434401526,29.227713769045334,cell_003806,cell_003806,0,4,6,0,0,8,0,32.350610733022265,"{""station_main"": 0.0, ""school_public"": 14.728057237685466, ""supermarket_main"": 12.96997075145081, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 4.652582743885993, ""mall_main"": 0.0}"
40.94993238034749,29.299458593685028,cell_002846,cell_002846,0,8,3,1,0,1,0,32.344169699365494,"{""station_main"": 0.0, ""school_public"": 18.61033097554397, ""supermarket_main"": 9.481808382428365, ""cafe_main"": 2.8346868942621075, ""bar_main"": 0.0, ""park_main"": 1.4173434471310538, ""mall_main"": 0.0}"
41.049031479446555,29.072266648992663,cell_004598,cell_004598,0,4,4,1,0,4,0,32.290801369633044,"{""station_main"": 0.0, ""school_public"": 14.728057237685466, ""supermarket_main"": 11.0460429282641, ""cafe_main"": 2.8346868942621075, ""bar_main"": 0.0, ""park_main"": 3.6820143094213664, ""mall_main"": 0.0}"
41.01299544341053,28.59396781806137,cell_003914,cell_003914,0,1,7,13,0,3,0,32.24415977733152,"{""station_main"": 0.0, ""school_public"": 5.669373788524215, ""supermarket_main"": 13.545420482033924, ""cafe_main"": 9.86876271263059, ""bar_main"": 0.0, ""park_main"": 3.1606027941427883, ""mall_main"": 0.0}"
41.003986434401526,28.713542525794193,cell_003763,cell_003763,0,5,3,1,0,4,0,32.22099752936061,"{""station_main"": 0.0, ""school_public"": 16.222487943248765, ""supermarket_main"": 9.481808382428365, ""cafe_main"": 2.8346868942621075, ""bar_main"": 0.0, ""park_main"": 3.6820143094213664, ""mall_main"": 0.0}"
41.02200445241954,29.15596894440564,cell_004122,cell_004122,3,2,1,0,0,2,0,32.219616336292304,"{""station_main"": 15.803013970713941, ""school_public"": 9.731657619348159, ""supermarket_main"": 4.252030341393161, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 2.4329144048370397, ""mall_main"": 0.0}"
41.112094542509595,28.773329879660604,cell_005700,cell_005700,2,3,1,0,0,3,0,32.2196163362923,"{""station_main"": 12.164572024185198, ""school_public"": 12.642411176571153, ""supermarket_main"": 4.252030341393161, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 3.1606027941427883, ""mall_main"": 0.0}"
41.067049497464566,29.036394236672816,cell_004917,cell_004917,0,1,8,5,0,6,0,32.06168957562351,"{""station_main"": 0.0, ""school_public"": 5.669373788524215, ""supermarket_main"": 13.957748231657977, ""cafe_main"": 8.111243971624383, ""bar_main"": 0.0, ""park_main"": 4.323323583816936, ""mall_main"": 0.0}"
40.97695940737451,28.665712642701063,cell_003276,cell_003276,0,4,10,1,0,0,0,32.02763423173879,"{""station_main"": 0.0, ""school_public"": 14.728057237685466, ""supermarket_main"": 14.464890099791216, ""cafe_main"": 2.8346868942621075, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.985968416383514,29.01247929512625,cell_003466,cell_003466,1,1,1,12,1,4,0,31.92432273323772,"{""station_main"": 7.086717235655269, ""school_public"": 5.669373788524215, ""supermarket_main"": 4.252030341393161, ""cafe_main"": 9.816843611112658, ""bar_main"": 1.4173434471310538, ""park_main"": 3.6820143094213664, ""mall_main"": 0.0}"
40.985968416383514,28.833117233527016,cell_003451,cell_003451,3,0,2,2,0,2,1,31.81784384686723,"{""station_main"": 15.803013970713941, ""school_public"": 0.0, ""supermarket_main"": 7.298743214511119, ""cafe_main"": 4.865828809674079, ""bar_main"": 0.0, ""park_main"": 2.4329144048370397, ""mall_main"": 1.4173434471310538}"
41.01299544341053,29.06030917821938,cell_003953,cell_003953,0,4,4,1,0,3,0,31.769389854354465,"{""station_main"": 0.0, ""school_public"": 14.728057237685466, ""supermarket_main"": 11.0460429282641, ""cafe_main"": 2.8346868942621075, ""bar_main"": 0.0, ""park_main"": 3.1606027941427883, ""mall_main"": 0.0}"
41.10308553350059,29.024436765899534,cell_005560,cell_005560,1,0,4,9,0,5,0,31.69051146605292,"{""station_main"": 7.086717235655269, ""school_public"": 0.0, ""supermarket_main"": 11.0460429282641, ""cafe_main"": 9.50212931632136, ""bar_main"": 0.0, ""park_main"": 4.055621985812191, ""mall_main"": 0.0}"
41.049031479446555,28.95269194125984,cell_004588,cell_004588,0,3,9,0,0,9,0,31.646669809213876,"{""station_main"": 0.0, ""school_public"": 12.642411176571153, ""supermarket_main"": 14.253193974482041, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 4.75106465816068, ""mall_main"": 0.0}"
41.07605850647357,28.85703217507358,cell_005063,cell_005063,1,3,3,0,0,2,0,31.643851199491827,"{""station_main"": 7.086717235655269, ""school_public"": 12.642411176571153, ""supermarket_main"": 9.481808382428365, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 2.4329144048370397, ""mall_main"": 0.0}"
41.049031479446555,28.868989645846863,cell_004581,cell_004581,0,5,6,0,0,2,0,31.625373099536613,"{""station_main"": 0.0, ""school_public"": 16.222487943248765, ""supermarket_main"": 12.96997075145081, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 2.4329144048370397, ""mall_main"": 0.0}"
41.02200445241954,28.689627584247628,cell_004083,cell_004083,0,9,1,1,0,5,1,31.563941301241233,"{""station_main"": 0.0, ""school_public"": 19.00425863264272, ""supermarket_main"": 4.252030341393161, ""cafe_main"": 2.8346868942621075, ""bar_main"": 0.0, ""park_main"": 4.055621985812191, ""mall_main"": 1.4173434471310538}"
41.02200445241954,29.167926415178922,cell_004123,cell_004123,2,5,0,0,0,3,0,31.547662761576753,"{""station_main"": 12.164572024185198, ""school_public"": 16.222487943248765, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 3.1606027941427883, ""mall_main"": 0.0}"
