latitude,longitude,target_id,name,cafe_main_count,hospital_main_count,station_main_count,supermarket_main_count,score_total,score_breakdown
40.97986948468461,28.847128059139372,cell_002744,cell_002744,7,0,2,5,36.607133464928026,"{""cafe_main"": 9.03028032135595, ""hospital_main"": 0.0, ""station_main"": 7.298743214511119, ""supermarket_main"": 20.278109929060957}"
40.997887502702625,29.07432503935097,cell_003031,cell_003031,4,0,1,19,36.57165637159254,"{""cafe_main"": 7.364028618842733, ""hospital_main"": 0.0, ""station_main"": 4.252030341393161, ""supermarket_main"": 24.955597411356642}"
40.97986948468461,29.277606547961348,cell_002780,cell_002780,3,1,0,11,36.3515410466471,"{""cafe_main"": 6.321205588285577, ""hospital_main"": 5.669373788524215, ""station_main"": 0.0, ""supermarket_main"": 24.360961669837312}"
41.03392353873865,28.77538164433571,cell_003542,cell_003542,3,2,0,5,36.330973136694695,"{""cafe_main"": 6.321205588285577, ""hospital_main"": 9.731657619348159, ""station_main"": 0.0, ""supermarket_main"": 20.278109929060957}"
41.105995610810695,28.859085794939983,cell_004621,cell_004621,7,1,0,6,36.316272028964846,"{""cafe_main"": 9.03028032135595, ""hospital_main"": 5.669373788524215, ""station_main"": 0.0, ""supermarket_main"": 21.616617919084682}"
40.952842457657596,29.1101982467528,cell_002364,cell_002364,4,0,1,13,36.28796574181237,"{""cafe_main"": 7.364028618842733, ""hospital_main"": 0.0, ""station_main"": 4.252030341393161, ""supermarket_main"": 24.671906781576475}"
41.042932547747654,28.81125485173754,cell_003679,cell_003679,3,0,2,7,36.195649606186564,"{""cafe_main"": 6.321205588285577, ""hospital_main"": 0.0, ""station_main"": 7.298743214511119, ""supermarket_main"": 22.57570080338987}"
40.997887502702625,28.78733938013632,cell_003007,cell_003007,3,1,0,10,36.098729543128485,"{""cafe_main"": 6.321205588285577, ""hospital_main"": 5.669373788524215, ""station_main"": 0.0, ""supermarket_main"": 24.10815016631869}"
40.92581543063058,29.158029189955244,cell_001966,cell_001966,1,1,2,5,36.0809138263584,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 5.669373788524215, ""station_main"": 7.298743214511119, ""supermarket_main"": 20.278109929060957}"
40.98887849369362,29.01453636034792,cell_002892,cell_002892,29,0,1,6,35.8680146534171,"{""cafe_main"": 9.999366392939255, ""hospital_main"": 0.0, ""station_main"": 4.252030341393161, ""supermarket_main"": 21.616617919084682}"
41.03392353873865,28.930832209743645,cell_003555,cell_003555,16,0,1,6,35.82036876053953,"{""cafe_main"": 9.951720500061686, ""hospital_main"": 0.0, ""station_main"": 4.252030341393161, ""supermarket_main"": 21.616617919084682}"
40.91680642162157,29.193902397357075,cell_001835,cell_001835,1,1,1,7,35.331791827569354,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 5.669373788524215, ""station_main"": 4.252030341393161, ""supermarket_main"": 22.57570080338987}"
40.98887849369362,28.715592965332657,cell_002867,cell_002867,2,1,0,14,35.30011353441092,"{""cafe_main"": 4.865828809674079, ""hospital_main"": 5.669373788524215, ""station_main"": 0.0, ""supermarket_main"": 24.764910936212623}"
41.00689651171163,28.79929711593693,cell_003142,cell_003142,3,1,0,8,35.25349309623975,"{""cafe_main"": 6.321205588285577, ""hospital_main"": 5.669373788524215, ""station_main"": 0.0, ""supermarket_main"": 23.262913719429964}"
41.08797759279268,28.883001266541203,cell_004355,cell_004355,3,0,2,6,35.236566721881374,"{""cafe_main"": 6.321205588285577, ""hospital_main"": 0.0, ""station_main"": 7.298743214511119, ""supermarket_main"": 21.616617919084682}"
41.07896858378368,28.906916738142424,cell_004223,cell_004223,1,2,1,4,35.22844640211026,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 9.731657619348159, ""station_main"": 4.252030341393161, ""supermarket_main"": 18.41007154710683}"
40.844734349549526,29.30152201956257,cell_000772,cell_000772,1,2,1,4,35.22844640211026,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 9.731657619348159, ""station_main"": 4.252030341393161, ""supermarket_main"": 18.41007154710683}"
41.015905520720636,28.82321258753815,cell_003278,cell_003278,3,0,1,12,35.11534495746038,"{""cafe_main"": 6.321205588285577, ""hospital_main"": 0.0, ""station_main"": 4.252030341393161, ""supermarket_main"": 24.542109027781645}"
41.042932547747654,28.954747681344866,cell_003691,cell_003691,2,1,0,12,35.07731162597994,"{""cafe_main"": 4.865828809674079, ""hospital_main"": 5.669373788524215, ""station_main"": 0.0, ""supermarket_main"": 24.542109027781645}"
40.91680642162157,29.229775604758906,cell_001838,cell_001838,2,1,0,12,35.07731162597994,"{""cafe_main"": 4.865828809674079, ""hospital_main"": 5.669373788524215, ""station_main"": 0.0, ""supermarket_main"": 24.542109027781645}"
41.042932547747654,28.82321258753815,cell_003680,cell_003680,2,1,0,12,35.07731162597994,"{""cafe_main"": 4.865828809674079, ""hospital_main"": 5.669373788524215, ""station_main"": 0.0, ""supermarket_main"": 24.542109027781645}"
40.97086047567561,28.871043530740593,cell_002612,cell_002612,5,0,1,7,34.93897511640742,"{""cafe_main"": 8.111243971624383, ""hospital_main"": 0.0, ""station_main"": 4.252030341393161, ""supermarket_main"": 22.57570080338987}"
41.02491452972964,28.954747681344866,cell_003423,cell_003423,63,0,0,17,34.913515559005816,"{""cafe_main"": 9.99999999241744, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 24.91351556658838}"
41.042932547747654,28.978663152946087,cell_003693,cell_003693,28,0,0,17,34.91263129670178,"{""cafe_main"": 9.999115730113402, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 24.91351556658838}"
41.09698660180169,28.906916738142424,cell_004491,cell_004491,2,2,0,5,34.87559635808319,"{""cafe_main"": 4.865828809674079, ""hospital_main"": 9.731657619348159, ""station_main"": 0.0, ""supermarket_main"": 20.278109929060957}"
40.97986948468461,29.02649409614853,cell_002759,cell_002759,49,0,0,14,34.76491012986286,"{""cafe_main"": 9.999999193650238, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 24.764910936212623}"
41.05194155675666,28.918874473943035,cell_003822,cell_003822,12,0,0,17,34.73035917770104,"{""cafe_main"": 9.816843611112658, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 24.91351556658838}"
40.89878840360356,29.229775604758906,cell_001570,cell_001570,3,0,1,10,34.681386095997425,"{""cafe_main"": 6.321205588285577, ""hospital_main"": 0.0, ""station_main"": 4.252030341393161, ""supermarket_main"": 24.10815016631869}"
40.9618514666666,29.06236730355036,cell_002494,cell_002494,18,0,0,12,34.51732150601498,"{""cafe_main"": 9.975212478233336, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 24.542109027781645}"
40.997887502702625,29.229775604758906,cell_003044,cell_003044,6,0,1,6,34.51529542811171,"{""cafe_main"": 8.646647167633873, ""hospital_main"": 0.0, ""station_main"": 4.252030341393161, ""supermarket_main"": 21.616617919084682}"
40.92581543063058,29.28956428376196,cell_001977,cell_001977,0,2,0,13,34.40356440092464,"{""cafe_main"": 0.0, ""hospital_main"": 9.731657619348159, ""station_main"": 0.0, ""supermarket_main"": 24.671906781576475}"
41.105995610810695,29.02649409614853,cell_004635,cell_004635,12,0,1,5,34.34698388156677,"{""cafe_main"": 9.816843611112658, ""hospital_main"": 0.0, ""station_main"": 4.252030341393161, ""supermarket_main"": 20.278109929060957}"
40.934824439639584,29.1101982467528,cell_002096,cell_002096,3,0,1,9,34.328559220482134,"{""cafe_main"": 6.321205588285577, ""hospital_main"": 0.0, ""station_main"": 4.252030341393161, ""supermarket_main"": 23.7553232908034}"
41.09698660180169,28.894959002341814,cell_004490,cell_004490,2,1,0,9,34.29052588900169,"{""cafe_main"": 4.865828809674079, ""hospital_main"": 5.669373788524215, ""station_main"": 0.0, ""supermarket_main"": 23.7553232908034}"
40.997887502702625,29.06236730355036,cell_003030,cell_003030,1,0,2,10,34.24158027509192,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 0.0, ""station_main"": 7.298743214511119, ""supermarket_main"": 24.10815016631869}"
40.85374335855853,29.28956428376196,cell_000905,cell_000905,1,1,2,4,34.212875444404276,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 5.669373788524215, ""station_main"": 7.298743214511119, ""supermarket_main"": 18.41007154710683}"
41.03392353873865,28.81125485173754,cell_003545,cell_003545,4,0,1,7,34.19175976362577,"{""cafe_main"": 7.364028618842733, ""hospital_main"": 0.0, ""station_main"": 4.252030341393161, ""supermarket_main"": 22.57570080338987}"
41.015905520720636,28.78733938013632,cell_003275,cell_003275,5,1,0,5,34.058727689209555,"{""cafe_main"": 8.111243971624383, ""hospital_main"": 5.669373788524215, ""station_main"": 0.0, ""supermarket_main"": 20.278109929060957}"
41.015905520720636,28.584057871525943,cell_003258,cell_003258,15,0,0,10,34.04077069632784,"{""cafe_main"": 9.932620530009146, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 24.10815016631869}"
40.9618514666666,28.82321258753815,cell_002474,cell_002474,5,0,1,6,33.97989223210223,"{""cafe_main"": 8.111243971624383, ""hospital_main"": 0.0, ""station_main"": 4.252030341393161, ""supermarket_main"": 21.616617919084682}"
41.06995957477467,28.894959002341814,cell_004088,cell_004088,2,1,0,8,33.798116317628256,"{""cafe_main"": 4.865828809674079, ""hospital_main"": 5.669373788524215, ""station_main"": 0.0, ""supermarket_main"": 23.262913719429964}"
41.00689651171163,28.703635229532047,cell_003134,cell_003134,2,1,0,8,33.798116317628256,"{""cafe_main"": 4.865828809674079, ""hospital_main"": 5.669373788524215, ""station_main"": 0.0, ""supermarket_main"": 23.262913719429964}"
40.90779741261257,29.217817868958296,cell_001703,cell_001703,2,0,1,13,33.78976593264372,"{""cafe_main"": 4.865828809674079, ""hospital_main"": 0.0, ""station_main"": 4.252030341393161, ""supermarket_main"": 24.671906781576475}"
40.97086047567561,29.03845183194914,cell_002626,cell_002626,15,0,0,9,33.68794382081255,"{""cafe_main"": 9.932620530009146, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 23.7553232908034}"
41.015905520720636,28.655804286329605,cell_003264,cell_003264,8,0,0,11,33.666127157609296,"{""cafe_main"": 9.305165487771985, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 24.360961669837312}"
40.952842457657596,29.122155982553412,cell_002365,cell_002365,2,0,1,12,33.659968178848885,"{""cafe_main"": 4.865828809674079, ""hospital_main"": 0.0, ""station_main"": 4.252030341393161, ""supermarket_main"": 24.542109027781645}"
41.015905520720636,28.596015607326553,cell_003259,cell_003259,13,0,0,9,33.62408600343399,"{""cafe_main"": 9.86876271263059, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 23.7553232908034}"
41.06995957477467,28.918874473943035,cell_004090,cell_004090,3,1,0,6,33.60719729589447,"{""cafe_main"": 6.321205588285577, ""hospital_main"": 5.669373788524215, ""station_main"": 0.0, ""supermarket_main"": 21.616617919084682}"
41.042932547747654,28.942789945544256,cell_003690,cell_003690,9,1,0,4,33.58157465195241,"{""cafe_main"": 9.50212931632136, ""hospital_main"": 5.669373788524215, ""station_main"": 0.0, ""supermarket_main"": 18.41007154710683}"
40.997887502702625,28.631888814728384,cell_002994,cell_002994,6,0,0,17,33.56016273422225,"{""cafe_main"": 8.646647167633873, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 24.91351556658838}"
41.02491452972964,28.918874473943035,cell_003420,cell_003420,4,2,1,2,33.51228860376925,"{""cafe_main"": 7.364028618842733, ""hospital_main"": 9.731657619348159, ""station_main"": 4.252030341393161, ""supermarket_main"": 12.164572024185198}"
41.015905520720636,29.02649409614853,cell_003295,cell_003295,1,1,0,26,33.4997548763873,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 5.669373788524215, ""station_main"": 0.0, ""supermarket_main"": 24.99569419360098}"
40.826716331531514,29.32543749116379,cell_000506,cell_000506,2,0,1,11,33.47882082090455,"{""cafe_main"": 4.865828809674079, ""hospital_main"": 0.0, ""station_main"": 4.252030341393161, ""supermarket_main"": 24.360961669837312}"
40.826716331531514,29.30152201956257,cell_000504,cell_000504,1,1,0,16,33.38336193294054,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 5.669373788524215, ""station_main"": 0.0, ""supermarket_main"": 24.879301250154214}"
41.09698660180169,28.871043530740593,cell_004488,cell_004488,4,1,0,5,33.3115123364279,"{""cafe_main"": 7.364028618842733, ""hospital_main"": 5.669373788524215, ""station_main"": 0.0, ""supermarket_main"": 20.278109929060957}"
40.889779394594555,29.217817868958296,cell_001435,cell_001435,0,1,1,8,33.18431784934734,"{""cafe_main"": 0.0, ""hospital_main"": 5.669373788524215, ""station_main"": 4.252030341393161, ""supermarket_main"": 23.262913719429964}"
41.08797759279268,28.894959002341814,cell_004356,cell_004356,0,1,1,8,33.18431784934734,"{""cafe_main"": 0.0, ""hospital_main"": 5.669373788524215, ""station_main"": 4.252030341393161, ""supermarket_main"": 23.262913719429964}"
40.89878840360356,29.217817868958296,cell_001569,cell_001569,3,0,1,7,33.14893673306861,"{""cafe_main"": 6.321205588285577, ""hospital_main"": 0.0, ""station_main"": 4.252030341393161, ""supermarket_main"": 22.57570080338987}"
40.997887502702625,29.09824051095219,cell_003033,cell_003033,7,0,0,10,33.13843048767464,"{""cafe_main"": 9.03028032135595, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 24.10815016631869}"
41.05194155675666,28.871043530740593,cell_003818,cell_003818,0,4,0,4,33.1381287847923,"{""cafe_main"": 0.0, ""hospital_main"": 14.728057237685466, ""station_main"": 0.0, ""supermarket_main"": 18.41007154710683}"
40.91680642162157,29.205860133157685,cell_001836,cell_001836,2,1,0,7,33.11090340158817,"{""cafe_main"": 4.865828809674079, ""hospital_main"": 5.669373788524215, ""station_main"": 0.0, ""supermarket_main"": 22.57570080338987}"
41.042932547747654,28.77538164433571,cell_003676,cell_003676,2,1,0,7,33.11090340158817,"{""cafe_main"": 4.865828809674079, ""hospital_main"": 5.669373788524215, ""station_main"": 0.0, ""supermarket_main"": 22.57570080338987}"
40.997887502702625,29.1101982467528,cell_003034,cell_003034,8,0,0,9,33.06048877857538,"{""cafe_main"": 9.305165487771985, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 23.7553232908034}"
40.91680642162157,29.146071454154633,cell_001831,cell_001831,0,2,0,8,32.99457133877812,"{""cafe_main"": 0.0, ""hospital_main"": 9.731657619348159, ""station_main"": 0.0, ""supermarket_main"": 23.262913719429964}"
41.03392353873865,29.03845183194914,cell_003564,cell_003564,7,0,0,9,32.78560361215935,"{""cafe_main"": 9.03028032135595, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 23.7553232908034}"
40.97986948468461,29.265648812160737,cell_002779,cell_002779,5,0,0,13,32.78315075320086,"{""cafe_main"": 8.111243971624383, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 24.671906781576475}"
40.90779741261257,29.181944661556464,cell_001700,cell_001700,9,0,0,8,32.765043035751326,"{""cafe_main"": 9.50212931632136, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 23.262913719429964}"
41.042932547747654,28.966705417145477,cell_003692,cell_003692,5,0,0,12,32.653352999406025,"{""cafe_main"": 8.111243971624383, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 24.542109027781645}"
41.015905520720636,29.06236730355036,cell_003298,cell_003298,5,0,1,5,32.6413842420785,"{""cafe_main"": 8.111243971624383, ""hospital_main"": 0.0, ""station_main"": 4.252030341393161, ""supermarket_main"": 20.278109929060957}"
41.015905520720636,28.871043530740593,cell_003282,cell_003282,3,2,1,2,32.46946557321209,"{""cafe_main"": 6.321205588285577, ""hospital_main"": 9.731657619348159, ""station_main"": 4.252030341393161, ""supermarket_main"": 12.164572024185198}"
41.00689651171163,28.655804286329605,cell_003130,cell_003130,6,0,0,9,32.401970458437276,"{""cafe_main"": 8.646647167633873, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 23.7553232908034}"
40.98887849369362,29.265648812160737,cell_002913,cell_002913,6,0,0,9,32.401970458437276,"{""cafe_main"": 8.646647167633873, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 23.7553232908034}"
41.00689651171163,28.691677493731436,cell_003133,cell_003133,6,0,0,9,32.401970458437276,"{""cafe_main"": 8.646647167633873, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 23.7553232908034}"
41.00689651171163,29.134113718354023,cell_003170,cell_003170,4,0,0,27,32.36094337374057,"{""cafe_main"": 7.364028618842733, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 24.996914754897833}"
41.00689651171163,29.122155982553412,cell_003169,cell_003169,4,0,0,19,32.31962603019937,"{""cafe_main"": 7.364028618842733, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 24.955597411356642}"
41.06995957477467,28.942789945544256,cell_004092,cell_004092,7,0,0,8,32.29319404078591,"{""cafe_main"": 9.03028032135595, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 23.262913719429964}"
40.934824439639584,29.31347975536318,cell_002113,cell_002113,7,0,0,8,32.29319404078591,"{""cafe_main"": 9.03028032135595, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 23.262913719429964}"
40.87176137657654,29.32543749116379,cell_001176,cell_001176,4,0,0,16,32.243329868996945,"{""cafe_main"": 7.364028618842733, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 24.879301250154214}"
41.06995957477467,28.930832209743645,cell_004091,cell_004091,5,0,0,10,32.21939413794307,"{""cafe_main"": 8.111243971624383, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 24.10815016631869}"
40.90779741261257,29.277606547961348,cell_001708,cell_001708,3,0,1,6,32.18985384876342,"{""cafe_main"": 6.321205588285577, ""hospital_main"": 0.0, ""station_main"": 4.252030341393161, ""supermarket_main"": 21.616617919084682}"
41.105995610810695,28.990620888746697,cell_004632,cell_004632,2,1,3,2,32.181583004811856,"{""cafe_main"": 4.865828809674079, ""hospital_main"": 5.669373788524215, ""station_main"": 9.481808382428365, ""supermarket_main"": 12.164572024185198}"
41.105995610810695,29.01453636034792,cell_004634,cell_004634,9,0,1,4,32.16423120482135,"{""cafe_main"": 9.50212931632136, ""hospital_main"": 0.0, ""station_main"": 4.252030341393161, ""supermarket_main"": 18.41007154710683}"
41.1150046198197,29.02649409614853,cell_004769,cell_004769,7,0,2,3,32.132037506581014,"{""cafe_main"": 9.03028032135595, ""hospital_main"": 0.0, ""station_main"": 7.298743214511119, ""supermarket_main"": 15.803013970713941}"
40.87176137657654,29.253691076360127,cell_001170,cell_001170,3,1,1,3,32.04562368891689,"{""cafe_main"": 6.321205588285577, ""hospital_main"": 5.669373788524215, ""station_main"": 4.252030341393161, ""supermarket_main"": 15.803013970713941}"
40.97086047567561,28.727550701133268,cell_002600,cell_002600,6,0,0,8,31.909560887063837,"{""cafe_main"": 8.646647167633873, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 23.262913719429964}"
41.08797759279268,28.871043530740593,cell_004354,cell_004354,4,0,1,5,31.89416888929685,"{""cafe_main"": 7.364028618842733, ""hospital_main"": 0.0, ""station_main"": 4.252030341393161, ""supermarket_main"": 20.278109929060957}"
40.934824439639584,29.30152201956257,cell_002112,cell_002112,5,0,0,9,31.866567262427782,"{""cafe_main"": 8.111243971624383, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 23.7553232908034}"
41.02491452972964,28.631888814728384,cell_003396,cell_003396,3,2,0,3,31.855877178347676,"{""cafe_main"": 6.321205588285577, ""hospital_main"": 9.731657619348159, ""station_main"": 0.0, ""supermarket_main"": 15.803013970713941}"
41.09698660180169,28.990620888746697,cell_004498,cell_004498,1,1,2,3,31.605817868011382,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 5.669373788524215, ""station_main"": 7.298743214511119, ""supermarket_main"": 15.803013970713941}"
41.1150046198197,28.79929711593693,cell_004750,cell_004750,1,1,2,3,31.605817868011382,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 5.669373788524215, ""station_main"": 7.298743214511119, ""supermarket_main"": 15.803013970713941}"
41.03392353873865,29.07432503935097,cell_003567,cell_003567,4,0,0,10,31.472178785161425,"{""cafe_main"": 7.364028618842733, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 24.10815016631869}"
41.060950565765665,28.691677493731436,cell_003937,cell_003937,3,1,2,2,31.45389461550611,"{""cafe_main"": 6.321205588285577, ""hospital_main"": 5.669373788524215, ""station_main"": 7.298743214511119, ""supermarket_main"": 12.164572024185198}"
40.98887849369362,28.930832209743645,cell_002885,cell_002885,6,0,1,4,31.308749056133866,"{""cafe_main"": 8.646647167633873, ""hospital_main"": 0.0, ""station_main"": 4.252030341393161, ""supermarket_main"": 18.41007154710683}"
40.997887502702625,28.691677493731436,cell_002999,cell_002999,6,0,0,7,31.222347971023744,"{""cafe_main"": 8.646647167633873, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 22.57570080338987}"
41.060950565765665,28.81125485173754,cell_003947,cell_003947,1,1,1,4,31.166162571286314,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 5.669373788524215, ""station_main"": 4.252030341393161, ""supermarket_main"": 18.41007154710683}"
41.00689651171163,29.146071454154633,cell_003171,cell_003171,3,0,0,15,31.15275691330844,"{""cafe_main"": 6.321205588285577, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 24.831551325022865}"
40.997887502702625,28.643846550528995,cell_002995,cell_002995,4,0,0,9,31.119351909646134,"{""cafe_main"": 7.364028618842733, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 23.7553232908034}"
40.997887502702625,28.619931078927774,cell_002993,cell_002993,3,0,0,13,30.99311236986205,"{""cafe_main"": 6.321205588285577, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 24.671906781576475}"
41.09698660180169,29.002578624547308,cell_004499,cell_004499,0,1,3,3,30.95419614166652,"{""cafe_main"": 0.0, ""hospital_main"": 5.669373788524215, ""station_main"": 9.481808382428365, ""supermarket_main"": 15.803013970713941}"
41.06995957477467,28.26119900490946,cell_004035,cell_004035,2,1,0,5,30.81331252725925,"{""cafe_main"": 4.865828809674079, ""hospital_main"": 5.669373788524215, ""station_main"": 0.0, ""supermarket_main"": 20.278109929060957}"
41.02491452972964,28.883001266541203,cell_003417,cell_003417,2,1,0,5,30.81331252725925,"{""cafe_main"": 4.865828809674079, ""hospital_main"": 5.669373788524215, ""station_main"": 0.0, ""supermarket_main"": 20.278109929060957}"
40.97086047567561,28.715592965332657,cell_002599,cell_002599,7,0,0,6,30.64689824044063,"{""cafe_main"": 9.03028032135595, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 21.616617919084682}"
41.00689651171163,29.1101982467528,cell_003168,cell_003168,4,0,0,8,30.6269423382727,"{""cafe_main"": 7.364028618842733, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 23.262913719429964}"
41.00689651171163,28.5362269283235,cell_003120,cell_003120,3,0,0,10,30.429355754604266,"{""cafe_main"": 6.321205588285577, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 24.10815016631869}"
40.997887502702625,28.79929711593693,cell_003008,cell_003008,3,0,0,10,30.429355754604266,"{""cafe_main"": 6.321205588285577, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 24.10815016631869}"
41.05194155675666,28.368818627114955,cell_003776,cell_003776,3,0,0,10,30.429355754604266,"{""cafe_main"": 6.321205588285577, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 24.10815016631869}"
40.87176137657654,29.122155982553412,cell_001159,cell_001159,3,1,0,4,30.400650923916622,"{""cafe_main"": 6.321205588285577, ""hospital_main"": 5.669373788524215, ""station_main"": 0.0, ""supermarket_main"": 18.41007154710683}"
40.87176137657654,29.134113718354023,cell_001160,cell_001160,3,1,0,4,30.400650923916622,"{""cafe_main"": 6.321205588285577, ""hospital_main"": 5.669373788524215, ""station_main"": 0.0, ""supermarket_main"": 18.41007154710683}"
41.06995957477467,28.966705417145477,cell_004094,cell_004094,3,1,0,4,30.400650923916622,"{""cafe_main"": 6.321205588285577, ""hospital_main"": 5.669373788524215, ""station_main"": 0.0, ""supermarket_main"": 18.41007154710683}"
41.06995957477467,28.906916738142424,cell_004089,cell_004089,2,2,0,3,30.40050039973618,"{""cafe_main"": 4.865828809674079, ""hospital_main"": 9.731657619348159, ""station_main"": 0.0, ""supermarket_main"": 15.803013970713941}"
41.03392353873865,29.229775604758906,cell_003580,cell_003580,2,2,0,3,30.40050039973618,"{""cafe_main"": 4.865828809674079, ""hospital_main"": 9.731657619348159, ""station_main"": 0.0, ""supermarket_main"": 15.803013970713941}"
40.98887849369362,29.241733340559517,cell_002911,cell_002911,6,0,0,6,30.263265086718555,"{""cafe_main"": 8.646647167633873, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 21.616617919084682}"
41.06995957477467,29.03845183194914,cell_004100,cell_004100,6,0,0,6,30.263265086718555,"{""cafe_main"": 8.646647167633873, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 21.616617919084682}"
40.91680642162157,29.158029189955244,cell_001832,cell_001832,1,1,3,2,30.150441089399884,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 5.669373788524215, ""station_main"": 9.481808382428365, ""supermarket_main"": 12.164572024185198}"
41.02491452972964,28.584057871525943,cell_003392,cell_003392,13,0,0,5,30.146872641691544,"{""cafe_main"": 9.86876271263059, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 20.278109929060957}"
40.92581543063058,29.217817868958296,cell_001971,cell_001971,1,1,0,6,30.120678601871006,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 5.669373788524215, ""station_main"": 0.0, ""supermarket_main"": 21.616617919084682}"
41.060950565765665,28.667762022130216,cell_003935,cell_003935,1,1,0,6,30.120678601871006,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 5.669373788524215, ""station_main"": 0.0, ""supermarket_main"": 21.616617919084682}"
40.98887849369362,28.631888814728384,cell_002860,cell_002860,3,0,0,9,30.076528879088976,"{""cafe_main"": 6.321205588285577, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 23.7553232908034}"
41.105995610810695,28.81125485173754,cell_004617,cell_004617,4,0,1,4,30.026130507342724,"{""cafe_main"": 7.364028618842733, ""hospital_main"": 0.0, ""station_main"": 4.252030341393161, ""supermarket_main"": 18.41007154710683}"
40.997887502702625,29.217817868958296,cell_003043,cell_003043,0,2,0,5,30.009767548409116,"{""cafe_main"": 0.0, ""hospital_main"": 9.731657619348159, ""station_main"": 0.0, ""supermarket_main"": 20.278109929060957}"
41.00689651171163,28.83517032333876,cell_003145,cell_003145,0,2,0,5,30.009767548409116,"{""cafe_main"": 0.0, ""hospital_main"": 9.731657619348159, ""station_main"": 0.0, ""supermarket_main"": 20.278109929060957}"
41.015905520720636,28.83517032333876,cell_003279,cell_003279,4,0,0,7,29.939729422232602,"{""cafe_main"": 7.364028618842733, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 22.57570080338987}"
41.00689651171163,29.07432503935097,cell_003165,cell_003165,2,0,0,27,29.862743564571915,"{""cafe_main"": 4.865828809674079, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 24.996914754897833}"
