name,amenity,shop,longitude,latitude,market_type
BİM,,supermarket,28.8546758,40.9790655,local
BİM,,supermarket,28.8755457,40.9775694,local
Şok,,supermarket,28.8690644,40.9869636,chain
Şok,,supermarket,28.879611,40.9785973,chain
BİM,,supermarket,28.834008,41.0031548,local
BİM,,supermarket,28.8850979,40.993736,local
Şok,,supermarket,28.869792,40.9915181,chain
A101,,supermarket,28.852974,41.000161,chain
A101,,supermarket,28.8556344,40.9973815,chain
Şok,,supermarket,28.8702707,40.9823305,chain
Migros,,supermarket,28.8243276,41.0325891,chain
BİM,,supermarket,28.8276345,41.0090905,local
A101,,supermarket,29.0081623,41.0759901,chain
CarrefourSA,,supermarket,28.9432357,41.017076,chain
Şok,,supermarket,28.9439445,41.0174759,chain
A101,,supermarket,28.9444533,41.0206227,chain
BİM,,supermarket,28.9469576,41.018188,local
A101,,supermarket,28.9477944,41.0169839,chain
A101,,supermarket,28.9420652,41.0203109,chain
A101,,supermarket,28.9707983,41.0048263,chain
BİM,,supermarket,29.1802803,41.0401253,local
Şok,,supermarket,29.1810401,41.0405039,chain
A101,,supermarket,29.1797688,41.0404244,chain
A101,,supermarket,29.1832665,41.0410375,chain
Şok,,supermarket,28.9730683,41.0294077,chain
BİM,,supermarket,29.0652679,40.9884953,local
Şok,,supermarket,29.0654848,40.9882981,chain
Migros,,supermarket,29.0607236,40.9873243,chain
Şok,,supermarket,29.1345167,40.930551,chain
A101,,supermarket,29.1336297,40.9270759,chain
BİM,,supermarket,28.9277076,41.0070739,local
A101,,supermarket,29.0621323,40.9892532,chain
Şok,,supermarket,29.2496529,40.8760489,chain
BİM,,supermarket,28.9009606,40.9972442,local
BİM,,supermarket,28.8971894,40.9958649,local
A101,,supermarket,29.2419234,40.8801428,chain
BİM,,supermarket,29.2540489,40.8752987,local
CarrefourSA,,supermarket,29.096141,40.9592965,chain
Migros,,supermarket,29.0982168,40.9564359,chain
A101,,supermarket,29.0987005,40.9588736,chain
BİM,,supermarket,29.1394065,40.9775705,local
A101,,supermarket,29.1375785,40.9777618,chain
BİM,,supermarket,29.0962981,40.9567656,local
Şok,,supermarket,28.9995138,41.069522,chain
BİM;Maltepe Verem Savaş Dispanseri,clinic,supermarket,29.1395949,40.9435652,local
Şok,,supermarket,28.9358128,41.0419906,chain
A101,,supermarket,28.9355359,41.0417104,chain
BİM,,supermarket,28.8947352,40.9974773,local
Şok,,supermarket,29.1007464,40.9554363,chain
BİM,,supermarket,29.0836597,41.1034476,local
Şok,,supermarket,29.0847763,41.1028706,chain
A101,,supermarket,29.0846543,41.1029384,chain
A101,,supermarket,29.1507517,40.9761399,chain
BİM,,supermarket,29.1423644,40.980731,local
BİM,,supermarket,29.1371809,40.9758151,local
BİM,,supermarket,29.1397066,40.9758427,local
Şok,,supermarket,29.142629,40.9838792,chain
BİM,,supermarket,28.8611696,41.1055769,local
BİM,,supermarket,28.8601498,41.1102268,local
BİM,,supermarket,29.1487144,40.9854821,local
BİM,,supermarket,29.2326751,40.8853827,local
BİM,,supermarket,29.1737424,41.0361864,local
BİM,,supermarket,29.1824212,41.0310439,local
BİM,,supermarket,28.8674045,41.1062578,local
BİM,,supermarket,29.0869381,40.9656961,local
Şok,,supermarket,29.0864002,40.9651498,chain
CarrefourSA,,supermarket,29.3101398,40.8248781,chain
BİM,,supermarket,29.1414196,40.9840801,local
BİM,,supermarket,29.1704762,40.9040023,local
Şok,,supermarket,28.8278133,41.1332409,chain
BİM,,supermarket,28.8349841,41.1323571,local
A101,,supermarket,28.8368218,41.1306165,chain
BİM,,supermarket,29.0809016,40.9751974,local
Migros,,supermarket,29.0867009,40.9620947,chain
BİM,,supermarket,28.8645754,41.1017588,local
A101,,supermarket,29.2499157,40.8759549,chain
A101,,supermarket,29.0856387,40.9693212,chain
Şok,,supermarket,29.2238758,40.9076497,chain
BİM,,supermarket,29.2256188,40.9082642,local
BİM,,supermarket,29.2214451,40.9075367,local
BİM,,supermarket,29.0878024,41.1000488,local
CarrefourSA,,supermarket,29.1139375,40.948294,chain
BİM,,supermarket,29.1292199,40.9237964,local
Migros,,supermarket,28.9842638,41.0602432,chain
BİM,,supermarket,29.3055487,40.8193525,local
BİM,,supermarket,29.1904092,40.890172,local
Şok,,supermarket,29.1090097,40.9521707,chain
A101,,supermarket,29.1346543,40.9285524,chain
BİM,,supermarket,29.2697434,40.9529305,local
A101,,supermarket,29.2743834,40.972875,chain
BİM,,supermarket,29.2738169,40.9713164,local
Şok,,supermarket,29.2737635,40.9732015,chain
BİM,,supermarket,29.2665609,40.9765465,local
BİM,,supermarket,29.2601585,40.9820861,local
Şok,,supermarket,29.2618092,40.9820773,chain
A101,,supermarket,29.266073,40.9812472,chain
A101,,supermarket,29.275298,40.9638271,chain
Şok,,supermarket,29.2693356,40.9601821,chain
BİM,,supermarket,29.2653202,40.9562597,local
A101,,supermarket,29.2647194,40.9959259,chain
BİM,,supermarket,29.2690324,40.9637541,local
BİM,,supermarket,29.2844489,40.9541628,local
A101,,supermarket,29.3017389,40.953422,chain
BİM,,supermarket,29.2965698,40.9577326,local
A101,,supermarket,29.1316596,40.9763641,chain
BİM,,supermarket,29.1346639,40.9754415,local
A101,,supermarket,29.1346551,40.9753516,chain
CarrefourSA,,supermarket,29.1573476,41.0367156,chain
BİM,,supermarket,29.1263107,40.9366262,local
A101,,supermarket,29.129308,40.936932,chain
Migros,,supermarket,29.135284,40.9381732,chain
Şok,,supermarket,28.894304,40.9988636,chain
Şok,,supermarket,28.8955538,40.9972781,chain
Migros,,supermarket,28.8565141,41.0325382,chain
Migros,,supermarket,28.8332991,40.9934728,chain
Şok,,supermarket,28.967231,41.0046366,chain
Şok,,supermarket,28.9122851,40.995788,chain
CarrefourSA,,supermarket,28.7872909,41.1025555,chain
BİM,,supermarket,29.234914,40.8824084,local
BİM,,supermarket,29.0923803,41.0199663,local
A101,,supermarket,29.0921447,41.0196216,chain
A101,,supermarket,29.2862932,40.9475584,chain
A101,,supermarket,29.2710328,40.9784725,chain
BİM,,supermarket,29.2947091,40.9378808,local
Şok,,supermarket,29.248222,40.9719973,chain
A101,,supermarket,29.2835801,40.947827,chain
Şok,,supermarket,29.2625356,40.9668645,chain
A101,,supermarket,29.2765474,40.9769578,chain
Şok,,supermarket,29.2533303,40.9665378,chain
