name,amenity,shop,longitude,latitude,market_type
Vargün Gıda,,supermarket,29.2803248,40.9734682,local
Aktaş Gıda,,supermarket,29.2757374,40.9754738,local
Akgün Market,,supermarket,29.2808768,40.951164,local
Aktaş Gıda,,supermarket,29.2697437,40.9754153,local
Onur Market,,supermarket,29.2767417,40.9464241,chain
Aydınlar Gıda,,supermarket,29.2808515,40.9744621,local
İncivan Hipermarket,,supermarket,29.2805019,40.9477409,local
Huzur Market,,supermarket,29.2669412,40.973079,local
Umut Gıda,,supermarket,29.2742762,40.9695255,local
Karadeniz Gıda,,supermarket,29.2733745,40.9703375,local
Oruç Hiper Market,,supermarket,29.2683601,40.9477137,local
Beyza Hiper Marketler,,supermarket,29.2735109,40.9713684,local
Öter Gıda,,supermarket,29.2744513,40.9441377,local
Aksoy Gıda,,supermarket,29.2723614,40.9464353,local
Sevkar Market,,supermarket,29.2810688,40.9471777,local
Bilgirler Hipermarket,,supermarket,29.2827594,40.9468927,local
Çamlık Tekel,,supermarket,29.2784823,40.9696317,local
Erzincan Gıda,,supermarket,29.280886,40.9748553,local
Yavuzlar Gıda,,supermarket,29.2792915,40.9733877,local
Enfes Gıda,,supermarket,29.2730664,40.9730249,local
Hakmar,,supermarket,29.2968442,40.9571281,chain
Ikra market,,supermarket,29.2833079,40.958741,local
Kanburoğlu,,supermarket,29.2827207,40.9598575,local
Even market,,supermarket,29.259452,40.9776074,local
Turanlar,,supermarket,29.2613235,40.975601,local
Display market,,supermarket,29.2602226,40.9783774,local
Hakmar,,supermarket,29.2532244,40.9789754,chain
Işıkmar Süpermarket,,supermarket,29.2637425,40.9877455,local
Hakmar,,supermarket,29.2635623,40.9802969,chain
Okurlar Market,,supermarket,29.2626129,40.9811315,local
Demircanlar market,,supermarket,29.2968129,40.9568793,local
Ceyln market,,supermarket,29.2830656,40.9543015,local
Meleri nalbur,,supermarket,29.2545644,40.9809283,local
Koçtan market,,supermarket,29.2625478,40.9832912,local
ÖZASLANLAR,,supermarket,29.2567793,40.9751115,local
Tek bilek market,,supermarket,29.2598213,40.9871169,local
Gurme,,supermarket,29.2566857,40.9811236,local
Yakut hipermarket,,supermarket,29.2648911,40.9540477,local
Dilek market,,supermarket,29.2653846,40.9927677,local
Hakmar,,supermarket,29.2701911,40.9603109,chain
Halal dunya marketleri,,supermarket,29.2689895,40.9643456,local
Doğan gün AVM,,supermarket,29.2672943,40.9671972,unknown
Özermar,,supermarket,29.2724012,40.9920551,local
Doluyurtlar market,,supermarket,29.2784094,41.0002661,local
Yildiz gida,,supermarket,29.2702126,40.96279,local
Merve market,,supermarket,29.2669939,41.0032053,local
Gezer market,,supermarket,29.2666721,40.9684853,local
Çağrı market,,supermarket,29.2613076,40.9582853,local
İkizler süpermarket,,supermarket,29.2745685,40.9935856,local
Aygün market,,supermarket,29.2782507,40.9978124,local
Sibel gida,,supermarket,29.2679166,40.9683557,local
Ceba sobacılık,,supermarket,29.2687964,40.9671891,local
Sultanbeyli ambalaj,,supermarket,29.2693113,40.9649937,local
Alem market,,supermarket,29.2650842,40.9542017,local
Sempati,,supermarket,29.2632388,40.9900872,local
Balcioğlu market,,supermarket,29.2780232,41.0015616,local
Umut tedarik gıda zinciri Tic,,supermarket,29.2638826,40.9962984,local
UCZ Market karabag,,supermarket,29.2634105,40.957548,local
Hakmar,,supermarket,29.2690324,40.9645157,chain
Fark büfe,,supermarket,29.2697834,40.9660063,local
Artım Gıda,,supermarket,29.2691182,40.9678372,local
Hakmar,,supermarket,29.2649125,40.997432,chain
Dadaş AVM,,supermarket,29.2653202,40.955409,unknown
Nur market,,supermarket,29.271264,40.9915692,local
Komşu market,,supermarket,29.2594194,40.99395,local
Gurme kahvalti,,supermarket,29.2686017,40.9664807,local
Fesleğen market,,supermarket,29.2668866,40.9530105,local
Fulya çiçekçilik,,supermarket,29.2679595,40.9681775,local
Naz market,,supermarket,29.2650842,40.9597842,local
Yunus market,,supermarket,29.26517,41.0002175,local
Filli boya,,supermarket,29.2684316,40.9631303,local
Karabulut market,,supermarket,29.2683887,40.9651719,local
Elit market,,supermarket,29.2683028,40.9543556,local
Console plus,,supermarket,29.2675518,40.9675456,local
Kardelen market,,supermarket,29.2649984,40.9967032,local
Şamil oğlu market,,supermarket,29.2654275,40.9949541,local
Gülüm market,,supermarket,29.2693328,41.0029867,local
Bekçi,,supermarket,29.2680024,40.9607403,local
Kafkas gida,,supermarket,29.2677664,40.9646453,local
Karadeniz market,,supermarket,29.2673372,40.9646939,local
Has ambalaj,,supermarket,29.2689466,40.9652286,local
Happy center,,supermarket,29.2670461,40.966355,unknown
Şenmar,,supermarket,29.2886668,40.9521779,local
Hakmar,,supermarket,29.2831676,40.9541286,chain
Berka,,supermarket,29.1311823,40.9767481,local
Oktay Tekel,,supermarket,29.0292274,40.9955334,local
Sihirli Çiftlik Ekolojik Market,,supermarket,29.177066,41.0329784,local
Kim,,supermarket,28.9682074,41.0045792,local
Çağrı Market,,supermarket,29.10977,41.0217278,local
Karadağ Gida Şarküteri,,supermarket,29.0066666,41.078038,local
Hakmar,,supermarket,29.1928233,41.017971,chain
Hakmar,,supermarket,29.2980224,40.9468968,chain
Çelik Gıda,,supermarket,29.2912916,40.9511665,local
Şenmar,,supermarket,29.2886778,40.9521786,local
Tosun gıda,,supermarket,29.2588234,40.9618172,local
Kekeç gida,,supermarket,29.2523783,40.9608446,local
şifa Market,,supermarket,29.2883318,40.9371959,local
Balci hiper,,supermarket,29.2746408,40.983846,local
Taşkın Market,,supermarket,29.2563987,40.95886,local
Yıldız süpermarket,,supermarket,29.2644004,40.9862684,local
Bayram gıda,,supermarket,29.3037367,40.9460527,local
Yağit,,supermarket,29.280324,40.9658923,local
Adam markete,,supermarket,29.2790365,40.976893,local
Başakmar Market,,supermarket,29.2791224,40.9815828,local
Snowy Gross Market,,supermarket,29.2840707,40.9640388,local
Kurvaz gıda,,supermarket,29.2876325,40.9657252,local
SE mar,,supermarket,29.2632242,40.9891315,local
Hert food,,supermarket,29.305491,40.948468,local
Akyazı gıda,,supermarket,29.2543173,40.9586736,local
Buğday unlu maymunları,,supermarket,29.2601752,40.9677556,local
Kardeşler markete,,supermarket,29.2688193,40.9887362,local
Hasmar süpermarket,,supermarket,29.2718697,40.9797847,local
Vural marker,,supermarket,29.2477141,40.9676638,local
Güldür marketler,,supermarket,29.2567205,40.9592165,local
Meral markete,,supermarket,29.2680726,40.978101,local
Demir markete,,supermarket,29.274745,40.9941681,local
Medet market3,,supermarket,29.2468295,40.9684334,local
İkizler süpermarket,,supermarket,29.2745519,40.9936012,local
Hakmar,,supermarket,29.2851835,40.9423197,chain
Ebu yusuf,,supermarket,29.2524335,40.9640633,local
Yıldız Gıda,,supermarket,29.2589951,40.9671966,local
Bizim toptan Market,,supermarket,29.2803077,40.9647436,local
Fazlıoğlu Gıda,,supermarket,29.2829294,40.9638882,local
Hakmar,,supermarket,29.2512797,40.9646797,chain
Klas market,,supermarket,29.2555833,40.9680797,local
Ömür oğlu,,supermarket,29.262321,40.9669131,local
Akkaya takset,,supermarket,29.2839677,40.9380018,local
Snowy,,supermarket,29.2670107,40.9820527,local
Aksoy Gıda,,supermarket,29.260025,40.9653333,local
Kaykusuz Market,,supermarket,29.2806143,40.9641332,local
Vatan markete,,supermarket,29.2737365,40.983073,local
Hançer Market,,supermarket,29.2591882,40.9575636,local
Göymen,,supermarket,29.2921514,40.9507841,local
Karadeniz Gıda,,supermarket,29.253459,40.9642315,local
Kiliç market,,supermarket,29.254961,40.9670184,local
Medet Market,,supermarket,29.2558408,40.9621899,local
Naçaroğlu market,,supermarket,29.2519286,40.9644151,local
Hakmar,,supermarket,29.2968183,40.9519726,chain
Tekin bufe,,supermarket,29.2750401,40.9672207,local
Taşkın gida,,supermarket,29.2574716,40.9586493,local
EFE markete,,supermarket,29.2754102,40.9765042,local
Manau,,supermarket,29.2917018,40.937584,local
Altintepe Market,,supermarket,29.2748187,40.9800985,local
Gıda,,supermarket,29.2700672,40.9790476,local
Koç süpermarker,,supermarket,29.2483726,40.9690686,local
Beyza,,supermarket,29.2535472,40.9674164,local
Hakmar,,supermarket,29.2895079,40.9618658,chain
merket,,supermarket,29.2488977,40.9667686,local
Boy market,,supermarket,29.2463477,40.9676865,local
Pınar,,supermarket,29.2741656,40.9804002,local
Mopaş,,supermarket,29.2660117,40.9794931,local
Morkoç,,supermarket,29.2845674,40.9549811,local
Düzgün market,,supermarket,29.248766,40.9627047,local
Barakat,,supermarket,29.2733288,40.9799305,local
Tayfun Market,,supermarket,29.2556906,40.9642396,local
Karagöz,,supermarket,29.2514414,40.9633973,local
Aksu Kuruyemiş Market,,supermarket,29.2630506,40.9650255,local
Hurun market,,supermarket,29.2532514,40.9668728,local
Özkoç Market,,supermarket,29.2849588,40.9649283,local
Nur,,supermarket,29.2526456,40.9655196,local
Akay market,,supermarket,29.2973002,40.9449384,local
mismar market lalerı,,supermarket,29.2858209,40.9383933,local
kara deniz bakal,,supermarket,29.2461176,40.9696462,local
Ramazan,,supermarket,29.2513706,40.9648267,local
Dadas Market,,supermarket,29.2868454,40.9627214,local
Sarıoğlu market,,supermarket,29.2504563,40.9634863,local
Melissa,,supermarket,29.2723632,40.9797847,local
Başakamr markete,,supermarket,29.2739296,40.9882564,local
Aksu market,,supermarket,29.2479132,40.9634419,local
Ucuzluk pazarı,,supermarket,29.2514744,40.9645327,local
Köylüoğlu,,supermarket,29.2505529,40.9651011,local
Findik su,,supermarket,29.2470527,40.968793,local
Coşkun,,supermarket,29.2853816,40.9564757,local
sahric,,supermarket,29.2520195,40.9643759,local
UCZ Market,,supermarket,29.2552829,40.9657303,local
Yıldırım market,,supermarket,29.2950131,40.9427237,local
Golf markete,,supermarket,29.2705393,40.977946,local
Can markete,,supermarket,29.2789292,40.9860211,local
alarabi,,supermarket,29.2471866,40.9686132,local
Gök su,,supermarket,29.2459088,40.9673983,local
Tadim markete,,supermarket,29.2682862,40.9760263,local
Doğan markete,,supermarket,29.2778014,40.9770283,local
İkra Market,,supermarket,29.2563772,40.9655035,local
Tosunlar Market,,supermarket,29.2562914,40.9593623,local
Alameer,,supermarket,29.2714834,40.9795984,local
Florest,,supermarket,29.2476688,40.9695993,local
Kerençiler Market,,supermarket,29.2611415,40.9647022,local
Berat,,supermarket,29.2520089,40.9713657,local
Başkamar,,supermarket,29.2761715,40.9896478,local
Tur gıda,,supermarket,29.2555618,40.9626841,local
ÖZ hatipoğlu markete,,supermarket,29.275496,40.990945,local
Earth market,,supermarket,29.2944744,40.9446702,local
Kayahipermarket,,supermarket,29.2953435,40.942974,local
Çığır gıda markete,,supermarket,29.2709899,40.9771441,local
Ikizler,,supermarket,29.279847,40.98361,local
Sercan gida market,,supermarket,29.2485132,40.9642196,local
Şafak Market,,supermarket,29.2591453,40.9676179,local
Idris market,,supermarket,29.2813754,40.986669,local
Damla Gıda,,supermarket,29.2551541,40.9604318,local
Özkaya market,,supermarket,29.2478939,40.9699618,local
Demircanlar,,supermarket,29.2503527,40.9695027,local
Kardeşler geyda,,supermarket,29.2822123,40.9706314,local
Naseem Market,,supermarket,29.280045,40.9658032,local
Altay dukan,,supermarket,29.2511766,40.9720958,local
Hibe market,,supermarket,29.2824473,40.9538878,local
Hakmar,,supermarket,29.2648229,40.9852576,chain
Dilek Süpermarket,,supermarket,29.0302982,40.9952636,local
Orsin Gıda Binbir Çeşit Toplu Tüketim,,supermarket,29.2700795,40.8731176,local
Damla Market,,supermarket,29.1845956,40.9000465,local
Arzum Gıda,,supermarket,29.1845474,40.9001275,local
BURDA MARKET,,supermarket,28.7815972,40.9863425,local
مخزن وحلويات عباد الرحمن,,supermarket,28.9108808,41.0108687,local
Kurtuluş Market,,supermarket,28.9103599,41.0112812,local
acar gida,,supermarket,28.9149791,41.009276,local
M-S MARKET,,supermarket,28.9097871,41.0117715,local
Maraş market,,supermarket,28.9096978,41.0111178,local
Maraş market,,supermarket,28.9129944,41.0106375,local
Yöresel Market,,supermarket,28.9111456,41.0107961,local
DK Maketleri,,supermarket,28.9114136,41.009076,local
YAŞAR MARKET,,supermarket,28.9099551,41.0106707,local
Ucuz Nokta,,supermarket,28.9123138,41.0089313,local
Hacı Muhammed Market,,supermarket,28.9125398,41.0106188,local
SAM MARKET,,supermarket,28.9124705,41.0101429,local
DK Maketleri,,supermarket,28.909851,41.0124704,local
Qri market,,supermarket,28.9031721,40.998333,local
Enes Market,,supermarket,28.9029384,41.0032932,local
aslan market,,supermarket,28.9059104,41.0062353,local
Buse,,supermarket,28.9035417,41.0040385,local
ecrin market,,supermarket,28.9071825,41.0070492,local
Beştelsiz Market,,supermarket,28.9071454,40.9983824,local
Ovaçin Market,,supermarket,28.9036078,40.9977623,local
Yılmaz Market,,supermarket,28.9053564,40.999346,local
KARADENİZ MARKET,,supermarket,28.9072315,41.0054145,local
Yeşilçay Market,,supermarket,28.9078388,40.9987235,local
Met Emen alışveriş,,supermarket,28.9047054,41.004329,local
dilmar market,,supermarket,28.9069982,41.0065692,local
Özgür kardeşler gıda,,supermarket,28.893681,40.9975109,local
Alibaba Gida,,supermarket,28.9051999,41.0072115,local
Aydın gida,,supermarket,28.9059104,41.0066735,local
süpermarket,,supermarket,28.9070903,41.0069726,local
محل بيع مشتقات الحليب,,supermarket,28.9046926,41.0041072,local
Aydın gida,,supermarket,28.9064635,41.0080022,local
Canet market,,supermarket,28.9044024,40.9980042,local
haram store,,supermarket,28.9026341,41.0053919,local
Üstüner Market,,supermarket,28.9059023,40.9983973,local
Savcı Market,,supermarket,28.908057,40.9979559,local
Alkan Market,,supermarket,28.9017328,41.0023555,local
yıldırım,,supermarket,28.9039729,41.0062204,local
ALP kardeşlar,,supermarket,28.9049576,41.0067006,local
Rouz market,,supermarket,28.9047437,41.004599,local
Harput,,supermarket,28.8947217,40.9974788,local
Efe süpermarket,,supermarket,28.9073766,41.0058707,local
Has mar,,supermarket,28.9112035,40.997611,local
MAKBUL,,supermarket,28.9114691,40.9992324,local
SARAYI HİPERMARKET,,supermarket,28.9134741,40.9972287,local
Bul-tem market,,supermarket,28.9015841,40.9990017,local
KARDEŞLER SÜPERMARKET,,supermarket,28.9132219,40.9983525,local
Demir market,,supermarket,28.9097598,40.99698,local
A.l01,,supermarket,28.9103912,40.9996239,local
Show,,supermarket,28.909943,40.9983396,local
GAZİANTEP GIDA,,supermarket,28.9115697,40.9976203,local
ANADOLU SUPERMARKET,,supermarket,28.9116455,40.9974601,local
Özlem Market,school,supermarket,28.9027332,41.0025605,local
Selam,,supermarket,28.9045836,40.9900482,local
UCZ,,supermarket,28.9014605,40.991999,local
Halk Süpermarket,,supermarket,28.901166,40.9900472,local
Murat Market,,supermarket,28.9024885,40.9935565,local
Bereket Kahvaltı Dünyası Süpermarket,,supermarket,28.9022548,40.9912703,local
Karınca,,supermarket,28.895441,40.9883788,local
Elvan,,supermarket,28.9044461,40.9880526,local
Sönmez Hipermarketleri,,supermarket,28.894577,40.988543,local
Kanuni Market,,supermarket,28.9022444,40.9943091,local
Gundo,,supermarket,28.9069146,40.9896371,local
Happy Center,,supermarket,28.90184,40.9942148,unknown
güngen,,supermarket,28.8966369,40.9926839,local
Ser yöresel market,,supermarket,28.9004299,40.9945911,local
kent market,,supermarket,28.8942937,40.9913185,local
Show market,,supermarket,28.9002897,40.9947114,local
belkis market,,supermarket,28.8966015,40.9889711,local
Badem grup,,supermarket,28.8976713,40.9939324,local
tahan market,,supermarket,28.8967502,40.9858953,local
Gele Süpermarket,,supermarket,28.901269,40.9909783,local
sadat ticaret,,supermarket,28.8933441,40.987243,local
elmasım gida,,supermarket,28.8955112,40.9862172,local
elmas kardeşler,,supermarket,28.8945207,40.9857184,local
pamir market,,supermarket,28.8982724,40.9881996,local
yeşil çay market,,supermarket,28.8982603,40.9871125,local
myshop,,supermarket,28.8953885,40.9869422,local
qri,,supermarket,28.8955112,40.9856384,local
cihan gida,,supermarket,28.8978825,40.986784,local
kahvaltı diyarı,,supermarket,28.8982872,40.9875699,local
Qri,,supermarket,28.8948094,40.9845425,local
İstanbul Market 2,,supermarket,28.893593,40.9856304,local
Damla Market,,supermarket,28.8942276,40.9849418,local
Cagri,,supermarket,28.9049005,40.9878129,local
Alaturka,,supermarket,28.9048357,40.9880819,local
Karınca gıda,,supermarket,28.9017446,40.995704,local
Gül,,supermarket,28.9083428,40.9921259,local
UCZ,,supermarket,28.9068174,40.992177,local
Sumalak,,supermarket,28.9055793,40.9934799,local
SHOW,,supermarket,28.9088737,40.9924868,local
Seç Market,,supermarket,28.9052472,40.9931643,local
Pakmar,,supermarket,28.8457194,41.0475529,local
Huzur,,supermarket,28.8396087,41.0491371,local
UCZ,,supermarket,28.83992,41.0484698,local
Meryem Market,,supermarket,28.8425514,41.0482109,local
Yılmazlar,,supermarket,28.8351011,41.0476046,local
Barış,,supermarket,28.841552,41.0492844,local
Simar,,supermarket,28.8402477,41.0462949,local
Ekremoğulları,,supermarket,28.832225,41.0495498,local
Bizmar,,supermarket,28.8346599,41.0491857,local
Aslan Market,,supermarket,28.8334706,41.0478831,local
Maksat Gıda,,supermarket,28.8295745,41.0682981,local
Fırat market,,supermarket,28.8467152,41.0559485,local
Cemil toptan gida,,supermarket,28.8459923,41.0492785,local
Birlik market,,supermarket,28.8463677,41.0524618,local
İsmer market,,supermarket,28.8463467,41.055933,local
Atlay Market,,supermarket,28.8476698,41.0520939,local
Farkmar Market,,supermarket,28.8463706,41.0467941,local
Kamer,,supermarket,28.854867,41.0578389,local
Sönmez,,supermarket,28.8530658,41.0640801,local
Özuğur Hypermarket,,supermarket,28.8460531,41.0482768,local
Asıl market,,supermarket,28.8479259,41.0557513,local
Yılmazlar market,,supermarket,28.8562288,41.0460438,local
Rota,,supermarket,28.8551197,41.0568544,local
Özkan Peynircilik,,supermarket,28.8584625,41.046128,local
Gündüz,,supermarket,28.8409866,41.0513698,local
Huzur Süpermarket,,supermarket,28.8494311,41.052914,local
Market,,supermarket,28.8571611,41.0507172,local
Mutlu Market,,supermarket,28.8563713,41.0468796,local
Akgüller Hipermarketleri,,supermarket,28.8559106,41.0510746,local
Yeğenler,,supermarket,28.8495673,41.0514284,local
Güleryüz Market,,supermarket,28.8535943,41.0607892,local
Samed Ay,,supermarket,28.8556506,41.0709224,local
Sayanalar Market,,supermarket,28.8587379,41.0474811,local
Kardeşler,,supermarket,28.8558996,41.0496301,local
Qri,,supermarket,28.8549069,41.0676781,local
İsra Market,,supermarket,28.8598367,41.0469095,local
Anadolu Şarküteri,,supermarket,28.8539478,41.0617142,local
Elezoğlu,,supermarket,28.8496169,41.0492247,local
Miraç Market,,supermarket,28.8570943,41.051073,local
Hafizoğulları,,supermarket,28.8537606,41.060311,local
Tek Yön,,supermarket,28.8553224,41.0697849,local
Onur,,supermarket,28.8596601,41.0482415,local
İnan Market,,supermarket,28.8596539,41.0706527,local
Sarıcanlar,,supermarket,28.8554326,41.0692795,local
Ak Sağlam,,supermarket,28.8542181,41.0593781,local
Kim,,supermarket,28.8587394,41.0500266,local
Caner,,supermarket,28.838255,41.0532464,local
Seç Market,,supermarket,28.8309675,41.0530305,local
qri,,supermarket,28.8550741,41.0505525,local
Güngen,,supermarket,28.8369203,41.0494054,local
Ay-Pa,,supermarket,28.8338397,41.0535213,local
Köşem Market,,supermarket,28.8585609,41.0464025,local
Caner,,supermarket,28.8353092,41.0537766,local
Erdem Market,,supermarket,28.8365941,41.0501205,local
Sağlam Market,,supermarket,28.8584821,41.0464842,local
Tuzluca Market,,supermarket,28.8573551,41.0506278,local
Kerim Gıda,,supermarket,28.8568942,41.0491446,local
Yıldız süper market,,supermarket,28.8449585,41.033312,local
Gümüş market,,supermarket,28.8391295,41.0312385,local
Cavusoglu,,supermarket,28.8291457,41.0263917,local
Özdemirler gıda pazarı,,supermarket,28.8391536,41.0343065,local
Yasin süper market,,supermarket,28.8398796,41.0323737,local
Rammar süpermarket,,supermarket,28.844534,41.0314813,local
MCM,,supermarket,28.8305493,41.0260732,local
Arden,,supermarket,28.8241266,41.0218432,local
Çeşme market,,supermarket,28.8363164,41.0324134,local
Öz kardeşler market,,supermarket,28.835818,41.0312884,local
Kardeşler market,,supermarket,28.8413319,41.0326595,local
Onur,,supermarket,28.8284942,41.0314349,local
Birmar,,supermarket,28.844786,41.0265415,local
Safa market,,supermarket,28.834915,41.0343493,local
Ekici market,,supermarket,28.8388514,41.0326391,local
Royal Market,,supermarket,28.8305279,41.0311664,local
Turan market,,supermarket,28.8371731,41.0309543,local
Metin hipermarketleri,,supermarket,28.8396022,41.0302635,local
Yıldız market,,supermarket,28.8387378,41.0319267,local
Him market,,supermarket,28.8399112,41.0344303,local
Nimet market,,supermarket,28.8444301,41.0339918,local
Lazım market,,supermarket,28.8423956,41.0310212,local
Bame süpermarket,,supermarket,28.8432419,41.0289957,local
Halkmar hipermarketleri,,supermarket,28.8430195,41.0242474,local
Market şam,,supermarket,28.8395428,41.0325643,local
makhzan jebel alzawia,,supermarket,28.8414161,41.0307224,local
Golden market,,supermarket,28.8290712,41.0260994,local
Tedi,,supermarket,28.8294638,41.0276896,local
Salmanlar market,,supermarket,28.8427502,41.0312381,local
Efe,,supermarket,28.836072,41.041476,local
Fırat market,,supermarket,28.845614,41.0376858,local
Ozcan,,supermarket,28.843805,41.042371,local
İlhanlar,,supermarket,28.8442042,41.0456356,local
Emin süpermarket,,supermarket,28.8405628,41.0372887,local
Deniz Market,,supermarket,28.8461013,41.0454505,local
Yenimahalle,,supermarket,28.8439055,41.0413498,local
Rammar,,supermarket,28.8481055,41.0432246,local
Tunaylar Market,,supermarket,28.8250539,41.0412642,local
Nur Market,,supermarket,28.8240403,41.0373306,local
Hürol market,,supermarket,28.8400367,41.0371814,local
Gokce market,,supermarket,28.8311899,41.045336,local
YEĞENLER GRUP,,supermarket,28.8475884,41.0431708,local
Güneşli Center,,supermarket,28.8240212,41.0372083,unknown
Ozugur,,supermarket,28.8405277,41.0395078,local
Mert gıda,,supermarket,28.8455615,41.0371461,local
Anadolu alışveriş merkezi,,supermarket,28.8445952,41.0383188,local
Gunmar market,,supermarket,28.837751,41.0347964,local
şener market,,supermarket,28.8444769,41.0373204,local
Sezgin Gıda,,supermarket,28.8604096,41.0417878,local
Al Shahba süpermarket,,supermarket,28.8510099,41.0437037,local
Alican Market,,supermarket,28.8578174,41.0419253,local
Cihan Kuruyemiş,,supermarket,28.8604096,41.0418384,local
Ekinciler,,supermarket,28.8675718,41.0350383,local
TEKİN BİZİM MARKET,,supermarket,28.8512654,41.0447793,local
Etik hipermarket,,supermarket,28.8630058,41.0332952,local
BAME,,supermarket,28.8657862,41.0365256,local
Kim,,supermarket,28.8544108,41.0351213,local
Uyum,,supermarket,28.8591297,41.0389339,local
Maksul,,supermarket,28.8613528,41.0401631,local
Karadoğanlar market,,supermarket,28.8594067,41.0325293,local
KITAY MARKET,,supermarket,28.8576508,41.0442831,local
Yayla Grup Marketleri,,supermarket,28.8591772,41.042571,local
Berker Gıda,,supermarket,28.8663053,41.0392379,local
Çelikler Shop,,supermarket,28.8592386,41.042103,local
Mega Tekel Shop,,supermarket,28.8603308,41.0334345,local
Jan Marker,,supermarket,28.8591222,41.0438465,local
Emin Market,,supermarket,28.8559298,41.041301,local
CAN MARKET,,supermarket,28.8506274,41.0439558,local
Birmar market,,supermarket,28.8526874,41.0332163,local
SİTE MARKET,,supermarket,28.8526091,41.0448172,local
EMİRPEN GIDA,,supermarket,28.8513051,41.0445799,local
A.K.S SÜPER MARKET,,supermarket,28.8636732,41.0372957,local
Nisa Çerez,,supermarket,28.8584617,41.0456965,local
Uygun Market,,supermarket,28.8573959,41.0428625,local
Yılmaz Market,,supermarket,28.8589498,41.0432391,local
Altun,,supermarket,28.8642497,41.0337642,local
Cem Kuruyemiş,,supermarket,28.8507605,41.0432948,local
Yılmaz market,,supermarket,28.8578321,41.0453997,local
Kutay,,supermarket,28.8586791,41.0369108,local
Meteor Matket,,supermarket,28.8573485,41.0450767,local
Birmar hipermarketler,,supermarket,28.8526633,41.033166,local
Doğa Gıda Ltd.,,supermarket,28.8648073,41.0384641,local
Çınar Market,,supermarket,28.851315,41.0432244,local
Peynirci,,supermarket,28.8611632,41.0334026,local
HASTAŞ MARKET,,supermarket,28.8536571,41.0444861,local
Yılmaz market,,supermarket,28.8587671,41.0415529,local
ALKAN,,supermarket,28.8584722,41.0408343,local
Güzelsu supermarket,,supermarket,28.8529534,41.0281705,local
Alicanlar hipermarket,,supermarket,28.8632078,41.0316363,local
bizim peynirci,,supermarket,28.860292,41.0312725,local
Atmaca süpermarket,,supermarket,28.8496039,41.03101,local
Aytuğ süpermarketleri,,supermarket,28.8539664,41.028895,local
Yayla grup supermarketleri,,supermarket,28.853664,41.0317651,local
Uyum,,supermarket,28.8568963,41.0298521,local
Altun süpermarket,,supermarket,28.8485565,41.0319829,local
Metin hipermarket,,supermarket,28.8502336,41.0285181,local
Yeğenler,,supermarket,28.8573404,41.0225631,local
Yegenler grup,,supermarket,28.8630748,41.0304307,local
UYUMLU,,supermarket,28.8583045,41.0207372,local
BERRAK MARKET,,supermarket,28.8653926,41.0222461,local
Suma Shop,,supermarket,28.9716704,41.0250036,local
Namlı Hipermarketleri,,supermarket,29.0333734,40.9921203,local
Happy Center,,supermarket,29.1311744,41.0039908,unknown
Hakmar,,supermarket,29.3207693,40.8295923,chain
ÖZÇEÇEN MARKET - ABDURRAHMAN SAHIN,,supermarket,28.8968974,41.0576102,local
Kaya gida 2 yasin bolta,,supermarket,28.897923,41.0585487,local
Gazi Market,,supermarket,28.9650445,41.0432089,local
Selvi Gıda,,supermarket,29.3387645,40.8590134,local
Köyüm,,supermarket,29.3427789,40.8649076,local
Tedi,,supermarket,29.3428606,40.86492,local
Üçler Market,,supermarket,29.0044292,41.0427764,local
Hakmar,,supermarket,29.3279512,40.8678589,chain
Group Aydınlı,,supermarket,29.3274922,40.8696214,local
Çağrı,,supermarket,29.3258718,40.8706422,local
Hakmar,,supermarket,29.3304507,40.8707799,chain
Hakmar Express,,supermarket,29.3242988,40.8742913,chain
Mopaş,,supermarket,29.3221734,40.8693182,local
Tatbak-Kurfalı,,supermarket,29.2265717,40.8999204,local
Hakmar,,supermarket,29.3187454,40.8653139,chain
Hakmar,,supermarket,29.2281689,40.901162,chain
Sabır Hiper Market,,supermarket,29.3235867,40.8657514,local
Hakmar,,supermarket,29.3396008,40.8815782,chain
Hakmar,,supermarket,29.3504939,40.8793147,chain
Gürkan market,,supermarket,28.9029495,41.0549177,local
Aydinlar gida pazari,,supermarket,28.9034752,41.0548159,local
Özkuruşlar,,supermarket,29.2231902,40.888441,local
سوق,,supermarket,28.9734522,41.0164208,local
Çağrı,,supermarket,29.1017156,41.016208,local
Kartal Market,,supermarket,29.2085663,40.9137819,local
happy center,,supermarket,29.1104021,41.0089415,unknown
Hakmar,,supermarket,29.2231413,40.8897233,chain
Hakmar,,supermarket,29.3103284,40.8690701,chain
Hakmar,,supermarket,29.3071657,40.8648588,chain
Ses,,supermarket,29.3074044,40.8645647,local
Demar,,supermarket,29.0048369,41.0857478,local
Hakmar,,supermarket,29.3070234,40.9129704,chain
DEMAR Market,,supermarket,29.0068545,41.0785188,local
KİM Market,,supermarket,29.0036003,41.078423,local
Surkent Market,,supermarket,28.679912,41.3395282,local
Manav,,supermarket,28.6796196,41.3393389,local
Ichiban,,supermarket,29.0339817,41.0843968,local
Eray Şarküteri,,supermarket,28.9023814,41.0585287,local
İndirim Market,,supermarket,28.8949655,41.0535547,local
Örpa Market,,supermarket,28.8939218,41.0560954,local
Şimşekler,,supermarket,29.0864284,41.0058957,local
Umut Market,,supermarket,29.0815608,41.0039065,local
Hakmar Express,,supermarket,29.0809994,41.0032251,chain
