name,leisure,longitude,latitude
Çınar Parkı,park,29.115523117064075,40.96380520950415
Atıfbey Parkı,park,29.043738494746112,41.0095649752659
Erdem Parkı,park,29.04925859778699,41.00993763259631
Koşuyolu Parkı,park,29.039887243621404,41.00877913941015
Menekşe Parkı,park,29.0519845445576,41.01286200802261
Güneş Saati Parkı,park,29.02298505399099,41.1078236164127
Konaklar Mahallesi Çocuk Parkı,park,29.013616428698477,41.08778050554134
Levent Parkı,park,29.01682813630832,41.07599542720427
Kayışdağı Parki,park,29.155518094726645,40.97694148896015
Şerife Bacı Deprem Parkı,park,29.261988061229516,40.89053771008619
Gül Parkı,park,28.68325069978857,41.0658046625496
Park,park,28.3286330215162,41.06139399305715
Yaşar Doğu Parkı,park,29.175549776852037,41.02795484090144
Beylikdüzü Yaşam Vadisi,park,28.635414403608724,41.00817118233545
Newresidence Orta Bahçe,park,28.65361603771721,41.01967484782799
YunusEmre Parkı,park,29.323424443463928,40.82732631009096
Akasya Parkı,park,29.07726366824251,41.02410686780915
Bahriye Üçok Parkı,park,29.02923193648358,41.197369015773305
Aygaz Parkı,park,29.012900007483047,41.204479337539496
Şehit Muhammet Oğuz Kılınç Parkı,park,29.301609751432927,40.92370850163552
Ataşehir Kent Parkı,park,29.14404712876748,40.99042548346598
Burhaniye Parkı,park,29.054201799884837,41.03484299342482
Millet Parkı,park,29.053408189108104,41.02336522808928
İBB İdealtepe 50. Yıl Korusu,park,29.123166589885184,40.94078039046878
Abdullah Kaya Çocuk Parkı,park,29.03735228394661,41.24511269794497
Kamil İlhan Parkı,park,29.04329497929129,41.2441994998798
Küçükçekmece Belediyesi Hayat Parkı,park,28.80053469954919,41.04020250237129
Şehit Serhat Yurttaş Parkı,park,29.22928496871573,40.8729118056079
Çekmeköy Meydanı,park,29.1872261370163,41.021490250025394
Çetin Emeç Parkı,park,28.909933786374555,41.00007284633951
Çavlan Parkı,park,28.67907984986297,41.06729295751607
assembly area,park,28.95131307285675,41.06879291798474
Öğretmen Hakkı Doğan Parkı,park,28.72423626286592,40.977718632324766
Sultanbeyli Gölet,park,29.277140190854357,40.95284075718459
Yeşilpınar Bölge Parkı,park,28.921560296622232,41.08113963994518
Bahçelievler Belediyesi Şehit Selim Ayaydın Parkı,park,28.858297724794973,40.99839317074672
Güven Parkı,park,28.87604186134472,41.015202331386085
Cevher Dudayev Parkı,park,28.869291853982844,41.02266480931934
Orhangazi Parkı,park,28.877242964347538,41.00185556449715
Şehitler Parkı,park,28.877343361024952,41.00407677138253
Koza 1 Parkı,park,28.87567799055345,41.005554277391546
30 Ağustos Parkı,park,28.89119966028736,41.00487985403242
29 Ekim Parkı,park,28.89251384863229,41.00570959058467
Kuleli Parkı,park,28.83437695129071,40.99517570838459
Divan Meydanı,park,28.983687617013214,41.01195312357149
Sururi Parkı,park,28.9717605940497,41.037282500586855
Molla Aşkı Kültür Parkı,park,28.94361547668188,41.0350434287788
Çukur Bostan Parkı,park,28.949863476178443,41.02594439188916
Koyunbaba Parkı,park,28.943985501428685,41.02137618115316
Şenol Güneş Parkı,park,28.9428548627073,41.016628287535006
Silahtarağa Gençlik Parkı,park,28.94369093872149,41.07123138108573
8 Mayıs Parkı,park,28.93666734582345,41.046673125371896
Halıcıoğlu Parkı,park,28.94485311490926,41.04462995610986
Şehit İbrahim Doğan Parkı,park,29.35420562529751,40.828018272328045
Şehit Piyade Er İbrahim Candemir Parkı,park,28.72536549874727,40.97503966605579
Ali Paşa Parkı,park,28.934339662225323,41.00619474880591
Muhsin Yazıcıoğlu Parkı,park,28.91492852527496,41.08694903791434
Orhangazi Şehir Parkı,park,29.12018604745328,40.92539457441944
Kıbrıs Barış Ormanı Parkı,park,28.95422791053383,41.05446886077116
Bağcılar Merkez Parkı,park,28.857747409777424,41.03059696833233
Şamlar Parkı,park,28.75524525691176,41.12542330028732
Güvercintepe Parkı,park,28.75115007392784,41.0732343733927
Bezirganbahçe Parkı,park,28.776246352904543,41.0289526672185
Dumlupınar Parkı,park,28.904591551545664,41.07634739816899
Ahmet Sarıoğlu Parkı,park,28.90243274592247,41.05019121992528
Park Aliya Izzet Begoviç,park,28.830095521648214,40.99802163865552
Florya Sahil Parkı,park,28.79375991870303,40.96896949613753
Balıkçı Adası Parkı,park,28.770690117652947,40.98877011099303
Şair Nedim Parkı,park,28.782402807239325,40.997336604881
Bilal Habeşi Parkı,park,28.81604740527779,41.0403170997604
Çukurbostan Parkı,park,28.93448966539321,41.0103951486545
Mustafa Kemal Parkı,park,28.85548643013701,41.06890813948164
Dumlupınar Parkı,park,29.091242233574132,41.05035819990415
Şehit Enver Yorulmaz Parkı,park,28.861791562875958,41.00149864834712
Molla Gürani Parkı,park,28.84824062843037,41.025752817385616
Şehit Yılmaz Özdemir parkı,park,28.784746253943364,41.04411976769861
Nurettin Şen Parkı,park,28.783289606079173,41.03552796668051
Şehit Başkomiser Ahmet Zehir Parkı,park,28.787046901970356,41.03579910056482
Merkez Parkı,park,28.78770533705604,41.036802074692346
Kenan Onuk parkı,park,28.793695190838942,41.03805228858013
Mehmet Akif Ersoy Parkı,park,28.791800464498664,41.0338825542996
Park,park,28.796077033333333,41.03261416524666
Deniz Gezmiş Parkı,park,29.09469786981869,40.9998387738912
Dikilitaş Parkı,park,29.00450888295633,41.05604134743388
Sefaköy Atatürk Parkı,park,28.79776394903177,40.99902460361125
Gençlik Parkı,park,28.954887727711213,41.00407099551272
Kazım Karabekir Parkı,park,29.099496354813464,41.05100263697668
Seyrantepe Parkı,park,29.09268530697236,41.04847587188516
Numune Parkı,park,28.954383820730857,41.012293063555866
Asım Yıldız Parkı,park,28.936875463127503,41.08772348945399
Orta Mahalle Fatih Parkı,park,28.918375222291388,41.03494415947142
Muhsin Yazıcıoğlu Parkı,park,28.66400529441717,41.04788418189135
Erdemliler Parkı,park,28.92447911070472,41.08984363261807
Mimaroba Atatürk Parkı,park,28.542412450347022,41.006578545116334
Sofa-ı Hümâyûn,park,28.98529604752489,41.01381583596299
Zülüflü Baltacılar Koğuşu,park,28.98258519447013,41.0120214717566
Enderûn Avlusu,park,28.984665447670515,41.01300840853124
Sirkeci Gar Önü Parkı,park,28.976888205173086,41.01580900159152
Ç. Mesken Göçmen Blokları Parkı,park,28.959249598497287,41.081712966584455
Otağtepe Fatih Korusu,park,29.071033602740236,41.09000137738303
Küçükçekmece Göl Parkı,park,28.768199877691345,41.00118168183533
Leylak Parkı,park,29.189819649578,41.01004290973973
Koca Mustafa Paşa Sahil Parkı,park,28.933105925554248,40.99731659504857
Dr. Sadık Ahmet Parkı,park,28.86781301557643,41.03425268659829
Bağcılar Millet Bahçesi,park,28.870526931143264,41.034876989183225
Milli Egemenlik Parkı,park,28.706587753476366,41.03409790825263
Barış Parkı,park,28.898768137559344,41.05051801380329
Muzaffer Öztekin Parkı,park,28.907763721225454,41.05219906327465
80. Yıl Cumhuriyet Parkı,park,28.89212393781842,40.98390468099354
Zeytin Park,park,28.90482627759444,40.99926210893464
Zeytinburnu Belediyesi Öğretmenler Parkı,park,28.90735379227129,41.0036029106241
Kutlubahçe Parkı,park,29.08637216663411,40.992545459969925
İsmet inönü Parkı,park,29.08523867836021,40.99616240682663
Örnek Parkı,park,29.083955931982963,40.99264066903813
Gençlik Parkı,park,28.913184090219985,41.0907108222591
Sultan Murat Parkı,park,28.7857376556126,40.99870384700935
Ortabahçe,park,29.01072732902636,41.051960244729
Şair Cait Zarifoğlu,park,28.898598820386056,41.09996993506238
Çocuk Parkı,park,28.901549907916124,41.09997472331124
Ulusal Egemenlik Parkı,park,28.464011456321373,41.137829322104906
Boyacıdere Parkı,park,29.615125340541653,41.17375815022544
Dadaloğlu Parkı,park,29.109081228636203,41.02267200979546
Kent Park,park,29.11225170032845,41.02193208056613
23 Nisan Parkı,park,29.08336190714145,40.98464677733813
Hürriyet Parkı,park,29.09180013131145,40.97658452752112
Ekin Parkı,park,29.090453655662746,40.97840935040622
Sarı Kanarya Parkı,park,29.09700429421096,40.97606329369358
İnönü Parkı,park,28.79923158195218,41.01968337718276
Şehitler Parkı,park,29.052374122618076,41.01710777947544
Kağıthane Mesire Alanı,park,28.950075045046194,41.06438449458549
Mermerciler Parkı,park,28.950894726271244,41.06333187818913
Şehit Kemal Özarar Parkı,park,28.9359154878554,41.06238483818778
Başakşehir Sular Vadisi,park,28.807344424028337,41.1035129398378
Selçuklu Parkı,park,29.29058099660092,40.9268116373486
Ağva Büyük Şehir Parkı,park,29.84559203744598,41.13546260745484
Abdülvedüt Parkı,park,28.938437606321937,41.041113691717534
Parkı,park,28.930972531522105,41.08283151011258
Hoca Ahmet Yesevi Parkı,park,29.209901736658185,40.91811765879013
Şehit Bülent Üstün Parkı,park,28.91355874380787,41.07698365788099
Kutlu Doğum Parkı,park,28.912172172801696,41.07678101929288
Doktor Sadık Ahmet Parkı,park,28.889028619130983,41.0637519929129
Mehmet Akif Parkı,park,28.89133807778489,41.05922157188217
Mercan Parkı,park,28.89885223860365,41.05445283018525
Ertuğrul Gazi Parkı,park,28.897031149051703,41.05282654411173
Şehit Sedat Yenigül Parkı,park,28.89707544854181,41.03651204578965
Terazidere Parkı,park,28.89873487317419,41.03279979008813
Şehit Hava Pilot Kurmay Yüzbaşı Mustafa Delikanlı Parkı,park,28.903325642577755,41.03269339992996
