name,amenity,shop,leisure,longitude,latitude
Adapark Katlı Otoparkı,parking,,,28.88724090414767,41.064110369921565
İspark Acıbadem Açık Otoparkı,parking,,,29.057492701542067,41.01572775514471
Bilfen Otopark,parking,,,29.055431854471472,41.01887884718269
Rami Sosyete Pazarı,parking,,,28.9186050821828,41.048334258686666
Sorriso Restaurant Kuruçeşme Otoparkı,parking,,,29.03563768581978,41.0600581227834
İSPARK Muallim Naci Açık Otoparkı,parking,,,29.03422713333333,41.05576262801664
Güven Otopark,parking,,,28.944488691002828,41.00846144702023
İSPARK Yenikapı Marmaray Küçük Otoparkı,parking,,,28.950427389974724,41.00659325161704
İSPARK Yenikapı Marmaray Büyük Otoparkı,parking,,,28.95058801919351,41.00568457794032
Tura Otopark,parking,,,28.95090927562501,41.006528773842255
İSPARK,parking,,,28.95086289395098,41.00638006787405
İSPARK,parking,,,29.024079391634,41.11652731684672
İSPARK,parking,,,29.0569874912418,41.085925325979794
İSPARK,parking,,,29.05780989623206,41.10732846286255
İSPARK Arnavutköy Sosyal Tesisleri,parking,,,29.0450035586861,41.06761262519116
Mesil Otopark,parking,,,28.95575747526598,41.00558948670372
Dadaş Otopark,parking,,,28.956808547461858,41.01234741620016
Vectra Otopark,parking,,,28.95520906754813,41.005840057671406
İSPARK Yenikapı Tünel Üstü Açık Otoparkı,parking,,,28.95361511823136,41.00285004539008
Kadıköy Rıhtım Otel Otopark,parking,,,29.02523659444795,40.99538618462913
Oto Mis Park,parking,,,28.902349678610957,41.04667955397273
Özel Otopark,parking,,,29.32228902890914,40.82955213005308
Tır Otoparkı,parking,,,29.3281912846602,40.82890543150501
Kuruçeşme Spor Kulübü Bülent Tatar Tesisleri,parking,,,29.035761131510203,41.06062904879116
İspark Bostancı Sahil - Cep Açık Otoparkı,parking,,,29.088281949968447,40.95462957861375
İSPARK,parking,,,28.71417946597933,40.97212929701782
Ataşlar Tır Parkı,parking,,,28.53131724820236,41.063027779163136
İSPARK Matbaacılar Sitesi Yanı,parking,,,28.918501860892988,41.02323165821037
Güneşli Katlı Otoparkı,parking,,,28.82323615174578,41.03542792199417
İSPARK,parking,,,29.037929049020768,41.02009306207321
Otopark Meydanı,parking,,,29.319961179277414,40.828056117728245
İSPARK,parking,,,29.11902140838992,40.9925226976559
İETT Cihangir Mahallesi Garajı,parking,,,28.70187973804308,40.98325125786426
İSPARK,parking,,,29.27892629936024,40.83172392122466
Tır Otoparkı,parking,,,29.31993279903136,40.83272433205205
İSPARK,parking,,,28.821653226508253,40.95601620678606
TIR Parkı,parking,,,28.6362312278031,41.08434274248923
TIR Parkı,parking,,,28.637665399387902,41.08341268460341
İspark Yalı Açık Otoparkı,parking,,,29.13705310372216,40.90949883039982
İSPARK Kartal Savarona Sahil Cep,parking,,,29.18199039958048,40.885936780636136
Türk Polisini Güçlendirme Vakfı Otoparkı,parking,,,29.08026870896368,40.95571040833843
İSPARK  Küçükyalı Sahil Cep Otoparkı,parking,,,29.105609904790622,40.94451225333432
İspark Merdivenköy Açık Otoparkı,parking,,,29.060594128472665,40.98737054933731
Haliç Metro Otopark,parking,,,28.969429678084406,41.02435017575042
İSPARK,parking,,,29.12243975888604,40.927539748825
İSPARK,parking,,,29.124235569940907,40.92557359011792
İSPARK Dragos Sosyal Tesisleri,parking,,,29.145648492414598,40.9016263100459
İSPARK,parking,,,29.22752510701041,40.894870876143
İSPARK,parking,,,28.98751230217374,41.11042632898044
İSPARK,parking,,,28.71997209941121,40.97021182672568
İSPARK TÜYAP Metrobüs Yanı Açık Otoparkı,parking,,,28.624707064689453,41.02169329775924
İstanbul Havalimanı Açık Otoparkı,parking,,,28.741799989754984,41.25633526946879
Lalezar Oto Park,parking,,,28.925313403957983,41.00918851404601
OC Personel Otoparkı,parking,,,28.7181532390587,41.2507629534732
Engelli Park Yeri,parking,,,29.307620622755184,40.92672560690547
Teknopark Otoparkı,parking,,,29.313150219366825,40.922831480309526
Servis Alanı,parking,,,29.256809054020263,41.03454834286711
Otopark,parking,,,28.59942930596007,41.01070716973147
Yeraltı Otopark,parking,,,28.577739538907714,41.02068053452937
Askerlik Şubesi Otoparkı,parking,,,28.75654548781195,40.98230519363027
İSPARK,parking,,,28.65353435656249,40.96392505560165
Perpa Ticaret Merkezi Açık Otopark 1,parking,,,28.968088968152127,41.06100362069158
İstanbul Beykent Üniversitesi Beykent Açık Otopark,parking,,,28.62436694371045,41.01986926330839
İSPARK,parking,,,29.192818516315484,40.91360031472092
İSPARK,parking,,,28.94513391904095,41.16877780113957
İSPARK,parking,,,28.85009702304257,40.99796786434037
Aksaray Otoparkı,parking,,,28.95069670868318,41.00422287792623
Kınalı Yediemin Otoparkı,parking,,,28.105705350031485,41.06696712721533
Bi Mola Çiftalan Tesisleri 3,parking,,,28.90588488045812,41.23620075296686
Bi Mola Çiftalan Tesisleri 2,parking,,,28.90666780430816,41.23617808827042
Bi Mola Çiftalan Tesisleri Tır Parkı,parking,,,28.90793443113503,41.23662930899705
Bi Mola Çiftalan Tesisleri 1,parking,,,28.908804646753083,41.23608253689431
İSPARK Pendik Sahil Otopark Girişi,parking,,,29.232661030465525,40.87495279924873
İSPARK,parking,,,28.97806743526061,41.00417314590964
Personel Otoparkı,parking,,,29.19062125,40.95951979999999
Personel Otoparkı,parking,,,29.19076090495006,40.9596135102664
Nikah Sarayı Otoparkı,parking,,,28.79776027650874,41.11760557038927
İSPARK,parking,,,28.97045102011305,41.0948541898261
{{categories:urban_roadnet_parking_lot}},parking,,,29.0757636517662,41.05220152897191
Sistem Yedi Emin Otoparkı,parking,,,28.512058260926068,41.009737368145736
Yılmaz Yediemin,parking,,,28.488131031527278,41.02873600278005
İSPARK,parking,,,29.30808484874925,40.92691351758561
İSPARK,parking,,,29.307793066590587,40.92709692976916
İSPARK,parking,,,29.307670638020177,40.9270654459111
İSPARK,parking,,,29.307648009462792,40.92746692290481
İSPARK,parking,,,29.307338105878458,40.92764030556118
İSPARK,parking,,,29.307196541662613,40.92762357272422
İSPARK,parking,,,29.30645457281238,40.928515031889646
İSPARK,parking,,,29.306576178299164,40.92853330756443
İSPARK,parking,,,29.306691530049047,40.92823598990779
İSPARK,parking,,,29.30533283317571,40.929844554427135
İSPARK,parking,,,29.305577542874328,40.92971657347221
İSPARK,parking,,,29.305289219365324,40.93006862004636
İSPARK,parking,,,29.30495400576305,40.9304541574577
İSPARK,parking,,,29.304838920279614,40.9304368909778
P2 Öğrenci/Misafir Otoparkı,parking,,,29.016801957290756,41.10717034805411
Kartal İspark,parking,,,29.1827161,40.8870054
Balmumcu Yeraltı Otoparkı,parking,,,29.0109659,41.0637566
Merkez Otoparkı,parking,,,29.1302785,40.9245732
Hacı Nimet Özden Camii Otoparkı,parking,,,29.0102765,41.0677581
Lale Otopark,parking,,,28.8821442,41.0371123
Atrium Park,parking,,,28.8458449,40.988131
İSPARK,parking,,,28.8458241,40.9910382
Merkez Otopark,parking,,,29.0565549,41.1674548
Pentaş Mehmet Akif Kapalı Otoparkı,parking,,,29.2321742,40.8787076
İspark Haldun Alagaş Katlı Otoparkı,parking,,,29.1050208,41.0254954
İspark,parking,,,28.9752387,41.0231681
İSPARK,parking,,,28.9861604,41.0316786
Mercan Kapalı Otoparkı,parking,,,28.970432,41.013778
İstanbul Trafik Vakfı Otoparkı,parking,,,28.9310367,41.0472656
İspark,parking,,,29.0654588,41.0799605
İspark,parking,,,29.0658302,41.0995504
Mimar,parking,,,29.1117915,40.993654
Florya Sosyal Tesisleri Otoparkı,parking,,,28.8090539,40.9609936
Aktör Zeyn Vale,parking,,,29.1013963,41.0941439
İspark,parking,,,29.0158259,41.0252
İspark,parking,,,29.0159248,41.0235816
İspark,parking,,,29.0156572,41.0234525
İspark,parking,,,29.0157186,41.0230553
İspark,parking,,,29.0161091,41.0226117
İspark,parking,,,29.0158371,41.0222675
İspark,parking,,,29.0169545,41.0214318
İspark,parking,,,29.0167637,41.0213594
İspark,parking,,,29.0158239,41.0213042
İspark,parking,,,29.0153369,41.020844
İspark,parking,,,29.0133318,41.0196093
İspark,parking,,,29.0144111,41.0201456
İspark,parking,,,29.0161928,41.0222197
İspark,parking,,,29.0250124,41.0157688
İspark Bağlarbaşı Katlı Otoparkı,parking,,,29.0309617,41.022454
İspark Marmara İlahiyat Otoparkı,parking,,,29.0379443,41.0205325
İspark Altunizade Açık Otopark,parking,,,29.0406621,41.0251077
İspark,parking,,,29.023474,41.0324655
İspark,parking,,,29.0251537,41.0335779
İspark Kirazlıtepe Katlı Otoparkı,parking,,,29.0592435,41.0386715
İspark,parking,,,29.0765422,41.0473677
İspark,parking,,,29.0765441,41.0482686
İspark,parking,,,29.0676354,41.1032768
İspark Hidiv Kasrı,parking,,,29.0752616,41.1034798
İspark,parking,,,29.0917758,41.1346273
İspark,parking,,,29.0888177,41.1354776
İspark,parking,,,29.0929941,41.0945971
İspark,parking,,,29.0919878,41.0946368
İspark,parking,,,29.1726138,41.0304898
İspark,parking,,,29.1730299,41.0312582
İspark,parking,,,29.1731844,41.0321959
İspark,parking,,,29.1737964,41.0327133
İspark,parking,,,29.1746176,41.0327497
İspark,parking,,,29.2247774,41.0294063
İspark,parking,,,29.225018,41.0302465
İspark,parking,,,29.2263704,41.0312353
İspark,parking,,,29.2282192,41.0315048
İspark,parking,,,29.0592729,41.0139525
İspark,parking,,,29.0599971,41.0137229
İspark,parking,,,29.2083972,41.0118343
İspark,parking,,,29.2299592,40.9853171
İspark,parking,,,29.2301356,40.9848055
İspark,parking,,,29.2305077,40.9844204
İspark Ümraniye Katlı Otoparkı,parking,,,29.0955296,41.0261658
İspark,parking,,,29.098219,41.0255289
İspark,parking,,,29.0990767,41.02533
İspark,parking,,,29.0998183,41.0251312
İspark,parking,,,29.101087,41.025876
İspark Canpark AVM Katlı Otopark,parking,,,29.1052778,41.0252901
İspark,parking,,,29.0930638,41.0236298
İspark,parking,,,29.0940168,41.0235003
İspark,parking,,,29.0946028,41.0233976
İspark,parking,,,29.08416,41.0240703
İspark Tuzla İDO,parking,,,29.3037816,40.814935
İspark Gözdağı Sosyal Tesisler Açık Otoparkı,parking,,,29.254068,40.890507
İspark Metro Açık Otoparkı,parking,,,29.2288502,40.89501
İspark,parking,,,29.2609284,40.8868142
İspark,parking,,,29.2617593,40.8874355
İspark,parking,,,29.2623181,40.8878106
İspark Soğanlık Metro Açık Otoparkı,parking,,,29.1928951,40.9131677
İspark,parking,,,29.1943356,40.9123073
İspark Yakacık Zemin Altı Otoparkı,parking,,,29.2250231,40.9186514
İspark Bostancı Vergi Dairesi,parking,,,29.1076592,40.9630729
İspark Bostancı Vergi Dairesi-2,parking,,,29.1086348,40.9621844
İspark,parking,,,29.1044958,40.9669739
İspark,parking,,,29.1047268,40.9674208
İspark,parking,,,29.104761,40.9664786
İspark,parking,,,29.1054129,40.9665598
İspark,parking,,,29.105789,40.9671293
İspark,parking,,,29.1062149,40.9676451
İspark,parking,,,29.1029531,40.9691369
İspark Fsm Eğitim ve Araştırma Hastanesi,parking,,,29.1035906,40.9708692
İspark Fsm Hastanesi Yanı E5 Yan Yol,parking,,,29.1021974,40.9703422
İspark,parking,,,29.1026972,40.9802858
İspark,parking,,,29.1022519,40.9804441
İspark Mimar Sinan Camii Otoparkı,parking,,,29.1120769,40.996319
İspark Üsküdar Ünalan Açık Otoparkı,parking,,,29.0606142,40.9979227
İspark,parking,,,29.0617928,40.9981928
İspark,parking,,,29.0626135,40.999059
İspark,parking,,,29.230646,40.8772627
İspark,parking,,,29.2311738,40.8775262
İspark,parking,,,29.2344638,40.87877
İspark,parking,,,29.2339183,40.8801315
İspark,parking,,,29.2358252,40.8802121
İspark,parking,,,29.2351729,40.879902
İspark,parking,,,29.2352993,40.8794137
İspark,parking,,,29.2355485,40.8788909
İspark,parking,,,29.2358222,40.8782028
İspark,parking,,,29.2362563,40.8780085
İspark,parking,,,29.2355776,40.8777334
İspark,parking,,,29.2358843,40.877138
İspark,parking,,,29.2367617,40.8773052
İspark,parking,,,29.2349344,40.8774701
İspark,parking,,,29.2331851,40.8767589
İspark,parking,,,29.231775,40.876257
İspark,parking,,,29.232218,40.8758638
Hilal Otopark Ve Oto Yıkama,parking,,,28.9287929,41.0074877
İspark Kartal Köprüsü Kavşağı,parking,,,29.2065418,40.9075124
İspark,parking,,,29.1917128,40.8916903
İspark,parking,,,29.1927952,40.892271
İspark,parking,,,29.1906004,40.8905571
